qaccver	saccver	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
Unigene0041195	DF239223.1	94.231	52	3	0	749	800	205775	205826	4.89e-13	80.5	DF239223.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold170.1, whole genome shotgun sequence
Unigene0042367	DF239346.1	94.231	52	3	0	1147	1198	131667	131616	7.83e-13	80.5	DF239346.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold329.1, whole genome shotgun sequence
Unigene0045326	DF243171.1	94.231	52	2	1	89	139	29717	29768	2.42e-12	78.7	DF243171.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold4173.1, whole genome shotgun sequence
Unigene0046030	DF242555.1	94.231	52	3	0	769	820	19624	19573	3.27e-13	80.5	DF242555.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold3556.1, whole genome shotgun sequence
Unigene0046578	DF240075.1	94.231	52	3	0	587	638	53024	53075	2.58e-13	80.5	DF240075.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold1074.1, whole genome shotgun sequence
Unigene0050956	DF241411.1	94.231	52	3	0	777	828	59896	59947	6.55e-13	80.5	DF241411.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold2412.1, whole genome shotgun sequence
Unigene0051535	DF239898.1	94.231	52	3	0	230	281	42671	42620	3.52e-13	80.5	DF239898.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold898.1, whole genome shotgun sequence
Unigene0052200	DF239097.1	94.231	52	3	0	2248	2299	163502	163553	1.47e-12	80.5	DF239097.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold97.1, whole genome shotgun sequence
Unigene0053626	DF246647.1	94.231	52	3	0	142	193	1289	1238	9.42e-13	80.5	DF246647.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold7858.1, whole genome shotgun sequence
Unigene0055100	DF240138.1	94.231	52	3	0	668	719	5353	5302	6.12e-13	80.5	DF240138.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold1136.1, whole genome shotgun sequence
Unigene0056787	DF239127.1	94.231	52	3	0	931	982	266954	267005	3.51e-13	80.5	DF239127.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold110.1, whole genome shotgun sequence
Unigene0062378	DF242631.1	94.231	52	3	0	63	114	14818	14869	4.19e-13	80.5	DF242631.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold3632.1, whole genome shotgun sequence
Unigene0062443	DF243974.1	94.231	52	3	0	3254	3305	27147	27198	1.82e-12	80.5	DF243974.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold4986.1, whole genome shotgun sequence
Unigene0063847	DF243948.1	94.231	52	3	0	3678	3729	29531	29582	4.08e-12	80.5	DF243948.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold4960.1, whole genome shotgun sequence
Unigene0072008	DF240130.1	94.231	52	3	0	543	594	41558	41609	7.48e-13	80.5	DF240130.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold1129.1, whole genome shotgun sequence
Unigene0072328	DF241686.1	94.231	52	3	0	414	465	55083	55032	3.74e-13	80.5	DF241686.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold2684.1, whole genome shotgun sequence
Unigene0073418	DF243057.1	94.231	52	2	1	525	576	40221	40271	1.73e-12	78.7	DF243057.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold4060.1, whole genome shotgun sequence
Unigene0075001	DF240425.1	94.231	52	3	0	339	390	48177	48228	1.48e-12	80.5	DF240425.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold1425.1, whole genome shotgun sequence
Unigene0075273	DF240923.1	94.231	52	3	0	192	243	48536	48587	1.80e-13	80.5	DF240923.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold1923.1, whole genome shotgun sequence
Unigene0078585	DF241151.1	94.231	52	3	0	1151	1202	45928	45979	4.36e-13	80.5	DF241151.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold2151.1, whole genome shotgun sequence
Unigene0084120	DF241880.1	94.231	52	3	0	112	163	25180	25129	6.03e-13	80.5	DF241880.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold2881.1, whole genome shotgun sequence
Unigene0084125	DF240513.1	94.231	52	3	0	4790	4841	32571	32622	1.91e-12	80.5	DF240513.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold1513.1, whole genome shotgun sequence
Unigene0085845	DF239686.1	94.231	52	3	0	345	396	59059	59110	6.89e-13	80.5	DF239686.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold684.1, whole genome shotgun sequence
Unigene0086282	DF239439.1	94.231	52	3	0	722	773	293071	293122	2.69e-13	80.5	DF239439.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold436.1, whole genome shotgun sequence
Unigene0087526	DF243569.1	94.231	52	2	1	1495	1546	16025	15975	2.33e-12	78.7	DF243569.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold4576.1, whole genome shotgun sequence
Unigene0087596	DF244549.1	94.231	52	3	0	747	798	18655	18706	5.91e-13	80.5	DF244549.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold5570.1, whole genome shotgun sequence
Unigene0088495	DF242765.1	94.231	52	3	0	229	280	40015	40066	1.72e-13	80.5	DF242765.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold3766.1, whole genome shotgun sequence
Unigene0094945	DF241960.1	94.231	52	3	0	158	209	35108	35159	4.20e-13	80.5	DF241960.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold2961.1, whole genome shotgun sequence
Unigene0097234	DF239127.1	94.231	52	3	0	91	142	78591	78642	3.36e-13	80.5	DF239127.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold110.1, whole genome shotgun sequence
Unigene0100804	DF241075.1	94.231	52	3	0	103	154	73979	74030	9.13e-14	80.5	DF241075.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold2075.1, whole genome shotgun sequence
Unigene0117109	DF240556.1	94.231	52	3	0	285	336	95074	95125	3.14e-13	80.5	DF240556.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold1556.1, whole genome shotgun sequence
Unigene0123013	DF241459.1	94.231	52	3	0	577	628	34502	34451	4.38e-13	80.5	DF241459.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold2458.1, whole genome shotgun sequence
Unigene0142955	DF239032.1	94.231	52	3	0	216	267	166634	166685	2.54e-13	80.5	DF239032.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold32.1, whole genome shotgun sequence
Unigene0155799	DF243635.1	94.231	156	9	0	217	372	216	371	2.61e-61	239	DF243635.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold4643.1, whole genome shotgun sequence
Unigene0018367	DF239812.1	94.203	69	4	0	606	674	12326	12394	5.97e-21	106	DF239812.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold794.1, whole genome shotgun sequence
Unigene0026712	DF241406.1	94.203	69	4	0	595	663	49040	48972	1.03e-20	106	DF241406.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold2407.1, whole genome shotgun sequence
Unigene0040950	DF242722.1	94.203	69	3	1	939	1006	30177	30109	5.30e-20	104	DF242722.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold3723.1, whole genome shotgun sequence
Unigene0053552	DF239405.1	94.203	69	4	0	397	465	91426	91494	1.00e-20	106	DF239405.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold402.1, whole genome shotgun sequence
Unigene0054741	DF239291.1	94.203	69	4	0	824	892	46969	46901	7.15e-21	106	DF239291.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold291.1, whole genome shotgun sequence
Unigene0056090	DF241289.1	94.203	69	4	0	148	216	44673	44605	3.85e-21	106	DF241289.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold2289.1, whole genome shotgun sequence
Unigene0063801	DF244086.1	94.203	69	4	0	147	215	20380	20312	6.71e-21	106	DF244086.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold4957.1, whole genome shotgun sequence
Unigene0072667	DF239963.1	94.203	69	4	0	1344	1412	104159	104227	9.23e-21	106	DF239963.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold952.1, whole genome shotgun sequence
Unigene0073057	DF242015.1	94.203	69	4	0	1135	1203	28333	28401	1.25e-20	106	DF242015.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold3016.1, whole genome shotgun sequence
Unigene0073345	DF239115.1	94.203	69	4	0	928	996	73716	73648	8.08e-21	106	DF239115.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold106.1, whole genome shotgun sequence
Unigene0073695	DF240925.1	94.203	69	3	1	1209	1277	75444	75377	4.94e-20	104	DF240925.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold1920.1, whole genome shotgun sequence
Unigene0085014	DF242567.1	94.203	69	4	0	1746	1814	17317	17385	1.15e-20	106	DF242567.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold3568.1, whole genome shotgun sequence
Unigene0087286	DF244323.1	94.203	69	4	0	1882	1950	5674	5742	2.05e-20	106	DF244323.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold5340.1, whole genome shotgun sequence
Unigene0095837	DF239535.1	94.203	69	4	0	1015	1083	58891	58959	6.10e-21	106	DF239535.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold535.1, whole genome shotgun sequence
Unigene0097290	DF240620.1	94.203	69	4	0	1167	1235	52859	52927	1.59e-20	106	DF240620.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold1618.1, whole genome shotgun sequence
Unigene0097543	DF240086.1	94.203	69	4	0	486	554	109422	109354	6.25e-21	106	DF240086.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold1081.1, whole genome shotgun sequence
Unigene0097545	DF240161.1	94.203	69	4	0	659	727	23080	23012	9.57e-21	106	DF240161.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold1083.1, whole genome shotgun sequence
Unigene0156572	DF241266.1	94.203	69	4	0	316	384	47898	47830	2.86e-21	106	DF241266.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold2264.1, whole genome shotgun sequence
Unigene0063702	DF239490.1	94.186	86	5	0	191	276	81264	81179	2.58e-28	132	DF239490.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold448.1, whole genome shotgun sequence
Unigene0063875	DF239543.1	94.186	86	4	1	1387	1472	59931	60015	5.09e-28	130	DF239543.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold540.1, whole genome shotgun sequence
Unigene0074489	DF241128.1	94.186	86	5	0	865	950	67634	67549	1.41e-28	132	DF241128.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold2128.1, whole genome shotgun sequence
Unigene0085737	DF239893.1	94.186	86	5	0	1173	1258	118067	117982	1.85e-28	132	DF239893.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold893.1, whole genome shotgun sequence
Unigene0095668	DF241435.1	94.186	86	5	0	1735	1820	32537	32452	1.83e-28	132	DF241435.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold2427.1, whole genome shotgun sequence
Unigene0126878	DF239835.1	94.186	86	5	0	1100	1185	152579	152494	1.71e-28	132	DF239835.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold835.1, whole genome shotgun sequence
Unigene0126879	DF239835.1	94.186	86	5	0	1100	1185	152579	152494	1.72e-28	132	DF239835.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold835.1, whole genome shotgun sequence
Unigene0199151	DF239180.1	94.186	86	5	0	12797	12882	283380	283295	1.47e-27	132	DF239180.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold166.1, whole genome shotgun sequence
Unigene0020915	DF242893.1	94.182	1272	71	1	161	1429	49522	50793	0.0	1936	DF242893.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold3892.1, whole genome shotgun sequence
Unigene0207095	DF244368.1	94.169	343	8	1	1	331	28223	27881	8.85e-144	512	DF244368.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold5386.1, whole genome shotgun sequence
Unigene0112447	DF240263.1	94.167	120	7	0	1298	1417	103857	103976	7.89e-44	183	DF240263.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold1263.1, whole genome shotgun sequence
Unigene0207763	DF246841.1	94.161	137	8	0	397	533	8153	8017	2.16e-52	209	DF246841.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold8099.1, whole genome shotgun sequence
Unigene0008960	DF247492.1	94.118	51	3	0	407	457	1583	1533	2.56e-12	78.7	DF247492.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold9012.1, whole genome shotgun sequence
Unigene0016284	DF239115.1	94.118	85	5	0	348	432	348296	348380	4.60e-28	130	DF239115.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold106.1, whole genome shotgun sequence
Unigene0017426	DF246218.1	94.118	51	3	0	1005	1055	2423	2473	1.59e-12	78.7	DF246218.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold7348.1, whole genome shotgun sequence
Unigene0018255	DF242060.1	94.118	51	3	0	688	738	14858	14908	1.20e-12	78.7	DF242060.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold3055.1, whole genome shotgun sequence
Unigene0018407	DF242745.1	94.118	68	4	0	947	1014	35917	35984	2.89e-20	104	DF242745.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold3678.1, whole genome shotgun sequence
Unigene0040095	DF245474.1	94.118	51	3	0	1607	1657	11232	11282	2.99e-12	78.7	DF245474.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold6365.1, whole genome shotgun sequence
Unigene0040349	DF239121.1	94.118	51	3	0	398	448	263759	263709	1.40e-12	78.7	DF239121.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold92.1, whole genome shotgun sequence
Unigene0041747	DF242211.1	94.118	51	3	0	454	504	15139	15189	1.13e-12	78.7	DF242211.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold3200.1, whole genome shotgun sequence
Unigene0042101	DF240201.1	94.118	68	4	0	2470	2537	80636	80703	5.63e-20	104	DF240201.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold1171.1, whole genome shotgun sequence
Unigene0043056	DF242302.1	94.118	51	3	0	1156	1206	11685	11635	2.05e-12	78.7	DF242302.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold3301.1, whole genome shotgun sequence
Unigene0045806	DF239040.1	94.118	51	3	0	351	401	305503	305453	1.11e-12	78.7	DF239040.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold35.1, whole genome shotgun sequence
Unigene0048547	DF239021.1	94.118	51	3	0	126	176	166558	166608	1.00e-12	78.7	DF239021.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold21.1, whole genome shotgun sequence
Unigene0051458	DF242516.1	94.118	51	3	0	1323	1373	79439	79489	2.50e-12	78.7	DF242516.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold3409.1, whole genome shotgun sequence
Unigene0053235	DF239159.1	94.118	68	4	0	384	451	50247	50314	2.93e-20	104	DF239159.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold115.1, whole genome shotgun sequence
Unigene0053823	DF239048.1	94.118	51	3	0	1600	1650	316870	316920	2.11e-12	78.7	DF239048.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold44.1, whole genome shotgun sequence
Unigene0054280	DF239057.1	94.118	51	3	0	212	262	84190	84240	1.34e-12	78.7	DF239057.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold43.1, whole genome shotgun sequence
Unigene0054589	DF239292.1	94.118	51	3	0	96	146	135582	135532	1.26e-12	78.7	DF239292.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold292.1, whole genome shotgun sequence
Unigene0054621	DF239033.1	94.118	68	4	0	1458	1525	260150	260083	3.28e-20	104	DF239033.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold11.1, whole genome shotgun sequence
Unigene0054807	DF242677.1	94.118	68	4	0	567	634	22904	22837	2.75e-20	104	DF242677.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold3637.1, whole genome shotgun sequence
Unigene0055921	DF242312.1	94.118	51	3	0	819	869	10189	10239	2.04e-12	78.7	DF242312.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold3313.1, whole genome shotgun sequence
Unigene0056253	DF239412.1	94.118	51	3	0	194	244	175564	175514	1.66e-12	78.7	DF239412.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold409.1, whole genome shotgun sequence
Unigene0057263	DF242686.1	94.118	68	4	0	355	422	4430	4497	1.36e-20	104	DF242686.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold3687.1, whole genome shotgun sequence
Unigene0058700	DF239906.1	94.118	51	3	0	356	406	87902	87852	9.31e-13	78.7	DF239906.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold892.1, whole genome shotgun sequence
Unigene0058828	DF239486.1	94.118	51	3	0	581	631	132876	132926	1.16e-12	78.7	DF239486.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold485.1, whole genome shotgun sequence
Unigene0061546	DF241107.1	94.118	51	3	0	1603	1653	31420	31470	5.42e-12	78.7	DF241107.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold2107.1, whole genome shotgun sequence
Unigene0065568	DF240186.1	94.118	51	2	1	1194	1243	20295	20345	8.70e-12	76.8	DF240186.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold1123.1, whole genome shotgun sequence
Unigene0066267	DF239605.1	94.118	51	3	0	2044	2094	173110	173060	3.09e-12	78.7	DF239605.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold590.1, whole genome shotgun sequence
Unigene0067857	DF244443.1	94.118	68	4	0	267	334	7118	7185	1.14e-20	104	DF244443.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold5463.1, whole genome shotgun sequence
Unigene0068179	DF240006.1	94.118	102	6	0	127	228	57084	56983	6.82e-36	156	DF240006.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold1001.1, whole genome shotgun sequence
Unigene0068760	DF243900.1	94.118	68	4	0	136	203	14186	14119	1.97e-20	104	DF243900.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold4854.1, whole genome shotgun sequence
Unigene0074435	DF244422.1	94.118	51	3	0	1586	1636	17305	17355	2.55e-12	78.7	DF244422.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold5441.1, whole genome shotgun sequence
Unigene0074714	DF239712.1	94.118	51	1	1	1453	1501	148859	148909	7.02e-12	76.8	DF239712.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold710.1, whole genome shotgun sequence
Unigene0074715	DF239712.1	94.118	51	1	1	1469	1517	148859	148909	7.09e-12	76.8	DF239712.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold710.1, whole genome shotgun sequence
Unigene0076088	DF240086.1	94.118	51	3	0	1151	1201	116466	116516	1.88e-12	78.7	DF240086.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold1081.1, whole genome shotgun sequence
Unigene0077051	DF243328.1	94.118	51	3	0	1129	1179	30650	30700	1.50e-12	78.7	DF243328.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold4254.1, whole genome shotgun sequence
Unigene0077367	DF240696.1	94.118	68	4	0	731	798	30690	30623	2.77e-20	104	DF240696.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold1696.1, whole genome shotgun sequence
Unigene0078010	DF239925.1	94.118	68	4	0	662	729	65854	65787	2.68e-20	104	DF239925.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold925.1, whole genome shotgun sequence
Unigene0079560	DF240596.1	94.118	68	4	0	266	333	75478	75411	9.73e-21	104	DF240596.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold1557.1, whole genome shotgun sequence
Unigene0083988	DF239293.1	94.118	68	4	0	294	361	147066	147133	1.74e-20	104	DF239293.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold234.1, whole genome shotgun sequence
Unigene0085416	DF244657.1	94.118	85	5	0	995	1079	15974	16058	6.09e-28	130	DF244657.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold5679.1, whole genome shotgun sequence
Unigene0085748	DF240845.1	94.118	51	3	0	403	453	12654	12704	2.65e-12	78.7	DF240845.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold1840.1, whole genome shotgun sequence
Unigene0086468	DF244131.1	94.118	68	4	0	1911	1978	48751	48818	4.45e-20	104	DF244131.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold5141.1, whole genome shotgun sequence
Unigene0093975	DF240986.1	94.118	51	3	0	1021	1071	31883	31933	4.23e-12	78.7	DF240986.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold1985.1, whole genome shotgun sequence
Unigene0093976	DF240986.1	94.118	51	3	0	1021	1071	31883	31933	4.25e-12	78.7	DF240986.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold1985.1, whole genome shotgun sequence
Unigene0094267	DF240071.1	94.118	51	3	0	2138	2188	51224	51174	3.80e-12	78.7	DF240071.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold1071.1, whole genome shotgun sequence
Unigene0094652	DF240928.1	94.118	85	5	0	163	247	59836	59752	3.78e-28	130	DF240928.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold1877.1, whole genome shotgun sequence
Unigene0094900	DF239124.1	94.118	68	4	0	1074	1141	290177	290244	8.12e-20	104	DF239124.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold107.1, whole genome shotgun sequence
Unigene0094928	DF239741.1	94.118	68	4	0	181	248	103441	103508	4.00e-20	104	DF239741.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold739.1, whole genome shotgun sequence
Unigene0097212	DF240316.1	94.118	51	3	0	90	140	14339	14289	7.58e-13	78.7	DF240316.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold1316.1, whole genome shotgun sequence
Unigene0099089	DF243227.1	94.118	68	4	0	417	484	33464	33531	2.22e-20	104	DF243227.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold4230.1, whole genome shotgun sequence
Unigene0104107	DF240072.1	94.118	85	5	0	895	979	123378	123294	8.91e-28	130	DF240072.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold1070.1, whole genome shotgun sequence
Unigene0104108	DF240072.1	94.118	85	5	0	895	979	123378	123294	8.71e-28	130	DF240072.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold1070.1, whole genome shotgun sequence
Unigene0113902	DF241831.1	94.118	68	4	0	9	76	2276	2209	5.69e-21	104	DF241831.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold2826.1, whole genome shotgun sequence
Unigene0119844	DF240940.1	94.118	51	3	0	97	147	90281	90231	2.32e-12	78.7	DF240940.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold1928.1, whole genome shotgun sequence
Unigene0120563	DF239863.1	94.118	51	3	0	143	193	122124	122074	3.81e-13	78.7	DF239863.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold863.1, whole genome shotgun sequence
Unigene0120863	DF246388.1	94.118	51	3	0	1209	1259	5037	5087	1.80e-12	78.7	DF246388.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold7536.1, whole genome shotgun sequence
Unigene0126111	DF243248.1	94.118	51	3	0	260	310	14712	14662	4.63e-13	78.7	DF243248.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold4243.1, whole genome shotgun sequence
Unigene0145774	DF240356.1	94.118	51	3	0	1	51	8156	8206	2.48e-13	78.7	DF240356.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold1352.1, whole genome shotgun sequence
Unigene0166371	DF241482.1	94.118	51	3	0	905	955	72414	72364	1.20e-12	78.7	DF241482.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold2480.1, whole genome shotgun sequence
Unigene0121264	DF243031.1	94.083	507	30	0	32	538	34253	34759	0.0	771	DF243031.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold4020.1, whole genome shotgun sequence
Unigene0042849	DF239682.1	94.048	84	5	0	41	124	50172	50089	1.91e-27	128	DF239682.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold657.1, whole genome shotgun sequence
Unigene0061765	DF239660.1	94.048	84	5	0	1887	1970	89724	89807	4.17e-27	128	DF239660.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold660.1, whole genome shotgun sequence
Unigene0062160	DF240849.1	94.048	84	5	0	1040	1123	10071	10154	2.94e-27	128	DF240849.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold1848.1, whole genome shotgun sequence
Unigene0066735	DF239343.1	94.048	84	5	0	76	159	106320	106403	5.85e-28	128	DF239343.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold343.1, whole genome shotgun sequence
Unigene0066824	DF239539.1	94.048	84	3	2	1296	1378	101345	101427	7.48e-27	126	DF239539.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold511.1, whole genome shotgun sequence
Unigene0117099	DF244483.1	94.048	84	5	0	349	432	16844	16927	5.26e-28	128	DF244483.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold5492.1, whole genome shotgun sequence
Unigene0132033	DF239050.1	94.048	84	4	1	1638	1720	387108	387025	8.29e-27	126	DF239050.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold37.1, whole genome shotgun sequence
Unigene0141455	DF239050.1	94.048	84	5	0	1005	1088	309228	309145	4.90e-27	128	DF239050.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold37.1, whole genome shotgun sequence
Unigene0016465	DF242636.1	94.030	67	4	0	2151	2217	12744	12678	2.01e-19	102	DF242636.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold3634.1, whole genome shotgun sequence
Unigene0018023	DF245095.1	94.030	67	4	0	239	305	18552	18486	4.61e-20	102	DF245095.1 Symbiodinium minutum Mf 1.05b.01 DNA, scaffold: scaffold6129.1, whole genome shotgun sequence
