qaccver	saccver	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
Unigene0076069	mf105_rep_c7553	86.239	436	60	0	1	436	529	94	4.09e-133	473	mf105_rep_c7553
Unigene0096233	mf105_rep_c6794	86.234	770	95	6	232	992	1	768	0.0	826	mf105_rep_c6794
Unigene0044974	mf105_s51722	86.232	138	19	0	298	435	455	318	3.43e-35	150	mf105_s51722
Unigene0073365	mf105_rep_c1990	86.220	537	66	5	53	587	63	593	1.84e-163	575	mf105_rep_c1990
Unigene0096586	mf105_rep_c4386	86.219	1161	155	3	112	1268	1218	59	0.0	1253	mf105_rep_c4386
Unigene0141458	mf105_rep_c20394	86.214	486	64	3	402	887	40	522	1.85e-147	523	mf105_rep_c20394
Unigene0072782	mf105_c16125	86.211	776	103	4	78	852	778	6	0.0	837	mf105_c16125
Unigene0088733	mf105_rep_c4683	86.211	805	106	4	46	847	30	832	0.0	867	mf105_rep_c4683
Unigene0051458	mf105_rep_c28400	86.207	638	82	5	1081	1718	32	663	0.0	699	mf105_rep_c28400
Unigene0084378	mf105_c20035	86.207	435	60	0	955	1389	1	435	5.41e-132	472	mf105_c20035
Unigene0193012	mf105_c33681	86.207	116	16	0	3	118	588	703	1.40e-28	126	mf105_c33681
Unigene0009809	mf105_c30725	86.199	413	56	1	453	864	6	418	3.75e-124	446	mf105_c30725
Unigene0016678	mf105_rep_c32846	86.198	739	101	1	8614	9352	23	760	0.0	800	mf105_rep_c32846
Unigene0131541	mf105_rep_c628	86.191	1499	204	3	2	1498	1498	1	0.0	1618	mf105_rep_c628
Unigene0145702	mf105_c28191	86.190	420	57	1	26	444	212	631	5.69e-127	453	mf105_c28191
Unigene0149740	mf105_c14087	86.189	782	99	4	24	805	79	851	0.0	837	mf105_c14087
Unigene0042465	mf105_rep_c246	86.188	1115	151	2	220	1334	1161	50	0.0	1203	mf105_rep_c246
Unigene0065988	mf105_rep_c5691	86.187	1238	143	15	6	1221	1233	2	0.0	1314	mf105_rep_c5691
Unigene0050949	mf105_rep_c719	86.186	1332	173	4	521	1847	1	1326	0.0	1430	mf105_rep_c719
Unigene0067024	mf105_c43282	86.184	152	20	1	233	383	218	369	9.12e-40	163	mf105_c43282
Unigene0158683	mf105_s63998	86.184	456	61	2	222	676	3	457	2.07e-138	492	mf105_s63998
Unigene0040183	mf105_c47550	86.183	731	99	2	89	818	7	736	0.0	802	mf105_c47550
Unigene0063851	mf105_c38692	86.179	246	31	1	358	603	243	1	2.04e-69	263	mf105_c38692
Unigene0086277	mf105_rep_c27961	86.177	803	110	1	306	1107	803	1	0.0	869	mf105_rep_c27961
Unigene0051615	mf105_rep_c4789	86.176	1114	136	10	95	1190	5	1118	0.0	1188	mf105_rep_c4789
Unigene0083249	mf105_c45337	86.174	311	42	1	389	698	116	426	1.41e-90	335	mf105_c45337
Unigene0098952	mf105_c29775	86.174	528	69	2	213	739	616	92	2.55e-162	571	mf105_c29775
Unigene0100262	mf105_c46992	86.162	383	52	1	163	545	392	11	1.16e-114	412	mf105_c46992
Unigene0193049	mf105_rep_c26728	86.161	672	85	6	97	761	1	671	0.0	719	mf105_rep_c26728
Unigene0088695	mf105_c43865	86.160	513	70	1	536	1047	515	3	2.04e-156	553	mf105_c43865
Unigene0086776	mf105_rep_c919	86.157	968	132	2	202	1168	968	2	0.0	1044	mf105_rep_c919
Unigene0040792	mf105_c30235	86.154	65	9	0	1531	1595	295	359	2.87e-11	71.3	mf105_c30235
Unigene0068492	mf105_c25940	86.154	650	87	3	54	701	78	726	0.0	702	mf105_c25940
Unigene0096246	mf105_rep_c280	86.153	1466	201	2	64	1527	3	1468	0.0	1581	mf105_rep_c280
Unigene0068897	mf105_c32728	86.150	361	44	6	48	404	153	511	1.56e-107	388	mf105_c32728
Unigene0052134	mf105_rep_c29816	86.147	462	63	1	771	1231	465	4	1.14e-140	501	mf105_rep_c29816
Unigene0090784	mf105_rep_c4412	86.143	700	95	2	126	823	1019	320	0.0	754	mf105_rep_c4412
Unigene0064005	mf105_rep_c27575	86.142	635	87	1	842	1475	1	635	0.0	684	mf105_rep_c27575
Unigene0097745	mf105_c40259	86.141	368	47	4	9	374	14	379	6.52e-109	394	mf105_c40259
Unigene0113248	mf105_c12496	86.137	642	89	0	1	642	654	13	0.0	693	mf105_c12496
Unigene0051908	mf105_c19566	86.136	880	117	5	277	1152	3	881	0.0	946	mf105_c19566
Unigene0053050	mf105_rep_c285	86.131	685	93	2	86	769	783	100	0.0	737	mf105_rep_c285
Unigene0064882	mf105_c9661	86.131	822	113	1	87	907	904	83	0.0	885	mf105_c9661
Unigene0062434	mf105_c16377	86.130	894	121	3	157	1047	933	40	0.0	961	mf105_c16377
Unigene0045564	mf105_c17271	86.117	461	64	0	27	487	59	519	2.70e-140	497	mf105_c17271
Unigene0086366	mf105_c12718	86.117	497	69	0	527	1023	32	528	1.23e-151	536	mf105_c12718
Unigene0078134	mf105_rep_c7888	86.116	605	84	0	226	830	12	616	0.0	652	mf105_rep_c7888
Unigene0064742	mf105_c30239	86.111	468	61	4	613	1076	469	2	1.35e-140	501	mf105_c30239
Unigene0145774	mf105_rep_c8946	86.111	108	12	3	1	107	141	36	4.94e-25	113	mf105_rep_c8946
Unigene0094455	mf105_rep_c5894	86.109	1195	158	6	82	1272	22	1212	0.0	1280	mf105_rep_c5894
Unigene0097121	mf105_rep_c6694	86.105	878	113	3	77	954	106	974	0.0	937	mf105_rep_c6694
Unigene0046467	mf105_rep_c2140	86.103	1065	144	4	44	1105	1110	47	0.0	1144	mf105_rep_c2140
Unigene0096502	mf105_c25897	86.099	669	88	3	165	829	669	2	0.0	717	mf105_c25897
Unigene0105481	mf105_rep_c1141	86.099	1374	171	15	1	1367	1361	1	0.0	1461	mf105_rep_c1141
Unigene0063034	mf105_c9247	86.095	338	44	1	183	520	359	25	3.95e-99	361	mf105_c9247
Unigene0082858	mf105_c22582	86.095	863	115	5	443	1302	12	872	0.0	929	mf105_c22582
Unigene0016809	mf105_c26365	86.094	489	66	2	625	1112	488	1	8.31e-148	525	mf105_c26365
Unigene0071956	mf105_c21458	86.094	489	59	7	2	484	10	495	2.88e-146	518	mf105_c21458
Unigene0147185	mf105_rep_c906	86.082	194	27	0	59	252	1248	1055	6.96e-54	209	mf105_rep_c906
Unigene0051996	mf105_rep_c4917	86.081	934	130	0	46	979	2	935	0.0	1005	mf105_rep_c4917
Unigene0075343	mf105_rep_c9690	86.078	1099	147	6	71	1163	1151	53	0.0	1179	mf105_rep_c9690
Unigene0063824	mf105_c25965	86.076	474	64	2	210	682	473	1	2.52e-143	508	mf105_c25965
Unigene0063825	mf105_c25965	86.076	474	64	2	210	682	473	1	2.65e-143	508	mf105_c25965
Unigene0085254	mf105_c36316	86.076	474	66	0	725	1198	475	2	1.28e-143	510	mf105_c36316
Unigene0110288	mf105_c34571	86.074	517	70	2	382	897	2	517	2.49e-158	558	mf105_c34571
Unigene0080793	mf105_rep_c4162	86.072	718	96	4	49	764	54	769	0.0	769	mf105_rep_c4162
Unigene0094341	mf105_rep_c11515	86.055	545	73	3	252	794	15	558	2.89e-165	582	mf105_rep_c11515
Unigene0072856	mf105_rep_c3022	86.042	523	71	2	907	1428	12	533	1.03e-158	560	mf105_rep_c3022
Unigene0145783	mf105_rep_c3648	86.039	967	132	2	288	1254	971	8	0.0	1037	mf105_rep_c3648
Unigene0040377	mf105_rep_c9679	86.038	1103	148	6	1123	2222	5	1104	0.0	1179	mf105_rep_c9679
Unigene0010072	mf105_rep_c1677	86.035	1024	141	2	1332	2355	14	1035	0.0	1101	mf105_rep_c1677
Unigene0017010	mf105_c8945	86.035	802	107	4	521	1321	3	800	0.0	857	mf105_c8945
Unigene0141392	mf105_rep_c2427	86.034	1117	153	2	84	1197	1138	22	0.0	1195	mf105_rep_c2427
Unigene0016519	mf105_c45697	86.032	315	41	3	442	754	2	315	6.94e-92	339	mf105_c45697
Unigene0025212	mf105_rep_c15102	86.029	1317	178	5	81	1392	1399	84	0.0	1434	mf105_rep_c15102
Unigene0149213	mf105_c35572	86.029	408	57	0	48	455	1	408	2.19e-122	438	mf105_c35572
Unigene0075197	mf105_rep_c7838	86.028	501	66	4	298	796	200	698	3.41e-151	534	mf105_rep_c7838
Unigene0097502	mf105_c35971	86.022	465	62	3	395	857	480	17	7.59e-140	497	mf105_c35971
Unigene0097726	mf105_c30846	86.019	515	67	5	650	1162	568	57	8.98e-156	551	mf105_c30846
Unigene0085586	mf105_rep_c26555	86.016	758	101	5	379	1132	760	4	0.0	809	mf105_rep_c26555
Unigene0084922	mf105_rep_c18412	86.014	143	18	2	45	185	441	299	2.29e-36	152	mf105_rep_c18412
Unigene0148157	mf105_rep_c3043	86.010	1158	162	0	58	1215	1196	39	0.0	1242	mf105_rep_c3043
Unigene0073568	mf105_s50660	86.007	293	39	2	33	324	292	1	8.92e-85	313	mf105_s50660
Unigene0053720	mf105_rep_c27508	86.001	1343	182	4	1125	2462	4	1345	0.0	1435	mf105_rep_c27508
Unigene0054870	mf105_c43504	86.000	250	30	5	306	550	81	330	6.25e-71	268	mf105_c43504
Unigene0083580	mf105_c23368	86.000	800	107	5	1338	2134	799	2	0.0	852	mf105_c23368
Unigene0067130	mf105_rep_c7278	85.997	607	82	3	166	770	624	19	0.0	647	mf105_rep_c7278
Unigene0073741	mf105_c13470	85.997	657	90	2	623	1278	707	52	0.0	702	mf105_c13470
Unigene0093218	mf105_c25539	85.996	557	76	2	58	613	558	3	3.56e-169	595	mf105_c25539
Unigene0084325	mf105_rep_c1664	85.991	1292	167	8	698	1985	1	1282	0.0	1371	mf105_rep_c1664
Unigene0042301	mf105_rep_c29067	85.990	414	56	2	930	1341	6	419	9.00e-123	442	mf105_rep_c29067
Unigene0058212	mf105_c24144	85.990	414	56	2	82	495	440	29	1.31e-123	442	mf105_c24144
Unigene0156993	mf105_rep_c534	85.989	571	77	3	56	624	3	572	1.86e-173	608	mf105_rep_c534
Unigene0118434	mf105_rep_c904	85.987	471	66	0	212	682	254	724	2.40e-142	505	mf105_rep_c904
Unigene0132915	mf105_c36508	85.983	1063	143	5	323	1379	1064	2	0.0	1149	mf105_c36508
Unigene0066431	mf105_rep_c662	85.981	1448	197	2	28	1469	1491	44	0.0	1544	mf105_rep_c662
Unigene0194010	mf105_c46943	85.981	321	36	8	6	321	33	349	1.52e-91	335	mf105_c46943
Unigene0086746	mf105_c36641	85.977	435	51	9	168	595	1	432	1.54e-129	462	mf105_c36641
Unigene0057440	mf105_rep_c8000	85.976	164	23	0	18	181	1308	1145	1.18e-43	176	mf105_rep_c8000
Unigene0088893	mf105_c39730	85.976	984	125	11	276	1252	1	978	0.0	1044	mf105_c39730
Unigene0173462	mf105_rep_c3656	85.970	727	94	5	31	752	13	736	0.0	771	mf105_rep_c3656
Unigene0064138	mf105_rep_c4550	85.969	392	51	4	175	564	138	527	9.34e-116	416	mf105_rep_c4550
Unigene0074147	mf105_c24354	85.968	563	73	6	1354	1911	599	38	1.54e-169	597	mf105_c24354
Unigene0055037	mf105_rep_c94	85.960	755	89	9	2	752	768	27	0.0	791	mf105_rep_c94
Unigene0069904	mf105_rep_c2066	85.959	641	82	6	37	673	658	22	0.0	678	mf105_rep_c2066
Unigene0096338	mf105_c23376	85.959	1752	212	26	3	1734	24	1761	0.0	1844	mf105_c23376
Unigene0076736	mf105_c26521	85.956	591	79	2	382	968	624	34	1.49e-180	632	mf105_c26521
Unigene0074854	mf105_c33173	85.950	484	64	3	260	739	9	492	7.52e-145	514	mf105_c33173
Unigene0121170	mf105_rep_c38345	85.949	548	72	5	1859	2404	1	545	1.50e-164	580	mf105_rep_c38345
Unigene0087493	mf105_rep_c10301	85.948	306	42	1	317	621	173	478	2.13e-88	326	mf105_rep_c10301
Unigene0123369	mf105_rep_c5322	85.948	612	81	5	222	830	661	1270	0.0	649	mf105_rep_c5322
Unigene0094888	mf105_rep_c2944	85.947	861	119	2	7	866	917	58	0.0	918	mf105_rep_c2944
Unigene0056033	mf105_c23616	85.946	555	78	0	562	1116	9	563	9.72e-169	593	mf105_c23616
Unigene0078764	mf105_rep_c7947	85.942	754	99	7	62	810	752	1	0.0	798	mf105_rep_c7947
Unigene0053117	mf105_rep_c3960	85.941	946	115	11	40	982	1229	299	0.0	994	mf105_rep_c3960
Unigene0064531	mf105_rep_c2221	85.938	384	54	0	28	411	72	455	4.24e-114	411	mf105_rep_c2221
Unigene0094858	mf105_rep_c15837	85.938	128	18	0	2977	3104	139	12	4.47e-31	137	mf105_rep_c15837
Unigene0104537	mf105_rep_c4438	85.938	192	27	0	10	201	240	49	8.39e-53	206	mf105_rep_c4438
Unigene0072995	mf105_rep_c1883	85.936	1543	214	3	239	1779	1	1542	0.0	1644	mf105_rep_c1883
Unigene0089003	mf105_rep_c9816	85.934	391	53	2	57	446	554	165	1.04e-115	416	mf105_rep_c9816
Unigene0045884	mf105_rep_c2633	85.933	1045	145	2	1	1044	1292	249	0.0	1114	mf105_rep_c2633
Unigene0170545	mf105_rep_c3004	85.927	604	82	3	233	834	650	48	0.0	641	mf105_rep_c3004
Unigene0050937	mf105_rep_c394	85.926	135	17	2	21	154	1301	1168	3.76e-33	143	mf105_rep_c394
Unigene0105877	mf105_c46812	85.922	689	92	5	1269	1954	695	9	0.0	730	mf105_c46812
Unigene0047246	mf105_rep_c14880	85.913	575	77	4	76	647	105	678	4.45e-174	610	mf105_rep_c14880
Unigene0016779	mf105_c16103	85.910	511	71	1	1746	2255	7	517	2.53e-153	544	mf105_c16103
Unigene0083967	mf105_rep_c506	85.910	951	132	2	54	1003	3	952	0.0	1013	mf105_rep_c506
Unigene0053316	mf105_c28538	85.908	738	94	10	2306	3035	2	737	0.0	778	mf105_c28538
Unigene0073303	mf105_rep_c13694	85.908	1107	155	1	495	1601	1106	1	0.0	1192	mf105_rep_c13694
Unigene0062746	mf105_c8690	85.902	610	84	2	117	725	730	122	0.0	649	mf105_c8690
Unigene0041670	mf105_c33096	85.900	617	81	5	792	1405	623	10	0.0	652	mf105_c33096
Unigene0131594	mf105_c48225	85.897	78	11	0	2499	2576	576	653	7.54e-15	84.2	mf105_c48225
Unigene0033390	mf105_c28826	85.892	241	34	0	552	792	242	2	1.26e-67	257	mf105_c28826
Unigene0042575	mf105_c36953	85.890	163	21	2	79	240	215	54	9.22e-43	172	mf105_c36953
Unigene0196409	mf105_rep_c24497	85.890	326	40	3	1	323	323	1	5.62e-94	344	mf105_rep_c24497
Unigene0052958	mf105_rep_c17588	85.889	900	125	2	71	968	16	915	0.0	957	mf105_rep_c17588
Unigene0137615	mf105_rep_c340	85.887	496	70	0	62	557	571	76	1.16e-149	529	mf105_rep_c340
Unigene0120911	mf105_c28342	85.885	418	55	4	686	1101	416	1	4.67e-123	442	mf105_c28342
Unigene0070876	mf105_rep_c6768	85.882	85	12	0	1	85	576	492	3.37e-18	91.6	mf105_rep_c6768
Unigene0065392	mf105_rep_c7053	85.879	694	98	0	256	949	250	943	0.0	739	mf105_rep_c7053
Unigene0099322	mf105_c24483	85.877	439	60	2	35	472	70	507	7.35e-131	466	mf105_c24483
Unigene0044105	mf105_c25882	85.867	750	101	5	306	1051	749	1	0.0	793	mf105_c25882
Unigene0204451	mf105_rep_c1421	85.867	1500	211	1	484	1982	47	1546	0.0	1594	mf105_rep_c1421
Unigene0067724	mf105_rep_c997	85.856	707	96	4	53	757	1	705	0.0	749	mf105_rep_c997
Unigene0204123	mf105_rep_c14535	85.854	205	28	1	57	260	720	516	1.20e-56	219	mf105_rep_c14535
Unigene0084481	mf105_c14258	85.853	1343	180	8	48	1382	1341	1	0.0	1421	mf105_c14258
Unigene0066526	mf105_c19301	85.852	728	86	17	21	736	49	771	0.0	758	mf105_c19301
Unigene0061646	mf105_c44453	85.851	417	53	5	96	508	52	466	4.00e-122	438	mf105_c44453
Unigene0094005	mf105_rep_c818	85.850	1576	203	12	30	1595	605	2170	0.0	1657	mf105_rep_c818
Unigene0054824	mf105_rep_c3396	85.849	742	93	9	143	879	113	847	0.0	778	mf105_rep_c3396
Unigene0135542	mf105_s58101	85.849	106	12	3	130	233	412	308	1.48e-23	110	mf105_s58101
Unigene0135543	mf105_s58101	85.849	106	12	3	158	261	412	308	1.57e-23	110	mf105_s58101
Unigene0053042	mf105_rep_c1415	85.843	332	47	0	259	590	359	28	1.05e-96	353	mf105_rep_c1415
Unigene0104952	mf105_c43655	85.843	445	58	5	101	542	1	443	3.63e-131	468	mf105_c43655
Unigene0151492	mf105_rep_c27648	85.841	113	14	2	147	258	456	567	2.58e-26	119	mf105_rep_c27648
Unigene0055268	mf105_rep_c1471	85.837	466	64	2	71	534	91	556	4.55e-139	494	mf105_rep_c1471
Unigene0084986	mf105_c11811	85.836	939	133	0	353	1291	1	939	0.0	1000	mf105_c11811
Unigene0075001	mf105_c30579	85.835	473	67	0	333	805	480	8	5.26e-141	503	mf105_c30579
Unigene0051682	mf105_rep_c26563	85.833	600	79	6	429	1024	1	598	1.61e-180	632	mf105_rep_c26563
Unigene0009928	mf105_c45123	85.831	734	100	4	165	895	1	733	0.0	776	mf105_c45123
Unigene0148095	mf105_c21678	85.831	614	85	2	410	1022	694	82	0.0	654	mf105_c21678
Unigene0057019	mf105_rep_c24269	85.829	748	103	3	339	1083	47	794	0.0	791	mf105_rep_c24269
Unigene0097061	mf105_c13977	85.827	381	51	1	31	408	89	469	2.03e-111	401	mf105_c13977
Unigene0118539	mf105_c13274	85.826	642	87	4	1	640	351	990	0.0	678	mf105_c13274
Unigene0035116	mf105_rep_c7489	85.824	261	32	5	3	260	640	898	9.06e-73	272	mf105_rep_c7489
Unigene0099031	mf105_c41251	85.821	134	18	1	664	796	171	304	1.05e-32	141	mf105_c41251
Unigene0125402	mf105_rep_c19176	85.816	141	16	4	1	139	510	648	4.79e-35	147	mf105_rep_c19176
Unigene0016556	mf105_rep_c583	85.809	1656	224	7	97	1745	1705	54	0.0	1746	mf105_rep_c583
Unigene0063738	mf105_rep_c8921	85.805	789	109	3	3	790	132	918	0.0	833	mf105_rep_c8921
Unigene0094589	mf105_rep_c10907	85.803	1444	201	4	157	1596	1653	210	0.0	1528	mf105_rep_c10907
Unigene0043653	mf105_c38703	85.802	324	43	2	1211	1531	388	65	1.56e-92	340	mf105_c38703
Unigene0066041	mf105_rep_c47396	85.802	162	21	2	55	215	88	248	9.37e-42	171	mf105_rep_c47396
Unigene0085485	mf105_rep_c1943	85.800	1493	212	0	92	1584	1495	3	0.0	1583	mf105_rep_c1943
Unigene0190003	mf105_rep_c13840	85.799	169	24	0	480	648	317	149	1.49e-44	180	mf105_rep_c13840
Unigene0016997	mf105_rep_c1074	85.797	1211	148	15	80	1283	1349	156	0.0	1264	mf105_rep_c1074
Unigene0140446	mf105_c25474	85.797	521	73	1	989	1508	1	521	1.94e-156	553	mf105_c25474
Unigene0132914	mf105_c36508	85.795	1063	145	6	315	1371	1064	2	0.0	1142	mf105_c36508
Unigene0037504	mf105_rep_c19803	85.789	190	27	0	151	340	823	634	1.66e-51	202	mf105_rep_c19803
Unigene0083733	mf105_rep_c232	85.787	788	109	3	112	897	787	1	0.0	832	mf105_rep_c232
Unigene0041852	mf105_rep_c10142	85.786	401	56	1	216	615	233	633	5.90e-118	424	mf105_rep_c10142
Unigene0110589	mf105_c15211	85.781	429	61	0	303	731	276	704	2.51e-127	455	mf105_c15211
Unigene0052178	mf105_c25202	85.780	872	120	4	482	1352	871	3	0.0	922	mf105_c25202
Unigene0043517	mf105_rep_c1848	85.778	225	30	2	141	364	1322	1099	2.55e-61	237	mf105_rep_c1848
Unigene0069061	mf105_rep_c7217	85.778	900	126	2	14	912	6	904	0.0	952	mf105_rep_c7217
Unigene0130496	mf105_c27169	85.776	696	93	6	112	804	1	693	0.0	732	mf105_c27169
Unigene0052311	mf105_rep_c815	85.775	1181	158	9	185	1361	1229	55	0.0	1242	mf105_rep_c815
Unigene0072931	mf105_rep_c9663	85.772	499	70	1	98	595	112	610	5.23e-149	527	mf105_rep_c9663
Unigene0205123	mf105_c33010	85.771	1005	135	8	3091	4089	3	1005	0.0	1062	mf105_c33010
Unigene0050987	mf105_c29471	85.770	513	72	1	1775	2286	2	514	6.67e-153	542	mf105_c29471
Unigene0085432	mf105_rep_c41886	85.763	583	76	7	114	690	582	1	1.17e-176	619	mf105_rep_c41886
Unigene0040760	mf105_c38130	85.760	941	125	7	952	1884	943	4	0.0	987	mf105_c38130
Unigene0204452	mf105_rep_c1421	85.759	323	46	0	1	323	951	1273	8.72e-94	342	mf105_rep_c1421
Unigene0143273	mf105_s51933	85.754	358	46	4	30	386	44	397	4.37e-103	374	mf105_s51933
Unigene0151814	mf105_c29415	85.753	372	49	4	1738	2106	388	18	2.31e-107	390	mf105_c29415
Unigene0054105	mf105_c16490	85.748	856	121	1	1275	2129	858	3	0.0	904	mf105_c16490
Unigene0040540	mf105_rep_c2998	85.744	961	134	1	50	1007	83	1043	0.0	1013	mf105_rep_c2998
Unigene0093846	mf105_rep_c1802	85.744	975	120	11	1	962	969	1	0.0	1016	mf105_rep_c1802
Unigene0118624	mf105_rep_c8753	85.744	954	117	15	965	1908	64	1008	0.0	990	mf105_rep_c8753
Unigene0061750	mf105_c22535	85.742	519	71	3	571	1088	1	517	1.05e-154	547	mf105_c22535
Unigene0053429	mf105_rep_c15539	85.740	561	79	1	216	775	1	561	1.85e-169	595	mf105_rep_c15539
Unigene0061320	mf105_c25884	85.739	575	71	10	161	730	569	1	7.27e-170	597	mf105_c25884
Unigene0061321	mf105_c25884	85.739	575	71	10	161	730	569	1	7.71e-170	597	mf105_c25884
Unigene0042490	mf105_rep_c4283	85.737	1283	183	0	1	1283	1294	12	0.0	1356	mf105_rep_c4283
Unigene0122772	mf105_rep_c4725	85.736	1970	277	4	1933	3899	2	1970	0.0	2078	mf105_rep_c4725
Unigene0048093	mf105_c21169	85.733	757	103	5	312	1065	865	111	0.0	795	mf105_c21169
Unigene0083170	mf105_rep_c1187	85.731	1752	241	8	956	2701	11	1759	0.0	1845	mf105_rep_c1187
Unigene0041874	mf105_rep_c37591	85.729	953	129	7	199	1145	952	1	0.0	1002	mf105_rep_c37591
Unigene0074981	mf105_rep_c27220	85.729	946	132	3	210	1153	3	947	0.0	998	mf105_rep_c27220
Unigene0177093	mf105_c24814	85.728	1037	142	6	2143	3175	1104	70	0.0	1103	mf105_c24814
Unigene0016814	mf105_c38148	85.714	119	17	0	1584	1702	253	135	8.24e-28	126	mf105_c38148
Unigene0040286	mf105_c33904	85.714	413	57	2	120	530	1	413	6.01e-122	438	mf105_c33904
Unigene0040750	mf105_rep_c12795	85.714	861	118	5	105	962	2	860	0.0	904	mf105_rep_c12795
Unigene0051351	mf105_rep_c25599	85.714	56	8	0	255	310	577	632	1.59e-08	60.2	mf105_rep_c25599
Unigene0053021	mf105_c14846	85.714	532	74	2	44	574	531	1	1.25e-158	560	mf105_c14846
Unigene0053927	mf105_rep_c7721	85.714	637	90	1	148	783	639	3	0.0	673	mf105_rep_c7721
Unigene0070575	mf105_c39493	85.714	413	51	7	21	425	1	413	2.44e-120	431	mf105_c39493
Unigene0073842	mf105_rep_c1180	85.714	1533	217	2	26	1557	4	1535	0.0	1616	mf105_rep_c1180
Unigene0074602	mf105_rep_c8600	85.714	518	74	0	200	717	19	536	4.59e-155	547	mf105_rep_c8600
Unigene0080986	mf105_c15005	85.714	357	51	0	8	364	518	162	3.92e-104	377	mf105_c15005
Unigene0085458	mf105_rep_c143	85.714	798	108	2	75	869	52	846	0.0	837	mf105_rep_c143
Unigene0128165	mf105_c34014	85.714	980	129	11	394	1364	2	979	0.0	1026	mf105_c34014
Unigene0132767	mf105_rep_c22575	85.714	476	67	1	438	912	476	1	8.78e-141	501	mf105_rep_c22575
Unigene0155315	mf105_c23452	85.714	203	27	2	1	202	243	42	4.23e-55	213	mf105_c23452
Unigene0193053	mf105_rep_c34040	85.714	161	23	0	62	222	433	273	1.29e-41	171	mf105_rep_c34040
Unigene0016560	mf105_c34044	85.703	1252	169	9	311	1553	1	1251	0.0	1314	mf105_c34044
Unigene0053376	mf105_rep_c1387	85.701	1091	156	0	155	1245	1	1091	0.0	1151	mf105_rep_c1387
Unigene0064423	mf105_rep_c14746	85.693	1314	182	5	162	1472	176	1486	0.0	1384	mf105_rep_c14746
Unigene0016818	mf105_c26300	85.690	587	82	2	335	919	738	152	3.92e-176	619	mf105_c26300
Unigene0040518	mf105_rep_c21386	85.688	545	72	6	150	691	543	2	1.47e-161	569	mf105_rep_c21386
Unigene0074547	mf105_c35492	85.684	475	55	6	38	504	1	470	1.16e-137	490	mf105_c35492
Unigene0093686	mf105_rep_c9300	85.684	468	67	0	178	645	164	631	4.76e-139	494	mf105_rep_c9300
Unigene0086309	mf105_rep_c1512	85.676	740	103	3	857	1596	47	783	0.0	776	mf105_rep_c1512
Unigene0154287	mf105_c32662	85.674	356	42	5	158	506	401	48	8.26e-101	366	mf105_c32662
Unigene0064451	mf105_c33062	85.671	328	41	4	480	801	1	328	8.06e-93	340	mf105_c33062
Unigene0072198	mf105_rep_c9958	85.670	970	136	3	84	1051	1011	43	0.0	1018	mf105_rep_c9958
Unigene0055229	mf105_rep_c5848	85.663	1667	225	7	48	1701	45	1710	0.0	1744	mf105_rep_c5848
Unigene0112071	mf105_rep_c906	85.660	530	76	0	2	531	705	1234	2.06e-158	558	mf105_rep_c906
Unigene0044510	mf105_rep_c602	85.657	997	136	5	19	1014	58	1048	0.0	1042	mf105_rep_c602
Unigene0085014	mf105_rep_c16535	85.657	1485	200	11	467	1944	587	2065	0.0	1555	mf105_rep_c16535
Unigene0154787	mf105_rep_c229	85.657	753	104	4	119	869	7	757	0.0	789	mf105_rep_c229
Unigene0072570	mf105_rep_c1917	85.654	1896	241	21	1	1882	1879	1	0.0	1965	mf105_rep_c1917
Unigene0085419	mf105_rep_c20811	85.652	683	95	3	1326	2006	682	1	0.0	719	mf105_rep_c20811
Unigene0040827	mf105_s63898	85.650	223	28	4	681	901	226	6	9.21e-60	231	mf105_s63898
Unigene0017017	mf105_c46074	85.647	843	119	2	178	1020	51	891	0.0	885	mf105_c46074
Unigene0044014	mf105_rep_c6586	85.645	1240	172	4	25	1261	1238	2	0.0	1301	mf105_rep_c6586
Unigene0097645	mf105_c22205	85.645	829	109	8	439	1262	931	108	0.0	863	mf105_c22205
Unigene0078414	mf105_rep_c45200	85.644	202	28	1	1374	1574	339	540	1.31e-53	211	mf105_rep_c45200
Unigene0016840	mf105_c41614	85.642	397	45	6	103	499	423	39	1.07e-113	411	mf105_c41614
Unigene0156574	mf105_c38456	85.642	794	110	4	181	971	2	794	0.0	832	mf105_c38456
Unigene0094676	mf105_c18903	85.638	188	27	0	827	1014	221	408	7.27e-50	198	mf105_c18903
Unigene0083219	mf105_rep_c34446	85.637	738	105	1	233	969	2	739	0.0	774	mf105_rep_c34446
Unigene0135796	mf105_rep_c35159	85.637	369	50	3	2079	2444	86	454	1.49e-105	385	mf105_rep_c35159
Unigene0086435	mf105_rep_c6844	85.626	1127	154	7	1	1124	1122	1	0.0	1177	mf105_rep_c6844
Unigene0164898	mf105_c46943	85.625	160	22	1	185	343	195	354	6.17e-41	167	mf105_c46943
Unigene0071261	mf105_rep_c2414	85.621	153	22	0	60	212	662	510	4.25e-39	161	mf105_rep_c2414
Unigene0045058	mf105_rep_c6075	85.620	911	117	11	3	911	2	900	0.0	944	mf105_rep_c6075
Unigene0101276	mf105_rep_c26080	85.619	452	65	0	38	489	452	1	1.27e-133	475	mf105_rep_c26080
Unigene0098320	mf105_c33984	85.616	730	96	8	4	728	902	177	0.0	763	mf105_c33984
Unigene0088542	mf105_c39924	85.615	577	78	5	181	754	1	575	1.42e-171	603	mf105_c39924
