qaccver	saccver	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
Unigene0085935	Skav219887	88.719	851	93	2	1	851	910	63	0	1037	Unigene0085935
Unigene0040250	Skav202535	88.718	585	63	1	1	585	1868	1287	0	712	Unigene0040250
Unigene0056125	Skav209417	88.718	195	20	2	85	278	1310	1117	2.27E-61	237	Unigene0056125
Unigene0052503	Skav209636	88.716	257	29	0	83	339	697	953	2.96E-84	315	Unigene0052503
Unigene0096448	Skav221507	88.715	319	36	0	35	353	78	396	1.61E-107	390	Unigene0096448
Unigene0120725	Skav226966	88.713	567	64	0	1	567	31	597	0	693	Unigene0120725
Unigene0026342	Skav225117	88.71	62	6	1	424	485	1691	1631	2.04E-12	75	Unigene0026342
Unigene0042629	Skav228601	88.71	124	14	0	93	216	303	180	7.21E-36	152	Unigene0042629
Unigene0046935	Skav228644	88.71	62	7	0	70	131	1160	1099	1.53E-12	76.8	Unigene0046935
Unigene0072580	Skav234950	88.71	124	14	0	190	313	5128	5005	8.40E-36	152	Unigene0072580
Unigene0016468	Skav224827	88.703	239	27	0	1867	2105	69	307	2.37E-77	292	Unigene0016468
Unigene0043474	Skav231030	88.701	177	20	0	85	261	540	364	2.07E-55	217	Unigene0043474
Unigene0076164	Skav200428	88.693	398	45	0	8	405	1507	1110	1.81E-136	486	Unigene0076164
Unigene0105186	Skav225840	88.688	1052	119	0	1	1052	45	1096	0	1284	Unigene0105186
Unigene0083974	Skav216991	88.684	433	49	0	1	433	722	290	3.98E-149	529	Unigene0083974
Unigene0076643	Skav208455	88.679	212	15	6	8	219	1634	1432	1.80E-65	250	Unigene0076643
Unigene0085118	Skav224648	88.679	371	40	2	3	372	506	875	6.04E-126	451	Unigene0085118
Unigene0088897	Skav233897	88.679	106	9	3	527	631	248	351	8.16E-28	126	Unigene0088897
Unigene0083481	Skav213350	88.675	415	45	2	1	414	945	1358	5.12E-142	505	Unigene0083481
Unigene0061796	Skav234421	88.675	415	44	1	22	433	960	1374	3.48E-141	503	Unigene0061796
Unigene0098045	Skav232026	88.672	256	26	3	159	413	667	414	5.18E-83	309	Unigene0098045
Unigene0044222	Skav221412	88.67	406	46	0	111	516	1488	1893	4.13E-139	496	Unigene0044222
Unigene0064821	Skav235613	88.67	203	21	2	567	768	745	946	8.61E-64	246	Unigene0064821
Unigene0087059	Skav215285	88.66	388	41	3	6	390	37	424	1.75E-131	470	Unigene0087059
Unigene0042366	Skav220277	88.66	97	11	0	3046	3142	357	453	6.52E-25	119	Unigene0042366
Unigene0083428	Skav223234	88.657	335	38	0	1	335	986	1320	1.67E-112	409	Unigene0083428
Unigene0078065	Skav230357	88.652	141	16	0	1396	1536	53	193	2.61E-41	172	Unigene0078065
Unigene0076061	Skav235167	88.652	141	15	1	579	719	1102	963	3.80E-41	171	Unigene0076061
Unigene0062378	Skav222201	88.649	370	42	0	5	374	51	420	9.70E-126	451	Unigene0062378
Unigene0163676	Skav233770	88.644	634	70	2	1	633	39	671	0	771	Unigene0163676
Unigene0148953	Skav203562	88.639	801	79	8	1	789	890	90	0	965	Unigene0148953
Unigene0018407	Skav204300	88.636	440	50	0	48	487	1295	856	2.52E-151	536	Unigene0018407
Unigene0117143	Skav212151	88.636	44	5	0	490	533	627	584	4.94E-06	54.7	Unigene0117143
Unigene0023020	Skav217670	88.636	616	67	3	1	616	178	790	0	747	Unigene0023020
Unigene0115698	Skav218271	88.636	88	10	0	1	88	581	494	1.32E-22	108	Unigene0115698
Unigene0084561	Skav221467	88.636	88	10	0	886	973	1250	1337	4.20E-22	108	Unigene0084561
Unigene0050863	Skav228456	88.636	220	21	2	1360	1578	2144	2360	3.78E-69	265	Unigene0050863
Unigene0112451	Skav236205	88.636	264	30	0	217	480	297	34	6.48E-87	322	Unigene0112451
Unigene0046755	Skav225134	88.627	255	29	0	43	297	469	723	4.23E-83	311	Unigene0046755
Unigene0120491	Skav232703	88.624	378	40	1	376	753	747	373	3.90E-127	457	Unigene0120491
Unigene0085633	Skav225871	88.623	167	13	2	43	209	210	370	5.63E-50	198	Unigene0085633
Unigene0065323	Skav236308	88.623	167	19	0	17	183	101	267	2.00E-51	204	Unigene0065323
Unigene0075509	Skav204781	88.614	202	23	0	569	770	861	660	1.06E-63	246	Unigene0075509
Unigene0053117	Skav208887	88.614	606	69	0	1	606	969	364	0	737	Unigene0053117
Unigene0118460	Skav202225	88.608	79	9	0	37	115	860	782	3.12E-19	97.1	Unigene0118460
Unigene0061659	Skav224087	88.608	79	9	0	74	152	169	91	2.51E-19	97.1	Unigene0061659
Unigene0080246	Skav228605	88.608	79	9	0	51	129	41	119	2.88E-19	97.1	Unigene0080246
Unigene0099811	Skav229257	88.608	158	18	0	1353	1510	1246	1403	1.92E-47	193	Unigene0099811
Unigene0051770	Skav234977	88.605	509	58	0	22	530	973	1481	3.15E-176	619	Unigene0051770
Unigene0063802	Skav236112	88.601	386	40	4	129	512	64	447	3.05E-130	466	Unigene0063802
Unigene0085423	Skav208158	88.592	973	109	2	1	972	1252	281	0	1181	Unigene0085423
Unigene0073727	Skav227720	88.589	333	38	0	1	333	803	471	4.25E-112	405	Unigene0073727
Unigene0026100	Skav208875	88.581	289	25	4	100	381	58	345	1.08E-93	344	Unigene0026100
Unigene0061495	Skav232171	88.58	324	35	2	71	393	583	261	1.15E-107	392	Unigene0061495
Unigene0109629	Skav216232	88.577	499	49	5	1165	1662	569	78	1.15E-169	599	Unigene0109629
Unigene0083852	Skav203045	88.571	245	27	1	1	245	23	266	4.99E-79	296	Unigene0083852
Unigene0123152	Skav205427	88.571	175	20	0	699	873	1	175	8.97E-54	213	Unigene0123152
Unigene0033486	Skav205546	88.571	105	12	0	214	318	408	512	3.28E-28	128	Unigene0033486
Unigene0112540	Skav205683	88.571	140	14	2	296	434	260	122	2.95E-40	169	Unigene0112540
Unigene0051036	Skav210936	88.571	140	16	0	167	306	2067	2206	3.14E-41	171	Unigene0051036
Unigene0157814	Skav213342	88.571	210	24	0	1	210	230	21	2.72E-67	255	Unigene0157814
Unigene0084822	Skav216111	88.571	315	25	5	180	490	54	361	7.81E-102	372	Unigene0084822
Unigene0076831	Skav216304	88.571	315	36	0	1	315	804	1118	1.87E-105	383	Unigene0076831
Unigene0010099	Skav232413	88.571	350	33	3	1	350	661	1003	6.07E-116	418	Unigene0010099
Unigene0047410	Skav222751	88.561	271	29	2	1	270	320	51	7.53E-89	327	Unigene0047410
Unigene0061205	Skav225169	88.559	236	27	0	1	236	27	262	1.18E-76	287	Unigene0061205
Unigene0163600	Skav217756	88.556	900	97	3	1	894	21	920	0	1086	Unigene0163600
Unigene0044506	Skav203996	88.542	192	21	1	307	497	862	1053	1.26E-59	231	Unigene0044506
Unigene0095802	Skav211102	88.542	192	22	0	80	271	490	681	2.44E-60	233	Unigene0095802
Unigene0131740	Skav214746	88.54	541	62	0	1	541	29	569	0	656	Unigene0131740
Unigene0065503	Skav211727	88.538	951	104	4	1	947	26	975	0	1147	Unigene0065503
Unigene0091688	Skav232870	88.535	157	17	1	7	162	268	112	4.30E-47	189	Unigene0091688
Unigene0094993	Skav217891	88.532	218	22	2	586	800	1071	854	3.95E-68	261	Unigene0094993
Unigene0054886	Skav220763	88.532	218	25	0	25	242	1076	1293	6.13E-70	265	Unigene0054886
Unigene0046331	Skav236299	88.532	654	75	0	1723	2376	692	39	0	793	Unigene0046331
Unigene0096511	Skav213187	88.527	645	59	7	1	630	51	695	0	767	Unigene0096511
Unigene0180815	Skav229190	88.527	1290	124	14	1	1266	1779	490	0	1541	Unigene0180815
Unigene0074776	Skav219755	88.525	854	93	4	1	850	933	81	0	1029	Unigene0074776
Unigene0062484	Skav228129	88.525	61	7	0	39	99	988	928	8.57E-13	75	Unigene0062484
Unigene0083143	Skav213773	88.521	453	52	0	58	510	212	664	3.07E-155	549	Unigene0083143
Unigene0052260	Skav211296	88.519	270	29	2	125	393	2119	1851	4.45E-88	326	Unigene0052260
Unigene0085984	Skav202770	88.517	688	62	7	1	684	2536	1862	0	817	Unigene0085984
Unigene0054736	Skav216216	88.517	627	72	0	439	1065	27	653	0	760	Unigene0054736
Unigene0052950	Skav233819	88.514	148	14	2	67	214	167	311	2.32E-43	176	Unigene0052950
Unigene0061693	Skav224251	88.506	87	10	0	222	308	2151	2065	1.64E-21	106	Unigene0061693
Unigene0096441	Skav204764	88.504	635	63	6	1	627	1738	2370	0	760	Unigene0096441
Unigene0053322	Skav217495	88.503	374	28	2	134	507	1497	1139	7.06E-122	438	Unigene0053322
Unigene0086264	Skav206383	88.5	200	23	0	1	200	937	738	2.19E-63	243	Unigene0086264
Unigene0084076	Skav223229	88.5	200	23	0	1	200	14	213	8.41E-63	243	Unigene0084076
Unigene0044243	Skav227739	88.496	113	13	0	348	460	1659	1771	2.70E-31	137	Unigene0044243
Unigene0009870	Skav232791	88.496	113	8	1	16	123	1333	1445	9.55E-30	132	Unigene0009870
Unigene0040935	Skav212367	88.488	443	49	2	264	706	15	455	1.16E-150	534	Unigene0040935
Unigene0095706	Skav212981	88.485	165	19	0	219	383	440	604	2.52E-50	200	Unigene0095706
Unigene0115573	Skav220007	88.485	330	32	6	244	570	399	725	2.45E-108	394	Unigene0115573
Unigene0052105	Skav201657	88.482	191	22	0	528	718	1174	984	2.57E-59	231	Unigene0052105
Unigene0087886	Skav232897	88.479	217	25	0	531	747	689	905	6.94E-69	263	Unigene0087886
Unigene0065320	Skav221900	88.476	269	27	3	1	267	51	317	3.46E-87	322	Unigene0065320
Unigene0098973	Skav228127	88.475	295	34	0	1	295	44	338	1.25E-97	357	Unigene0098973
Unigene0098087	Skav225545	88.469	529	61	0	39	567	54	582	0	640	Unigene0098087
Unigene0073900	Skav202598	88.462	260	30	0	41	300	1026	767	6.79E-85	315	Unigene0073900
Unigene0040046	Skav202951	88.462	78	9	0	1	78	108	185	1.00E-18	95.3	Unigene0040046
Unigene0065839	Skav209421	88.462	208	24	0	77	284	268	61	5.46E-66	252	Unigene0065839
Unigene0056637	Skav216941	88.462	104	11	1	366	468	493	390	2.13E-27	124	Unigene0056637
Unigene0061724	Skav220189	88.462	312	36	0	155	466	703	392	2.06E-103	377	Unigene0061724
Unigene0122625	Skav220870	88.462	52	5	1	412	463	222	272	8.21E-08	62.1	Unigene0122625
Unigene0089658	Skav224697	88.462	78	9	0	1	78	79	2	2.08E-18	95.3	Unigene0089658
Unigene0074203	Skav225911	88.462	78	9	0	222	299	1616	1693	2.84E-18	95.3	Unigene0074203
Unigene0094013	Skav236100	88.462	104	12	0	14	117	972	1075	5.02E-28	126	Unigene0094013
Unigene0069464	Skav211298	88.456	667	75	2	1	666	808	143	0	804	Unigene0069464
Unigene0115861	Skav235872	88.446	502	58	0	117	618	631	130	2.08E-172	606	Unigene0115861
Unigene0069969	Skav208453	88.443	424	47	2	261	683	924	502	1.92E-143	510	Unigene0069969
Unigene0063397	Skav225448	88.439	173	20	0	436	608	290	462	8.86E-53	209	Unigene0063397
Unigene0053101	Skav225133	88.435	294	28	1	93	380	458	751	5.47E-95	350	Unigene0053101
Unigene0063480	Skav224832	88.426	216	25	0	603	818	657	442	2.92E-68	261	Unigene0063480
Unigene0041868	Skav227193	88.426	216	19	3	1	216	775	566	2.81E-67	255	Unigene0041868
Unigene0089609	Skav213912	88.424	311	36	0	3	313	211	521	3.84E-103	375	Unigene0089609
Unigene0051625	Skav206816	88.423	691	80	0	36	726	734	44	0	833	Unigene0051625
Unigene0017071	Skav206348	88.421	190	22	0	158	347	3840	3651	7.84E-59	230	Unigene0017071
Unigene0010050	Skav220128	88.421	190	22	0	870	1059	1052	1241	1.03E-58	230	Unigene0010050
Unigene0074793	Skav200315	88.406	414	48	0	1	414	2758	2345	2.38E-140	499	Unigene0074793
Unigene0072787	Skav218064	88.406	69	8	0	158	226	2701	2633	5.35E-15	84.2	Unigene0072787
Unigene0044173	Skav218969	88.403	595	64	3	7	600	54	644	0	712	Unigene0044173
Unigene0084969	Skav213918	88.398	543	63	0	1	543	1678	1136	0	654	Unigene0084969
Unigene0053552	Skav231562	88.398	362	42	0	954	1315	1119	1480	6.43E-121	436	Unigene0053552
Unigene0063574	Skav222374	88.396	293	34	0	1	293	602	310	1.36E-96	353	Unigene0063574
Unigene0066476	Skav229288	88.394	1258	118	12	1	1256	1377	146	0	1489	Unigene0066476
Unigene0102067	Skav205261	88.393	112	13	0	390	501	209	320	4.21E-30	135	Unigene0102067
Unigene0062505	Skav217207	88.39	267	31	0	4	270	3790	3524	3.50E-87	322	Unigene0062505
Unigene0104002	Skav204709	88.384	396	46	0	514	909	1318	923	4.29E-133	477	Unigene0104002
Unigene0072297	Skav213534	88.384	594	63	2	1	594	704	117	0	710	Unigene0072297
Unigene0067310	Skav230293	88.381	525	61	0	1	525	30	554	2.90E-180	632	Unigene0067310
Unigene0098524	Skav232749	88.379	327	38	0	1	327	32	358	9.02E-109	394	Unigene0098524
Unigene0040953	Skav236169	88.372	172	14	3	22	190	980	1148	6.04E-51	202	Unigene0040953
Unigene0072134	Skav204259	88.366	1444	163	3	91	1533	285	1724	0	1731	Unigene0072134
Unigene0132915	Skav204168	88.36	567	66	0	1	567	869	303	0	682	Unigene0132915
Unigene0098038	Skav226391	88.356	146	17	0	10	155	2158	2013	7.07E-43	176	Unigene0098038
Unigene0050834	Skav204541	88.35	206	24	0	860	1065	2920	3125	6.10E-64	248	Unigene0050834
Unigene0066879	Skav232361	88.35	103	12	0	2025	2127	727	625	9.10E-27	124	Unigene0066879
Unigene0064531	Skav213964	88.347	369	43	0	1	369	41	409	1.00E-123	444	Unigene0064531
Unigene0052664	Skav215734	88.341	223	26	0	35	257	251	473	4.80E-71	268	Unigene0052664
Unigene0124833	Skav221792	88.333	120	14	0	1274	1393	2143	2024	6.96E-33	145	Unigene0124833
Unigene0094112	Skav202778	88.321	137	16	0	289	425	1249	1113	1.29E-39	165	Unigene0094112
Unigene0064112	Skav220405	88.321	137	16	0	195	331	292	156	7.85E-40	165	Unigene0064112
Unigene0086849	Skav230029	88.321	137	13	1	5	138	2	138	3.06E-38	161	Unigene0086849
Unigene0095042	Skav233104	88.321	411	40	4	1	411	601	199	1.84E-136	486	Unigene0095042
Unigene0099336	Skav202634	88.314	676	77	2	1	675	37	711	0	809	Unigene0099336
Unigene0018314	Skav229340	88.312	385	45	0	5	389	724	340	2.93E-129	462	Unigene0018314
Unigene0068320	Skav219291	88.303	436	51	0	56	491	1231	1666	4.01E-147	523	Unigene0068320
Unigene0053641	Skav217254	88.298	94	11	0	1	94	915	822	3.38E-24	113	Unigene0053641
Unigene0049247	Skav233491	88.298	282	33	0	1	282	333	52	3.65E-92	339	Unigene0049247
Unigene0135308	Skav215053	88.296	581	54	2	548	1128	596	30	0	684	Unigene0135308
Unigene0045937	Skav209985	88.295	393	43	2	59	448	695	303	8.02E-131	468	Unigene0045937
Unigene0043600	Skav235570	88.294	299	33	2	54	352	214	510	2.00E-97	357	Unigene0043600
Unigene0040980	Skav231422	88.29	427	48	2	268	693	4798	4373	1.90E-143	510	Unigene0040980
Unigene0041096	Skav206760	88.288	222	26	0	202	423	493	714	4.18E-70	267	Unigene0041096
Unigene0094040	Skav209714	88.288	222	26	0	1	222	368	147	2.07E-70	267	Unigene0094040
Unigene0072472	Skav235549	88.288	333	33	3	1	327	360	28	9.02E-109	394	Unigene0072472
Unigene0076901	Skav223089	88.287	794	87	2	703	1493	1075	285	0	946	Unigene0076901
Unigene0007067	Skav216102	88.286	461	38	9	48	497	533	78	7.04E-152	538	Unigene0007067
Unigene0084457	Skav220236	88.281	128	15	0	47	174	438	565	2.87E-36	154	Unigene0084457
Unigene0062136	Skav224370	88.281	128	15	0	337	464	848	721	4.14E-36	154	Unigene0062136
Unigene0066255	Skav220816	88.278	273	32	0	82	354	349	77	1.01E-88	327	Unigene0066255
Unigene0073140	Skav204654	88.276	870	102	0	7	876	44	913	0	1042	Unigene0073140
Unigene0149194	Skav214022	88.276	145	16	1	104	247	115	259	3.46E-42	172	Unigene0149194
Unigene0094089	Skav223532	88.274	307	29	5	364	668	395	94	1.96E-98	361	Unigene0094089
Unigene0001170	Skav200605	88.272	162	17	2	1	161	1753	1593	4.25E-48	193	Unigene0001170
Unigene0064080	Skav214657	88.272	162	19	0	4	165	1947	2108	1.02E-48	195	Unigene0064080
Unigene0065097	Skav233189	88.272	162	16	1	207	365	1537	1376	3.28E-47	191	Unigene0065097
Unigene0100574	Skav233944	88.272	324	37	1	97	419	489	166	2.83E-106	387	Unigene0100574
Unigene0085361	Skav229127	88.267	375	44	0	28	402	579	205	2.72E-125	449	Unigene0085361
Unigene0073724	Skav203891	88.265	196	20	1	36	228	153	348	5.03E-60	231	Unigene0073724
Unigene0055451	Skav205362	88.254	315	37	0	313	627	1370	1684	2.75E-103	377	Unigene0055451
Unigene0084958	Skav232562	88.254	315	32	3	2	312	329	642	4.18E-102	372	Unigene0084958
Unigene0129342	Skav220008	88.246	570	67	0	34	603	5045	4476	0	682	Unigene0129342
Unigene0096137	Skav208758	88.245	1191	130	8	1	1182	155	1344	0	1415	Unigene0096137
Unigene0093655	Skav204262	88.235	119	14	0	148	266	1380	1262	4.34E-33	143	Unigene0093655
Unigene0152495	Skav211805	88.235	340	39	1	1	339	892	1231	4.33E-112	405	Unigene0152495
Unigene0141564	Skav216729	88.235	510	58	2	1465	1973	1	509	2.04E-172	608	Unigene0141564
Unigene0065543	Skav218609	88.235	255	30	0	1	255	908	654	3.31E-82	305	Unigene0065543
Unigene0017128	Skav223018	88.235	306	36	0	1	306	1705	1400	1.83E-100	366	Unigene0017128
Unigene0010072	Skav228992	88.231	1317	141	8	1	1310	35	1344	0	1561	Unigene0010072
Unigene0080114	Skav201120	88.225	552	60	3	1	551	857	310	0	654	Unigene0080114
Unigene0040886	Skav210839	88.225	552	63	2	1	551	764	214	0	658	Unigene0040886
Unigene0017142	Skav221326	88.224	518	41	6	1	498	842	325	7.73E-171	601	Unigene0017142
Unigene0064868	Skav219279	88.213	263	31	0	2	264	451	713	5.72E-85	315	Unigene0064868
Unigene0180410	Skav204668	88.212	509	58	2	253	761	436	942	2.72E-172	606	Unigene0180410
Unigene0079451	Skav204141	88.211	246	29	0	1	246	31	276	6.89E-79	294	Unigene0079451
Unigene0058684	Skav213238	88.211	246	20	1	265	501	42	287	9.23E-76	285	Unigene0058684
Unigene0097163	Skav206603	88.206	1009	119	0	199	1207	1249	241	0	1205	Unigene0097163
Unigene0056540	Skav232842	88.206	407	48	0	29	435	612	206	2.76E-136	486	Unigene0056540
Unigene0033178	Skav206561	88.205	1543	180	2	204	1745	62	1603	0	1840	Unigene0033178
Unigene0051425	Skav212931	88.2	661	76	2	145	804	652	1311	0	787	Unigene0051425
Unigene0072039	Skav200389	88.196	449	53	0	404	852	13	461	7.35E-151	536	Unigene0072039
Unigene0042770	Skav228035	88.194	576	68	0	57	632	2820	2245	0	688	Unigene0042770
Unigene0031191	Skav206003	88.192	271	32	0	984	1254	1101	1371	7.50E-87	324	Unigene0031191
Unigene0192988	Skav219093	88.19	1033	111	9	1	1026	1334	306	0	1221	Unigene0192988
Unigene0083675	Skav236351	88.182	220	17	2	205	424	667	457	2.21E-66	254	Unigene0083675
Unigene0064110	Skav233666	88.174	482	57	0	2	483	48	529	4.54E-163	575	Unigene0064110
Unigene0161006	Skav222735	88.172	93	9	2	106	197	177	268	1.06E-22	110	Unigene0161006
Unigene0094496	Skav235579	88.169	355	42	0	1	355	712	358	1.38E-117	424	Unigene0094496
Unigene0017225	Skav201035	88.163	245	29	0	7	251	1627	1383	7.33E-78	292	Unigene0017225
Unigene0133365	Skav236631	88.163	980	116	0	1	980	1219	240	0	1168	Unigene0133365
Unigene0051403	Skav232619	88.158	228	27	0	1	228	26	253	4.37E-72	272	Unigene0051403
Unigene0072226	Skav207015	88.154	363	43	0	1	363	1919	2281	2.22E-120	433	Unigene0072226
Unigene0084556	Skav204840	88.152	211	25	0	91	301	2338	2128	9.82E-66	252	Unigene0084556
Unigene0103206	Skav218272	88.15	346	39	2	1	345	43	387	9.45E-114	411	Unigene0103206
Unigene0083281	Skav224180	88.144	194	23	0	166	359	3158	2965	9.75E-60	231	Unigene0083281
Unigene0040597	Skav234427	88.142	565	67	0	910	1474	3888	4452	0	673	Unigene0040597
Unigene0097714	Skav214419	88.141	312	33	2	74	383	366	57	6.69E-101	368	Unigene0097714
Unigene0075001	Skav212553	88.137	902	98	5	1	894	1237	337	0	1064	Unigene0075001
Unigene0158392	Skav227008	88.131	337	40	0	1	337	391	55	8.20E-111	401	Unigene0158392
Unigene0083201	Skav210971	88.125	160	17	1	280	437	1113	1272	1.24E-46	189	Unigene0083201
Unigene0053109	Skav227231	88.123	261	25	2	556	810	1586	1326	1.33E-81	305	Unigene0053109
Unigene0051157	Skav225748	88.121	1128	134	0	1	1128	242	1369	0	1341	Unigene0051157
Unigene0110580	Skav218988	88.119	101	12	0	45	145	940	840	4.39E-26	121	Unigene0110580
Unigene0089528	Skav224071	88.119	202	24	0	61	262	581	380	1.11E-62	241	Unigene0089528
Unigene0087810	Skav231047	88.119	101	12	0	306	406	3120	3220	3.53E-26	121	Unigene0087810
Unigene0082722	Skav213647	88.108	185	22	0	281	465	1568	1384	5.18E-56	220	Unigene0082722
Unigene0054633	Skav206607	88.104	269	32	0	51	319	447	715	2.69E-86	320	Unigene0054633
Unigene0064149	Skav217075	88.103	311	33	3	64	372	1506	1198	2.82E-100	366	Unigene0064149
Unigene0091100	Skav233949	88.101	395	47	0	20	414	48	442	1.87E-131	470	Unigene0091100
Unigene0054295	Skav205875	88.095	126	15	0	2292	2417	1790	1665	2.74E-34	150	Unigene0054295
Unigene0064060	Skav208486	88.095	252	30	0	138	389	30	281	1.69E-79	300	Unigene0064060
Unigene0096700	Skav233876	88.095	84	10	0	29	112	645	562	1.55E-20	100	Unigene0096700
Unigene0073363	Skav233886	88.095	84	10	0	1909	1992	161	244	1.48E-19	100	Unigene0073363
Unigene0115790	Skav235173	88.095	336	39	1	1	336	2452	2786	7.36E-110	398	Unigene0115790
Unigene0096599	Skav210920	88.087	277	33	0	298	574	534	810	1.20E-88	329	Unigene0096599
Unigene0016625	Skav214632	88.083	386	46	0	1380	1765	3209	3594	1.83E-127	459	Unigene0016625
Unigene0093470	Skav218264	88.083	193	22	1	2762	2954	1857	2048	9.64E-58	228	Unigene0093470
Unigene0042516	Skav226473	88.083	386	46	0	4	389	1309	924	3.80E-128	459	Unigene0042516
Unigene0053970	Skav232604	88.083	386	44	2	1	385	577	193	1.35E-127	457	Unigene0053970
Unigene0047999	Skav218727	88.082	1267	151	0	25	1291	1310	44	0	1504	Unigene0047999
Unigene0061390	Skav230245	88.082	881	102	1	1	881	26	903	0	1042	Unigene0061390
Unigene0099886	Skav216922	88.081	344	41	0	58	401	68	411	4.64E-113	409	Unigene0099886
Unigene0016844	Skav211301	88.073	109	13	0	227	335	584	476	4.05E-29	130	Unigene0016844
Unigene0051314	Skav204753	88.071	897	107	0	573	1469	1067	171	0	1064	Unigene0051314
Unigene0086164	Skav206214	88.066	243	29	0	1	243	293	51	3.16E-77	289	Unigene0086164
Unigene0016510	Skav229680	88.065	310	36	1	1	310	572	880	2.05E-100	366	Unigene0016510
Unigene0072328	Skav223116	88.064	377	36	8	3	376	149	519	4.78E-122	438	Unigene0072328
Unigene0044950	Skav204751	88.06	67	6	2	296	361	497	432	1.22E-13	78.7	Unigene0044950
Unigene0082980	Skav222416	88.06	268	32	0	1585	1852	660	393	3.62E-85	318	Unigene0082980
Unigene0088599	Skav221176	88.058	1231	145	2	1	1230	28	1257	0	1458	Unigene0088599
Unigene0085205	Skav214250	88.056	360	38	3	1	357	475	832	4.53E-117	422	Unigene0085205
Unigene0084675	Skav228985	88.055	293	32	1	490	782	52	341	3.29E-93	344	Unigene0084675
Unigene0076662	Skav206539	88.054	519	56	6	550	1065	1234	719	4.26E-173	610	Unigene0076662
Unigene0130631	Skav211195	88.05	318	38	0	556	873	318	1	4.73E-103	377	Unigene0130631
Unigene0044248	Skav228806	88.05	318	38	0	1	318	317	634	8.81E-104	377	Unigene0044248
Unigene0084016	Skav221025	88.049	569	68	0	35	603	581	1149	0	675	Unigene0084016
Unigene0192415	Skav229876	88.045	1330	155	4	1	1328	732	2059	0	1572	Unigene0192415
Unigene0158775	Skav215728	88.043	1012	103	9	1204	2215	968	1961	0	1182	Unigene0158775
Unigene0087559	Skav227004	88.04	301	36	0	253	553	724	424	2.41E-97	357	Unigene0087559
Unigene0019181	Skav231820	88.04	301	36	0	1	301	1952	1652	1.14E-97	357	Unigene0019181
Unigene0099479	Skav203553	88.038	209	22	1	159	367	189	394	2.21E-63	244	Unigene0099479
Unigene0062579	Skav216389	88.034	117	14	0	110	226	745	629	9.64E-32	139	Unigene0062579
Unigene0065890	Skav212404	88.032	493	59	0	14	506	773	281	8.23E-166	584	Unigene0065890
Unigene0043249	Skav200370	88.024	167	20	0	891	1057	926	760	3.16E-49	198	Unigene0043249
Unigene0053050	Skav235723	88.023	693	80	1	1	693	744	55	0	817	Unigene0053050
Unigene0076281	Skav202340	88.022	359	43	0	1	359	1314	956	1.35E-117	425	Unigene0076281
Unigene0057679	Skav234996	88.018	217	26	0	1	217	175	391	9.77E-68	257	Unigene0057679
Unigene0084112	Skav223427	88.013	317	36	2	135	450	418	103	1.86E-102	374	Unigene0084112
Unigene0083155	Skav218176	88.008	1034	123	1	2007	3040	5902	6934	0	1221	Unigene0083155
Unigene0112107	Skav202687	88	200	24	0	3	202	639	838	9.85E-62	237	Unigene0112107
Unigene0044060	Skav211602	88	200	24	0	1	200	583	782	9.58E-61	237	Unigene0044060
Unigene0069892	Skav214305	88	325	37	2	1269	1592	66	389	1.03E-104	383	Unigene0069892
Unigene0117262	Skav218646	88	175	21	0	201	375	729	555	1.64E-52	207	Unigene0117262
Unigene0130225	Skav223717	88	125	15	0	1	125	589	713	1.19E-34	148	Unigene0130225
Unigene0105596	Skav230459	88	50	2	4	186	232	489	441	1.41E-06	56.5	Unigene0105596
Unigene0118789	Skav233493	88	300	36	0	1	300	327	28	3.88E-97	355	Unigene0118789
Unigene0063736	Skav227263	87.996	908	107	2	681	1587	555	1461	0	1072	Unigene0063736
Unigene0077491	Skav235486	87.991	891	102	4	1	890	27	913	0	1048	Unigene0077491
Unigene0064310	Skav213389	87.987	308	37	0	2	309	799	1106	6.72E-100	364	Unigene0064310
Unigene0053488	Skav213669	87.987	308	37	0	70	377	797	490	1.18E-99	364	Unigene0053488
Unigene0042391	Skav226357	87.986	283	34	0	880	1162	644	926	2.46E-90	335	Unigene0042391
Unigene0062925	Skav203532	87.982	441	53	0	22	462	1484	1044	6.98E-147	521	Unigene0062925
Unigene0067014	Skav222681	87.98	599	38	18	393	977	397	975	0	676	Unigene0067014
Unigene0072242	Skav228690	87.978	366	43	1	61	425	600	965	1.07E-119	431	Unigene0072242
Unigene0064059	Skav224724	87.976	1314	158	0	1	1314	1396	83	0	1552	Unigene0064059
Unigene0097448	Skav215730	87.975	474	53	3	148	619	80	551	2.52E-157	556	Unigene0097448
Unigene0041981	Skav223600	87.97	133	16	0	128	260	638	770	1.34E-37	158	Unigene0041981
Unigene0079183	Skav221711	87.966	349	40	2	187	534	192	539	1.50E-113	411	Unigene0079183
Unigene0152129	Skav221092	87.963	108	13	0	709	816	446	553	3.60E-28	128	Unigene0152129
Unigene0016764	Skav209279	87.961	407	47	2	150	555	1642	1237	6.33E-134	479	Unigene0016764
Unigene0053457	Skav208055	87.96	299	33	1	19	317	1436	1141	2.60E-95	350	Unigene0053457
Unigene0062829	Skav234356	87.96	299	36	0	723	1021	810	512	6.26E-96	353	Unigene0062829
