qaccver	saccver	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
Unigene0075535	BGNK01001161.1	94.000	50	3	0	1091	1140	124457	124506	6.47e-12	76.8	BGNK01001161.1 Symbiodinium sp. clade A Y106 DNA, scaffold1211.1, whole genome shotgun sequence
Unigene0082661	BGNK01006670.1	94.000	50	2	1	1420	1469	23024	23072	3.96e-11	75.0	BGNK01006670.1 Symbiodinium sp. clade A Y106 DNA, scaffold7070.1, whole genome shotgun sequence
Unigene0085476	BGNK01000142.1	94.000	50	2	1	1103	1151	264822	264773	2.93e-11	75.0	BGNK01000142.1 Symbiodinium sp. clade A Y106 DNA, scaffold148.1, whole genome shotgun sequence
Unigene0086668	BGNK01001536.1	94.000	50	3	0	306	355	40491	40540	4.90e-12	76.8	BGNK01001536.1 Symbiodinium sp. clade A Y106 DNA, scaffold1598.1, whole genome shotgun sequence
Unigene0102438	BGNK01003879.1	93.939	66	4	0	239	304	2578	2643	1.13e-19	100	BGNK01003879.1 Symbiodinium sp. clade A Y106 DNA, scaffold4086.1, whole genome shotgun sequence
Unigene0149544	BGNK01004521.1	93.939	66	4	0	125	190	52739	52674	1.61e-19	100	BGNK01004521.1 Symbiodinium sp. clade A Y106 DNA, scaffold4765.1, whole genome shotgun sequence
Unigene0033410	BGNK01002113.1	93.878	49	2	1	2277	2324	17948	17996	3.27e-10	73.1	BGNK01002113.1 Symbiodinium sp. clade A Y106 DNA, scaffold2215.1, whole genome shotgun sequence
Unigene0052772	BGNK01000704.1	93.878	49	3	0	1129	1177	121221	121173	1.69e-10	75.0	BGNK01000704.1 Symbiodinium sp. clade A Y106 DNA, scaffold729.1, whole genome shotgun sequence
Unigene0074017	BGNK01000946.1	93.878	49	3	0	864	912	100291	100339	2.49e-11	75.0	BGNK01000946.1 Symbiodinium sp. clade A Y106 DNA, scaffold980.1, whole genome shotgun sequence
Unigene0142500	BGNK01000118.1	93.878	49	3	0	515	563	292542	292494	1.93e-11	75.0	BGNK01000118.1 Symbiodinium sp. clade A Y106 DNA, scaffold122.1, whole genome shotgun sequence
Unigene0074326	BGNK01001665.1	93.846	65	4	0	1569	1633	74420	74484	2.47e-18	99.0	BGNK01001665.1 Symbiodinium sp. clade A Y106 DNA, scaffold1736.1, whole genome shotgun sequence
Unigene0108232	BGNK01000702.1	93.846	65	4	0	233	297	96533	96597	3.34e-19	99.0	BGNK01000702.1 Symbiodinium sp. clade A Y106 DNA, scaffold727.1, whole genome shotgun sequence
Unigene0129821	BGNK01002496.1	93.827	81	5	0	291	371	38995	39075	1.35e-25	122	BGNK01002496.1 Symbiodinium sp. clade A Y106 DNA, scaffold2620.1, whole genome shotgun sequence
Unigene0130294	BGNK01003965.1	93.811	307	16	1	1	307	57880	58183	1.62e-127	459	BGNK01003965.1 Symbiodinium sp. clade A Y106 DNA, scaffold4178.1, whole genome shotgun sequence
Unigene0016412	BGNK01002051.1	93.750	64	4	0	2358	2421	38335	38272	1.14e-17	97.1	BGNK01002051.1 Symbiodinium sp. clade A Y106 DNA, scaffold2150.1, whole genome shotgun sequence
Unigene0022520	BGNK01001220.1	93.750	64	4	0	4	67	49433	49496	1.39e-18	97.1	BGNK01001220.1 Symbiodinium sp. clade A Y106 DNA, scaffold1273.1, whole genome shotgun sequence
Unigene0051204	BGNK01002145.1	93.750	48	3	0	837	884	19161	19114	9.34e-11	73.1	BGNK01002145.1 Symbiodinium sp. clade A Y106 DNA, scaffold2251.1, whole genome shotgun sequence
Unigene0065498	BGNK01000507.1	93.750	112	4	3	282	393	154042	153934	2.49e-38	165	BGNK01000507.1 Symbiodinium sp. clade A Y106 DNA, scaffold524.1, whole genome shotgun sequence
Unigene0066043	BGNK01003291.1	93.750	48	3	0	1287	1334	22264	22311	1.06e-10	73.1	BGNK01003291.1 Symbiodinium sp. clade A Y106 DNA, scaffold3463.1, whole genome shotgun sequence
Unigene0078063	BGNK01000507.1	93.750	128	8	0	850	977	232152	232025	7.50e-47	193	BGNK01000507.1 Symbiodinium sp. clade A Y106 DNA, scaffold524.1, whole genome shotgun sequence
Unigene0109879	BGNK01000904.1	93.750	48	3	0	772	819	96626	96673	1.10e-10	73.1	BGNK01000904.1 Symbiodinium sp. clade A Y106 DNA, scaffold935.1, whole genome shotgun sequence
Unigene0110040	BGNK01003206.1	93.750	48	3	0	1528	1575	47767	47814	2.10e-10	73.1	BGNK01003206.1 Symbiodinium sp. clade A Y106 DNA, scaffold3372.1, whole genome shotgun sequence
Unigene0110041	BGNK01003206.1	93.750	48	3	0	1567	1614	47767	47814	2.13e-10	73.1	BGNK01003206.1 Symbiodinium sp. clade A Y106 DNA, scaffold3372.1, whole genome shotgun sequence
Unigene0130263	BGNK01002278.1	93.750	48	3	0	290	337	66430	66477	2.28e-11	73.1	BGNK01002278.1 Symbiodinium sp. clade A Y106 DNA, scaffold2391.1, whole genome shotgun sequence
Unigene0150171	BGNK01001220.1	93.750	64	4	0	54	117	49433	49496	1.63e-18	97.1	BGNK01001220.1 Symbiodinium sp. clade A Y106 DNA, scaffold1273.1, whole genome shotgun sequence
Unigene0183336	BGNK01000599.1	93.750	48	3	0	2	49	221285	221238	2.29e-11	73.1	BGNK01000599.1 Symbiodinium sp. clade A Y106 DNA, scaffold617.1, whole genome shotgun sequence
Unigene0062551	BGNK01000507.1	93.714	175	8	1	861	1035	206031	206202	1.36e-66	259	BGNK01000507.1 Symbiodinium sp. clade A Y106 DNA, scaffold524.1, whole genome shotgun sequence
Unigene0042501	BGNK01002718.1	93.651	63	4	0	1962	2024	41168	41230	4.03e-17	95.3	BGNK01002718.1 Symbiodinium sp. clade A Y106 DNA, scaffold2854.1, whole genome shotgun sequence
Unigene0127646	BGNK01003662.1	93.651	63	4	0	115	177	51813	51751	2.74e-17	95.3	BGNK01003662.1 Symbiodinium sp. clade A Y106 DNA, scaffold3857.1, whole genome shotgun sequence
Unigene0006438	BGNK01000039.1	93.617	47	3	0	62	108	172506	172460	1.38e-10	71.3	BGNK01000039.1 Symbiodinium sp. clade A Y106 DNA, scaffold39.1, whole genome shotgun sequence
Unigene0016927	BGNK01001998.1	93.617	47	3	0	513	559	71735	71689	4.68e-10	71.3	BGNK01001998.1 Symbiodinium sp. clade A Y106 DNA, scaffold2091.1, whole genome shotgun sequence
Unigene0029170	BGNK01002931.1	93.617	94	6	0	97	190	32816	32723	4.90e-32	141	BGNK01002931.1 Symbiodinium sp. clade A Y106 DNA, scaffold3079.1, whole genome shotgun sequence
Unigene0039947	BGNK01000914.1	93.617	94	6	0	1914	2007	122049	122142	4.45e-31	141	BGNK01000914.1 Symbiodinium sp. clade A Y106 DNA, scaffold945.1, whole genome shotgun sequence
Unigene0041337	BGNK01001651.1	93.617	47	3	0	831	877	33333	33379	5.17e-10	71.3	BGNK01001651.1 Symbiodinium sp. clade A Y106 DNA, scaffold1721.1, whole genome shotgun sequence
Unigene0061647	BGNK01001781.1	93.617	47	1	2	1061	1106	69546	69501	1.31e-09	69.4	BGNK01001781.1 Symbiodinium sp. clade A Y106 DNA, scaffold1863.1, whole genome shotgun sequence
Unigene0075875	BGNK01000835.1	93.617	47	3	0	220	266	80333	80379	4.16e-10	71.3	BGNK01000835.1 Symbiodinium sp. clade A Y106 DNA, scaffold864.1, whole genome shotgun sequence
Unigene0079305	BGNK01004790.1	93.617	47	3	0	602	648	5127	5081	5.03e-10	71.3	BGNK01004790.1 Symbiodinium sp. clade A Y106 DNA, scaffold5049.1, whole genome shotgun sequence
Unigene0083166	BGNK01001359.1	93.617	47	3	0	1582	1628	76049	76095	6.14e-10	71.3	BGNK01001359.1 Symbiodinium sp. clade A Y106 DNA, scaffold1419.1, whole genome shotgun sequence
Unigene0093397	BGNK01001474.1	93.617	47	3	0	1294	1340	89382	89336	5.49e-10	71.3	BGNK01001474.1 Symbiodinium sp. clade A Y106 DNA, scaffold1536.1, whole genome shotgun sequence
Unigene0095573	BGNK01000106.1	93.617	47	3	0	572	618	152887	152841	4.79e-10	71.3	BGNK01000106.1 Symbiodinium sp. clade A Y106 DNA, scaffold109.1, whole genome shotgun sequence
Unigene0095781	BGNK01002637.1	93.617	47	0	3	402	448	429	472	3.93e-09	67.6	BGNK01002637.1 Symbiodinium sp. clade A Y106 DNA, scaffold2768.1, whole genome shotgun sequence
Unigene0105331	BGNK01004192.1	93.617	47	3	0	584	630	22419	22465	2.84e-10	71.3	BGNK01004192.1 Symbiodinium sp. clade A Y106 DNA, scaffold4417.1, whole genome shotgun sequence
Unigene0160740	BGNK01000031.1	93.599	703	45	0	1	703	117562	116860	0.0	1051	BGNK01000031.1 Symbiodinium sp. clade A Y106 DNA, scaffold31.1, whole genome shotgun sequence
Unigene0016489	BGNK01004678.1	93.478	46	2	1	2742	2787	19210	19254	1.00e-08	67.6	BGNK01004678.1 Symbiodinium sp. clade A Y106 DNA, scaffold4930.1, whole genome shotgun sequence
Unigene0017087	BGNK01005600.1	93.478	46	3	0	469	514	11245	11290	1.87e-09	69.4	BGNK01005600.1 Symbiodinium sp. clade A Y106 DNA, scaffold5938.1, whole genome shotgun sequence
Unigene0052061	BGNK01005648.1	93.478	46	3	0	325	370	16328	16283	1.58e-09	69.4	BGNK01005648.1 Symbiodinium sp. clade A Y106 DNA, scaffold5989.1, whole genome shotgun sequence
Unigene0052062	BGNK01005648.1	93.478	46	3	0	310	355	16328	16283	1.56e-09	69.4	BGNK01005648.1 Symbiodinium sp. clade A Y106 DNA, scaffold5989.1, whole genome shotgun sequence
Unigene0147019	BGNK01003675.1	93.478	46	3	0	65	110	36476	36431	4.69e-10	69.4	BGNK01003675.1 Symbiodinium sp. clade A Y106 DNA, scaffold3870.1, whole genome shotgun sequence
Unigene0178215	BGNK01000897.1	93.478	46	3	0	330	375	98786	98831	3.32e-10	69.4	BGNK01000897.1 Symbiodinium sp. clade A Y106 DNA, scaffold927.1, whole genome shotgun sequence
Unigene0066316	BGNK01000914.1	93.421	76	5	0	617	692	42500	42425	3.08e-23	113	BGNK01000914.1 Symbiodinium sp. clade A Y106 DNA, scaffold945.1, whole genome shotgun sequence
Unigene0161918	BGNK01009678.1	93.421	76	5	0	570	645	2357	2432	7.49e-23	113	BGNK01009678.1 Symbiodinium sp. clade A Y106 DNA, scaffold10239.1, whole genome shotgun sequence
Unigene0052134	BGNK01000564.1	93.407	91	6	0	781	871	52656	52566	2.35e-29	135	BGNK01000564.1 Symbiodinium sp. clade A Y106 DNA, scaffold582.1, whole genome shotgun sequence
Unigene0099692	BGNK01002177.1	93.407	91	5	1	23	112	5967	5877	6.49e-30	134	BGNK01002177.1 Symbiodinium sp. clade A Y106 DNA, scaffold2286.1, whole genome shotgun sequence
Unigene0043309	BGNK01006431.1	93.333	60	4	0	417	476	16116	16057	1.63e-15	89.8	BGNK01006431.1 Symbiodinium sp. clade A Y106 DNA, scaffold6817.1, whole genome shotgun sequence
Unigene0051919	BGNK01002984.1	93.333	60	4	0	1761	1820	32793	32852	2.93e-15	89.8	BGNK01002984.1 Symbiodinium sp. clade A Y106 DNA, scaffold3136.1, whole genome shotgun sequence
Unigene0063675	BGNK01005143.1	93.333	45	3	0	1250	1294	24972	25016	5.37e-09	67.6	BGNK01005143.1 Symbiodinium sp. clade A Y106 DNA, scaffold5429.1, whole genome shotgun sequence
Unigene0064851	BGNK01000058.1	93.333	60	4	0	961	1020	60874	60933	5.17e-15	89.8	BGNK01000058.1 Symbiodinium sp. clade A Y106 DNA, scaffold59.1, whole genome shotgun sequence
Unigene0067147	BGNK01003285.1	93.333	45	2	1	204	247	63189	63233	7.58e-09	65.8	BGNK01003285.1 Symbiodinium sp. clade A Y106 DNA, scaffold3456.1, whole genome shotgun sequence
Unigene0078718	BGNK01000102.1	93.333	45	3	0	127	171	72493	72537	1.53e-09	67.6	BGNK01000102.1 Symbiodinium sp. clade A Y106 DNA, scaffold105.1, whole genome shotgun sequence
Unigene0132929	BGNK01002284.1	93.333	45	1	2	149	192	84076	84119	8.19e-09	65.8	BGNK01002284.1 Symbiodinium sp. clade A Y106 DNA, scaffold2398.1, whole genome shotgun sequence
Unigene0136584	BGNK01006771.1	93.333	60	4	0	1157	1216	13543	13484	1.07e-15	89.8	BGNK01006771.1 Symbiodinium sp. clade A Y106 DNA, scaffold7176.1, whole genome shotgun sequence
Unigene0017001	BGNK01000776.1	93.220	59	4	0	997	1055	114454	114512	3.38e-15	87.9	BGNK01000776.1 Symbiodinium sp. clade A Y106 DNA, scaffold803.1, whole genome shotgun sequence
Unigene0046429	BGNK01001563.1	93.220	59	2	1	989	1047	65536	65592	1.23e-14	86.1	BGNK01001563.1 Symbiodinium sp. clade A Y106 DNA, scaffold1627.1, whole genome shotgun sequence
Unigene0152695	BGNK01000566.1	93.217	516	31	4	1	515	171976	171464	0.0	758	BGNK01000566.1 Symbiodinium sp. clade A Y106 DNA, scaffold584.1, whole genome shotgun sequence
Unigene0041766	BGNK01002841.1	93.182	44	3	0	1110	1153	74316	74273	2.83e-08	65.8	BGNK01002841.1 Symbiodinium sp. clade A Y106 DNA, scaffold2986.1, whole genome shotgun sequence
Unigene0043079	BGNK01001856.1	93.182	44	3	0	899	942	106401	106444	1.84e-08	65.8	BGNK01001856.1 Symbiodinium sp. clade A Y106 DNA, scaffold1940.1, whole genome shotgun sequence
Unigene0055289	BGNK01001131.1	93.182	44	3	0	803	846	58647	58690	1.27e-08	65.8	BGNK01001131.1 Symbiodinium sp. clade A Y106 DNA, scaffold1179.1, whole genome shotgun sequence
Unigene0131306	BGNK01000151.1	93.182	44	3	0	316	359	82177	82220	6.05e-09	65.8	BGNK01000151.1 Symbiodinium sp. clade A Y106 DNA, scaffold157.1, whole genome shotgun sequence
Unigene0150679	BGNK01000001.1	93.182	44	3	0	777	820	2012731	2012688	1.35e-08	65.8	BGNK01000001.1 Symbiodinium sp. clade A Y106 DNA, scaffold1.1, whole genome shotgun sequence
Unigene0057004	BGNK01000923.1	93.103	58	4	0	844	901	178203	178260	9.34e-15	86.1	BGNK01000923.1 Symbiodinium sp. clade A Y106 DNA, scaffold954.1, whole genome shotgun sequence
Unigene0114431	BGNK01005523.1	93.061	245	17	0	2	246	31314	31558	1.11e-97	359	BGNK01005523.1 Symbiodinium sp. clade A Y106 DNA, scaffold5850.1, whole genome shotgun sequence
Unigene0074349	BGNK01000508.1	93.056	72	5	0	441	512	115302	115231	2.69e-20	106	BGNK01000508.1 Symbiodinium sp. clade A Y106 DNA, scaffold525.1, whole genome shotgun sequence
Unigene0044345	BGNK01000930.1	93.023	43	3	0	560	602	177409	177367	6.73e-08	63.9	BGNK01000930.1 Symbiodinium sp. clade A Y106 DNA, scaffold961.1, whole genome shotgun sequence
Unigene0051158	BGNK01002620.1	93.023	43	3	0	2311	2353	46199	46241	1.76e-07	63.9	BGNK01002620.1 Symbiodinium sp. clade A Y106 DNA, scaffold2751.1, whole genome shotgun sequence
Unigene0052022	BGNK01000045.1	93.023	43	3	0	753	795	171209	171251	7.32e-08	63.9	BGNK01000045.1 Symbiodinium sp. clade A Y106 DNA, scaffold46.1, whole genome shotgun sequence
Unigene0052725	BGNK01000683.1	93.023	43	3	0	575	617	93712	93754	7.44e-08	63.9	BGNK01000683.1 Symbiodinium sp. clade A Y106 DNA, scaffold707.1, whole genome shotgun sequence
Unigene0054395	BGNK01000303.1	93.023	86	6	0	2154	2239	130419	130334	1.47e-26	126	BGNK01000303.1 Symbiodinium sp. clade A Y106 DNA, scaffold314.1, whole genome shotgun sequence
Unigene0061336	BGNK01001442.1	93.023	43	3	0	294	336	33227	33269	7.43e-08	63.9	BGNK01001442.1 Symbiodinium sp. clade A Y106 DNA, scaffold1503.1, whole genome shotgun sequence
Unigene0061702	BGNK01000046.1	93.023	43	3	0	374	416	63161	63119	3.43e-08	63.9	BGNK01000046.1 Symbiodinium sp. clade A Y106 DNA, scaffold47.1, whole genome shotgun sequence
Unigene0073911	BGNK01000114.1	93.023	43	3	0	7139	7181	163503	163545	3.34e-07	63.9	BGNK01000114.1 Symbiodinium sp. clade A Y106 DNA, scaffold118.1, whole genome shotgun sequence
Unigene0076317	BGNK01001739.1	93.023	43	3	0	613	655	42639	42597	6.22e-08	63.9	BGNK01001739.1 Symbiodinium sp. clade A Y106 DNA, scaffold1815.1, whole genome shotgun sequence
Unigene0085338	BGNK01003914.1	93.023	43	1	2	837	878	27120	27079	4.76e-07	62.1	BGNK01003914.1 Symbiodinium sp. clade A Y106 DNA, scaffold4122.1, whole genome shotgun sequence
Unigene0094067	BGNK01002672.1	93.023	43	3	0	1359	1401	14883	14925	1.18e-07	63.9	BGNK01002672.1 Symbiodinium sp. clade A Y106 DNA, scaffold2807.1, whole genome shotgun sequence
Unigene0099811	BGNK01000910.1	93.023	43	1	2	1328	1369	4114	4155	2.40e-07	62.1	BGNK01000910.1 Symbiodinium sp. clade A Y106 DNA, scaffold941.1, whole genome shotgun sequence
Unigene0110407	BGNK01004116.1	93.023	43	2	1	185	226	52132	52090	4.78e-08	62.1	BGNK01004116.1 Symbiodinium sp. clade A Y106 DNA, scaffold4339.1, whole genome shotgun sequence
Unigene0121300	BGNK01002655.1	93.023	43	3	0	514	556	86082	86124	2.34e-08	63.9	BGNK01002655.1 Symbiodinium sp. clade A Y106 DNA, scaffold2789.1, whole genome shotgun sequence
Unigene0145415	BGNK01008733.1	93.023	43	1	2	11	51	1615	1573	3.27e-08	62.1	BGNK01008733.1 Symbiodinium sp. clade A Y106 DNA, scaffold9259.1, whole genome shotgun sequence
Unigene0177423	BGNK01008510.1	93.023	43	3	0	211	253	2536	2578	1.01e-08	63.9	BGNK01008510.1 Symbiodinium sp. clade A Y106 DNA, scaffold9024.1, whole genome shotgun sequence
Unigene0187164	BGNK01004687.1	93.023	86	6	0	116	201	10065	10150	1.13e-27	126	BGNK01004687.1 Symbiodinium sp. clade A Y106 DNA, scaffold4940.1, whole genome shotgun sequence
Unigene0135984	BGNK01003100.1	93.007	143	10	0	4	146	36481	36339	2.09e-52	209	BGNK01003100.1 Symbiodinium sp. clade A Y106 DNA, scaffold3260.1, whole genome shotgun sequence
Unigene0039934	BGNK01003136.1	92.982	57	4	0	536	592	63307	63251	8.39e-14	84.2	BGNK01003136.1 Symbiodinium sp. clade A Y106 DNA, scaffold3299.1, whole genome shotgun sequence
Unigene0052695	BGNK01000107.1	92.982	57	4	0	712	768	128404	128348	6.14e-14	84.2	BGNK01000107.1 Symbiodinium sp. clade A Y106 DNA, scaffold110.1, whole genome shotgun sequence
Unigene0088564	BGNK01004370.1	92.982	57	4	0	478	534	29864	29808	1.82e-14	84.2	BGNK01004370.1 Symbiodinium sp. clade A Y106 DNA, scaffold4609.1, whole genome shotgun sequence
Unigene0098185	BGNK01000697.1	92.958	71	5	0	574	644	85251	85181	3.59e-20	104	BGNK01000697.1 Symbiodinium sp. clade A Y106 DNA, scaffold721.1, whole genome shotgun sequence
Unigene0085436	BGNK01000914.1	92.929	99	7	0	1010	1108	136230	136132	2.42e-32	145	BGNK01000914.1 Symbiodinium sp. clade A Y106 DNA, scaffold945.1, whole genome shotgun sequence
Unigene0091005	BGNK01000914.1	92.917	240	17	0	536	775	29093	29332	2.45e-94	350	BGNK01000914.1 Symbiodinium sp. clade A Y106 DNA, scaffold945.1, whole genome shotgun sequence
Unigene0194014	BGNK01000001.1	92.903	155	11	0	161	315	348743	348589	1.54e-57	226	BGNK01000001.1 Symbiodinium sp. clade A Y106 DNA, scaffold1.1, whole genome shotgun sequence
Unigene0037507	BGNK01002931.1	92.857	112	8	0	92	203	30067	29956	7.48e-39	163	BGNK01002931.1 Symbiodinium sp. clade A Y106 DNA, scaffold3079.1, whole genome shotgun sequence
Unigene0043006	BGNK01003215.1	92.857	42	3	0	793	834	67822	67863	2.08e-07	62.1	BGNK01003215.1 Symbiodinium sp. clade A Y106 DNA, scaffold3382.1, whole genome shotgun sequence
Unigene0066290	BGNK01002941.1	92.857	42	3	0	227	268	69835	69876	1.67e-07	62.1	BGNK01002941.1 Symbiodinium sp. clade A Y106 DNA, scaffold3090.1, whole genome shotgun sequence
Unigene0071965	BGNK01003101.1	92.857	42	3	0	1313	1354	54381	54340	5.39e-07	62.1	BGNK01003101.1 Symbiodinium sp. clade A Y106 DNA, scaffold3261.1, whole genome shotgun sequence
Unigene0072145	BGNK01000170.1	92.857	42	2	1	428	468	48737	48778	1.76e-06	60.2	BGNK01000170.1 Symbiodinium sp. clade A Y106 DNA, scaffold176.1, whole genome shotgun sequence
Unigene0073652	BGNK01001139.1	92.857	42	3	0	1709	1750	157432	157473	4.78e-07	62.1	BGNK01001139.1 Symbiodinium sp. clade A Y106 DNA, scaffold1188.1, whole genome shotgun sequence
Unigene0076092	BGNK01001497.1	92.857	42	3	0	44	85	71055	71014	3.11e-08	62.1	BGNK01001497.1 Symbiodinium sp. clade A Y106 DNA, scaffold1559.1, whole genome shotgun sequence
Unigene0087589	BGNK01001765.1	92.857	42	3	0	1098	1139	60527	60486	4.88e-07	62.1	BGNK01001765.1 Symbiodinium sp. clade A Y106 DNA, scaffold1844.1, whole genome shotgun sequence
Unigene0093774	BGNK01000893.1	92.857	42	3	0	311	352	114601	114642	3.62e-07	62.1	BGNK01000893.1 Symbiodinium sp. clade A Y106 DNA, scaffold923.1, whole genome shotgun sequence
Unigene0096405	BGNK01002971.1	92.857	42	2	1	779	820	77564	77524	7.32e-07	60.2	BGNK01002971.1 Symbiodinium sp. clade A Y106 DNA, scaffold3123.1, whole genome shotgun sequence
Unigene0098377	BGNK01005925.1	92.857	56	4	0	474	529	6843	6898	1.74e-13	82.4	BGNK01005925.1 Symbiodinium sp. clade A Y106 DNA, scaffold6281.1, whole genome shotgun sequence
Unigene0124924	BGNK01007704.1	92.857	70	5	0	660	729	9999	10068	1.72e-19	102	BGNK01007704.1 Symbiodinium sp. clade A Y106 DNA, scaffold8173.1, whole genome shotgun sequence
Unigene0129820	BGNK01002496.1	92.857	84	6	0	236	319	38992	39075	1.31e-25	122	BGNK01002496.1 Symbiodinium sp. clade A Y106 DNA, scaffold2620.1, whole genome shotgun sequence
Unigene0151933	BGNK01002483.1	92.857	42	3	0	786	827	33853	33812	2.24e-07	62.1	BGNK01002483.1 Symbiodinium sp. clade A Y106 DNA, scaffold2607.1, whole genome shotgun sequence
Unigene0151960	BGNK01014197.1	92.857	42	2	1	500	540	1522	1481	4.84e-07	60.2	BGNK01014197.1 Symbiodinium sp. clade A Y106 DNA, scaffold14854.1, whole genome shotgun sequence
Unigene0153413	BGNK01004928.1	92.821	585	42	0	523	1107	13215	12631	0.0	848	BGNK01004928.1 Symbiodinium sp. clade A Y106 DNA, scaffold5195.1, whole genome shotgun sequence
Unigene0053059	BGNK01001550.1	92.754	69	5	0	983	1051	85425	85493	3.93e-19	100	BGNK01001550.1 Symbiodinium sp. clade A Y106 DNA, scaffold1614.1, whole genome shotgun sequence
Unigene0119668	BGNK01000334.1	92.754	69	5	0	92	160	69121	69053	1.27e-19	100	BGNK01000334.1 Symbiodinium sp. clade A Y106 DNA, scaffold346.1, whole genome shotgun sequence
Unigene0177424	BGNK01007709.1	92.754	69	5	0	6	74	9953	10021	9.05e-20	100	BGNK01007709.1 Symbiodinium sp. clade A Y106 DNA, scaffold8178.1, whole genome shotgun sequence
Unigene0056228	BGNK01003005.1	92.727	55	4	0	894	948	63312	63258	5.61e-13	80.5	BGNK01003005.1 Symbiodinium sp. clade A Y106 DNA, scaffold3157.1, whole genome shotgun sequence
Unigene0098705	BGNK01004070.1	92.727	55	4	0	400	454	23268	23214	4.35e-13	80.5	BGNK01004070.1 Symbiodinium sp. clade A Y106 DNA, scaffold4290.1, whole genome shotgun sequence
Unigene0062671	BGNK01000491.1	92.683	41	1	2	3081	3120	72767	72728	6.51e-06	58.4	BGNK01000491.1 Symbiodinium sp. clade A Y106 DNA, scaffold508.1, whole genome shotgun sequence
Unigene0078743	BGNK01001400.1	92.683	41	3	0	51	91	144257	144217	3.00e-07	60.2	BGNK01001400.1 Symbiodinium sp. clade A Y106 DNA, scaffold1460.1, whole genome shotgun sequence
Unigene0086988	BGNK01000457.1	92.683	41	3	0	3778	3818	219853	219813	2.22e-06	60.2	BGNK01000457.1 Symbiodinium sp. clade A Y106 DNA, scaffold473.1, whole genome shotgun sequence
Unigene0204716	BGNK01004061.1	92.647	68	5	0	343	410	43679	43746	1.28e-18	99.0	BGNK01004061.1 Symbiodinium sp. clade A Y106 DNA, scaffold4279.1, whole genome shotgun sequence
Unigene0035117	BGNK01000541.1	92.638	163	12	0	152	314	185647	185485	2.56e-60	235	BGNK01000541.1 Symbiodinium sp. clade A Y106 DNA, scaffold558.1, whole genome shotgun sequence
Unigene0046171	BGNK01001807.1	92.593	54	4	0	1377	1430	77932	77985	2.86e-12	78.7	BGNK01001807.1 Symbiodinium sp. clade A Y106 DNA, scaffold1890.1, whole genome shotgun sequence
Unigene0065243	BGNK01000507.1	92.593	81	3	3	452	529	9489	9569	2.95e-23	113	BGNK01000507.1 Symbiodinium sp. clade A Y106 DNA, scaffold524.1, whole genome shotgun sequence
Unigene0088412	BGNK01000358.1	92.593	54	4	0	122	175	52294	52347	1.31e-12	78.7	BGNK01000358.1 Symbiodinium sp. clade A Y106 DNA, scaffold371.1, whole genome shotgun sequence
Unigene0025343	BGNK01007160.1	92.537	67	4	1	1274	1340	12010	12075	2.20e-17	95.3	BGNK01007160.1 Symbiodinium sp. clade A Y106 DNA, scaffold7592.1, whole genome shotgun sequence
Unigene0085458	BGNK01000082.1	92.537	67	5	0	163	229	34404	34470	3.90e-18	97.1	BGNK01000082.1 Symbiodinium sp. clade A Y106 DNA, scaffold84.1, whole genome shotgun sequence
Unigene0041169	BGNK01000422.1	92.500	40	3	0	202	241	162425	162386	1.48e-06	58.4	BGNK01000422.1 Symbiodinium sp. clade A Y106 DNA, scaffold437.1, whole genome shotgun sequence
Unigene0065710	BGNK01000753.1	92.500	40	3	0	253	292	40461	40422	8.29e-07	58.4	BGNK01000753.1 Symbiodinium sp. clade A Y106 DNA, scaffold780.1, whole genome shotgun sequence
Unigene0067572	BGNK01013235.1	92.500	40	1	2	230	268	382	420	5.58e-06	56.5	BGNK01013235.1 Symbiodinium sp. clade A Y106 DNA, scaffold13876.1, whole genome shotgun sequence
Unigene0085330	BGNK01000250.1	92.500	80	6	0	561	640	133898	133819	2.37e-23	115	BGNK01000250.1 Symbiodinium sp. clade A Y106 DNA, scaffold258.1, whole genome shotgun sequence
Unigene0094287	BGNK01003565.1	92.500	40	3	0	826	865	14417	14456	3.01e-06	58.4	BGNK01003565.1 Symbiodinium sp. clade A Y106 DNA, scaffold3754.1, whole genome shotgun sequence
Unigene0125633	BGNK01001223.1	92.500	40	3	0	297	336	49823	49784	6.56e-07	58.4	BGNK01001223.1 Symbiodinium sp. clade A Y106 DNA, scaffold1276.1, whole genome shotgun sequence
Unigene0046877	BGNK01001564.1	92.453	53	4	0	106	158	69617	69669	1.33e-12	76.8	BGNK01001564.1 Symbiodinium sp. clade A Y106 DNA, scaffold1628.1, whole genome shotgun sequence
Unigene0055085	BGNK01001314.1	92.453	53	4	0	1750	1802	50583	50531	1.15e-11	76.8	BGNK01001314.1 Symbiodinium sp. clade A Y106 DNA, scaffold1372.1, whole genome shotgun sequence
Unigene0062528	BGNK01006033.1	92.453	53	4	0	206	258	8647	8595	1.35e-12	76.8	BGNK01006033.1 Symbiodinium sp. clade A Y106 DNA, scaffold6397.1, whole genome shotgun sequence
Unigene0074780	BGNK01000609.1	92.453	53	2	2	771	822	176570	176519	3.02e-11	75.0	BGNK01000609.1 Symbiodinium sp. clade A Y106 DNA, scaffold627.1, whole genome shotgun sequence
