qaccver	saccver	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
Unigene0138455	GBRZ01029039.1	86.572	283	35	2	440	722	82	361	1.92e-83	309	GBRZ01029039.1 TSA: Symbiodinium sp. B2 Locus_8240_Transcript_1/1_Confidence_1.000_Length_361 transcribed RNA sequence
Unigene0041337	GBRZ01031112.1	86.571	350	44	3	585	933	2	349	2.35e-105	383	GBRZ01031112.1 TSA: Symbiodinium sp. B2 Locus_8454_Transcript_1/1_Confidence_1.000_Length_349 transcribed RNA sequence
Unigene0107525	GBRZ01072329.1	86.567	201	27	0	531	731	205	5	4.66e-57	222	GBRZ01072329.1 TSA: Symbiodinium sp. B2 Locus_54486_Transcript_1/1_Confidence_1.000_Length_222 transcribed RNA sequence
Unigene0072216	GBRZ01056644.1	86.561	253	32	2	1080	1331	4	255	1.00e-73	278	GBRZ01056644.1 TSA: Symbiodinium sp. B2 Locus_80193_Transcript_1/1_Confidence_1.000_Length_255 transcribed RNA sequence
Unigene0096511	GBRZ01016894.1	86.547	446	60	0	240	685	17	462	1.45e-138	492	GBRZ01016894.1 TSA: Symbiodinium sp. B2 Locus_49919_Transcript_1/1_Confidence_1.000_Length_469 transcribed RNA sequence
Unigene0085447	GBRZ01010321.1	86.545	602	61	10	85	682	586	1	0.0	645	GBRZ01010321.1 TSA: Symbiodinium sp. B2 Locus_35083_Transcript_1/1_Confidence_1.000_Length_586 transcribed RNA sequence
Unigene0054162	GBRZ01004081.1	86.543	810	104	5	107	912	56	864	0.0	887	GBRZ01004081.1 TSA: Symbiodinium sp. B2 Locus_41228_Transcript_1/1_Confidence_1.000_Length_867 transcribed RNA sequence
Unigene0057098	GBRZ01008479.1	86.541	639	80	6	630	1265	636	1	0.0	699	GBRZ01008479.1 TSA: Symbiodinium sp. B2 Locus_35796_Transcript_1/1_Confidence_1.000_Length_637 transcribed RNA sequence
Unigene0018591	GBRZ01060512.1	86.538	104	12	2	1271	1373	175	73	2.41e-24	113	GBRZ01060512.1 TSA: Symbiodinium sp. B2 Locus_57209_Transcript_1/1_Confidence_1.000_Length_246 transcribed RNA sequence
Unigene0089928	GBRZ01008334.1	86.538	572	73	4	42	611	611	42	2.97e-179	627	GBRZ01008334.1 TSA: Symbiodinium sp. B2 Locus_20534_Transcript_1/1_Confidence_1.000_Length_642 transcribed RNA sequence
Unigene0093297	GBRZ01027757.1	86.538	312	42	0	113	424	58	369	1.12e-93	344	GBRZ01027757.1 TSA: Symbiodinium sp. B2 Locus_78066_Transcript_1/1_Confidence_1.000_Length_369 transcribed RNA sequence
Unigene0101430	GBRZ01027220.1	86.538	52	7	0	264	315	248	299	3.66e-08	58.4	GBRZ01027220.1 TSA: Symbiodinium sp. B2 Locus_68740_Transcript_1/1_Confidence_1.000_Length_373 transcribed RNA sequence
Unigene0188148	GBRZ01005466.1	86.536	713	96	0	111	823	713	1	0.0	785	GBRZ01005466.1 TSA: Symbiodinium sp. B2 Locus_20967_Transcript_3/4_Confidence_0.500_Length_769 transcribed RNA sequence
Unigene0084166	GBRZ01047136.1	86.525	282	38	0	197	478	282	1	4.00e-84	311	GBRZ01047136.1 TSA: Symbiodinium sp. B2 Locus_11669_Transcript_1/1_Confidence_1.000_Length_282 transcribed RNA sequence
Unigene0061865	GBRZ01022691.1	86.520	408	55	0	427	834	1	408	1.81e-125	449	GBRZ01022691.1 TSA: Symbiodinium sp. B2 Locus_37695_Transcript_1/1_Confidence_1.000_Length_408 transcribed RNA sequence
Unigene0046323	GBRZ01070141.1	86.512	215	27	1	183	397	226	14	3.31e-61	235	GBRZ01070141.1 TSA: Symbiodinium sp. B2 Locus_56712_Transcript_1/1_Confidence_1.000_Length_226 transcribed RNA sequence
Unigene0152495	GBRZ01001479.1	86.495	1207	163	0	31	1237	1207	1	0.0	1327	GBRZ01001479.1 TSA: Symbiodinium sp. B2 Locus_48_Transcript_1/1_Confidence_1.000_Length_1243 transcribed RNA sequence
Unigene0041679	GBRZ01004543.1	86.486	74	8	2	649	721	757	829	1.32e-14	80.5	GBRZ01004543.1 TSA: Symbiodinium sp. B2 Locus_18042_Transcript_1/1_Confidence_1.000_Length_829 transcribed RNA sequence
Unigene0041762	GBRZ01040948.1	86.486	222	30	0	1894	2115	1	222	1.27e-63	244	GBRZ01040948.1 TSA: Symbiodinium sp. B2 Locus_34659_Transcript_1/1_Confidence_1.000_Length_303 transcribed RNA sequence
Unigene0051213	GBRZ01071018.1	86.486	222	30	0	1094	1315	225	4	9.08e-64	244	GBRZ01071018.1 TSA: Symbiodinium sp. B2 Locus_121603_Transcript_1/1_Confidence_1.000_Length_225 transcribed RNA sequence
Unigene0052324	GBRZ01043784.1	86.486	74	8	2	1302	1374	178	250	3.75e-14	80.5	GBRZ01043784.1 TSA: Symbiodinium sp. B2 Locus_18400_Transcript_1/1_Confidence_1.000_Length_293 transcribed RNA sequence
Unigene0183528	GBRZ01003109.1	86.486	888	120	0	95	982	66	953	0.0	976	GBRZ01003109.1 TSA: Symbiodinium sp. B2 Locus_2487_Transcript_1/1_Confidence_1.000_Length_957 transcribed RNA sequence
Unigene0132262	GBRZ01000385.1	86.480	1753	237	0	124	1876	1801	49	0.0	1925	GBRZ01000385.1 TSA: Symbiodinium sp. B2 Locus_213_Transcript_1/1_Confidence_1.000_Length_1820 transcribed RNA sequence
Unigene0040067	GBRZ01060196.1	86.475	244	33	0	1215	1458	247	4	6.88e-71	268	GBRZ01060196.1 TSA: Symbiodinium sp. B2 Locus_18524_Transcript_1/1_Confidence_1.000_Length_247 transcribed RNA sequence
Unigene0041651	GBRZ01061565.1	86.475	244	27	2	46	286	1	241	2.57e-69	263	GBRZ01061565.1 TSA: Symbiodinium sp. B2 Locus_126901_Transcript_1/1_Confidence_1.000_Length_244 transcribed RNA sequence
Unigene0061653	GBRZ01032724.1	86.458	288	39	0	796	1083	7	294	2.41e-85	316	GBRZ01032724.1 TSA: Symbiodinium sp. B2 Locus_103343_Transcript_1/1_Confidence_1.000_Length_341 transcribed RNA sequence
Unigene0137037	GBRZ01078770.1	86.458	192	21	5	1	191	23	210	1.73e-52	206	GBRZ01078770.1 TSA: Symbiodinium sp. B2 Locus_394_Transcript_1/1_Confidence_1.000_Length_211 transcribed RNA sequence
Unigene0152607	GBRZ01028089.1	86.454	251	34	0	164	414	5	255	1.10e-73	276	GBRZ01028089.1 TSA: Symbiodinium sp. B2 Locus_78353_Transcript_1/2_Confidence_1.000_Length_367 transcribed RNA sequence
Unigene0111562	GBRZ01018879.1	86.447	273	37	0	36	308	390	118	3.80e-81	300	GBRZ01018879.1 TSA: Symbiodinium sp. B2 Locus_73066_Transcript_1/1_Confidence_1.000_Length_445 transcribed RNA sequence
Unigene0180815	GBRZ01000157.1	86.437	2035	270	4	181	2211	3	2035	0.0	2224	GBRZ01000157.1 TSA: Symbiodinium sp. B2 Locus_6134_Transcript_5/10_Confidence_0.469_Length_2214 transcribed RNA sequence
Unigene0040801	GBRZ01013346.1	86.432	398	54	0	163	560	519	122	1.07e-121	436	GBRZ01013346.1 TSA: Symbiodinium sp. B2 Locus_22091_Transcript_1/1_Confidence_1.000_Length_523 transcribed RNA sequence
Unigene0056739	GBRZ01047876.1	86.429	280	36	2	46	324	1	279	9.22e-83	305	GBRZ01047876.1 TSA: Symbiodinium sp. B2 Locus_92859_Transcript_1/1_Confidence_1.000_Length_279 transcribed RNA sequence
Unigene0041914	GBRZ01006921.1	86.416	692	94	0	810	1501	2	693	0.0	758	GBRZ01006921.1 TSA: Symbiodinium sp. B2 Locus_32522_Transcript_1/1_Confidence_1.000_Length_695 transcribed RNA sequence
Unigene0016510	GBRZ01077532.1	86.413	184	23	2	1660	1843	183	2	2.48e-50	200	GBRZ01077532.1 TSA: Symbiodinium sp. B2 Locus_34719_Transcript_1/1_Confidence_1.000_Length_213 transcribed RNA sequence
Unigene0051602	GBRZ01029119.1	86.408	309	42	0	922	1230	361	53	3.30e-92	339	GBRZ01029119.1 TSA: Symbiodinium sp. B2 Locus_33664_Transcript_1/1_Confidence_1.000_Length_361 transcribed RNA sequence
Unigene0083538	GBRZ01073929.1	86.408	206	27	1	432	637	210	6	7.04e-58	224	GBRZ01073929.1 TSA: Symbiodinium sp. B2 Locus_65776_Transcript_1/1_Confidence_1.000_Length_219 transcribed RNA sequence
Unigene0187491	GBRZ01072990.1	86.400	125	17	0	2085	2209	138	14	4.59e-31	137	GBRZ01072990.1 TSA: Symbiodinium sp. B2 Locus_30558_Transcript_1/1_Confidence_1.000_Length_221 transcribed RNA sequence
Unigene0144711	GBRZ01007690.1	86.393	610	77	5	49	653	50	658	0.0	662	GBRZ01007690.1 TSA: Symbiodinium sp. B2 Locus_21471_Transcript_2/2_Confidence_1.000_Length_665 transcribed RNA sequence
Unigene0094185	GBRZ01034286.1	86.392	316	43	0	123	438	316	1	5.86e-94	346	GBRZ01034286.1 TSA: Symbiodinium sp. B2 Locus_83543_Transcript_1/1_Confidence_1.000_Length_332 transcribed RNA sequence
Unigene0083120	GBRZ01029043.1	86.389	360	47	2	1283	1641	3	361	4.78e-108	392	GBRZ01029043.1 TSA: Symbiodinium sp. B2 Locus_79367_Transcript_1/1_Confidence_1.000_Length_361 transcribed RNA sequence
Unigene0112910	GBRZ01013605.1	86.389	360	47	1	54	413	408	51	8.62e-109	392	GBRZ01013605.1 TSA: Symbiodinium sp. B2 Locus_4081_Transcript_1/1_Confidence_1.000_Length_518 transcribed RNA sequence
Unigene0094815	GBRZ01064961.1	86.383	235	32	0	894	1128	237	3	9.58e-68	257	GBRZ01064961.1 TSA: Symbiodinium sp. B2 Locus_121975_Transcript_1/1_Confidence_1.000_Length_237 transcribed RNA sequence
Unigene0150498	GBRZ01002422.1	86.378	925	120	6	153	1074	971	50	0.0	1005	GBRZ01002422.1 TSA: Symbiodinium sp. B2 Locus_14326_Transcript_2/2_Confidence_1.000_Length_1051 transcribed RNA sequence
Unigene0062649	GBRZ01002039.1	86.368	1093	149	0	611	1703	1118	26	0.0	1194	GBRZ01002039.1 TSA: Symbiodinium sp. B2 Locus_22642_Transcript_1/1_Confidence_1.000_Length_1118 transcribed RNA sequence
Unigene0018314	GBRZ01086860.1	86.364	198	27	0	252	449	2	199	1.80e-55	217	GBRZ01086860.1 TSA: Symbiodinium sp. B2 Locus_139699_Transcript_1/1_Confidence_1.000_Length_200 transcribed RNA sequence
Unigene0040833	GBRZ01006032.1	86.364	176	24	0	143	318	344	519	9.43e-49	193	GBRZ01006032.1 TSA: Symbiodinium sp. B2 Locus_23832_Transcript_2/2_Confidence_1.000_Length_737 transcribed RNA sequence
Unigene0051870	GBRZ01062529.1	86.364	242	33	0	753	994	1	242	4.69e-70	265	GBRZ01062529.1 TSA: Symbiodinium sp. B2 Locus_137710_Transcript_1/1_Confidence_1.000_Length_242 transcribed RNA sequence
Unigene0066187	GBRZ01019137.1	86.364	440	60	0	141	580	441	2	9.65e-135	481	GBRZ01019137.1 TSA: Symbiodinium sp. B2 Locus_100804_Transcript_1/1_Confidence_1.000_Length_443 transcribed RNA sequence
Unigene0080722	GBRZ01012358.1	86.364	264	36	0	10	273	470	207	6.79e-78	289	GBRZ01012358.1 TSA: Symbiodinium sp. B2 Locus_22123_Transcript_1/1_Confidence_1.000_Length_541 transcribed RNA sequence
Unigene0094693	GBRZ01007110.1	86.364	66	9	0	1186	1251	586	651	1.72e-11	73.1	GBRZ01007110.1 TSA: Symbiodinium sp. B2 Locus_6094_Transcript_1/1_Confidence_1.000_Length_687 transcribed RNA sequence
Unigene0155799	GBRZ01014505.1	86.364	352	43	3	22	370	44	393	7.53e-105	379	GBRZ01014505.1 TSA: Symbiodinium sp. B2 Locus_4288_Transcript_1/1_Confidence_1.000_Length_503 transcribed RNA sequence
Unigene0087774	GBRZ01007574.1	86.355	557	76	0	74	630	570	14	1.31e-173	608	GBRZ01007574.1 TSA: Symbiodinium sp. B2 Locus_14374_Transcript_1/2_Confidence_1.000_Length_670 transcribed RNA sequence
Unigene0063435	GBRZ01020047.1	86.353	425	58	0	217	641	1	425	5.60e-130	464	GBRZ01020047.1 TSA: Symbiodinium sp. B2 Locus_40734_Transcript_1/1_Confidence_1.000_Length_433 transcribed RNA sequence
Unigene0094481	GBRZ01004576.1	86.353	828	109	4	74	899	826	1	0.0	900	GBRZ01004576.1 TSA: Symbiodinium sp. B2 Locus_908_Transcript_1/1_Confidence_1.000_Length_826 transcribed RNA sequence
Unigene0135230	GBRZ01016331.1	86.348	293	40	0	1	293	475	183	2.62e-87	320	GBRZ01016331.1 TSA: Symbiodinium sp. B2 Locus_25218_Transcript_1/1_Confidence_1.000_Length_477 transcribed RNA sequence
Unigene0058703	GBRZ01033204.1	86.345	249	34	0	18	266	53	301	7.33e-73	272	GBRZ01033204.1 TSA: Symbiodinium sp. B2 Locus_28385_Transcript_1/1_Confidence_1.000_Length_338 transcribed RNA sequence
Unigene0052547	GBRZ01068873.1	86.344	227	29	2	313	538	226	1	2.46e-64	246	GBRZ01068873.1 TSA: Symbiodinium sp. B2 Locus_118224_Transcript_1/1_Confidence_1.000_Length_229 transcribed RNA sequence
Unigene0063857	GBRZ01025131.1	86.327	373	45	4	181	547	3	375	1.91e-111	401	GBRZ01025131.1 TSA: Symbiodinium sp. B2 Locus_42560_Transcript_1/1_Confidence_1.000_Length_388 transcribed RNA sequence
Unigene0061852	GBRZ01052732.1	86.325	117	16	0	3219	3335	119	3	2.37e-28	128	GBRZ01052732.1 TSA: Symbiodinium sp. B2 Locus_109805_Transcript_1/1_Confidence_1.000_Length_266 transcribed RNA sequence
Unigene0102438	GBRZ01023449.1	86.325	117	14	2	190	305	174	59	7.57e-29	126	GBRZ01023449.1 TSA: Symbiodinium sp. B2 Locus_98290_Transcript_1/1_Confidence_1.000_Length_401 transcribed RNA sequence
Unigene0125762	GBRZ01003058.1	86.325	351	48	0	1	351	182	532	3.98e-106	383	GBRZ01003058.1 TSA: Symbiodinium sp. B2 Locus_4042_Transcript_1/7_Confidence_0.522_Length_963 transcribed RNA sequence
Unigene0085423	GBRZ01001399.1	86.324	1031	138	3	224	1252	1072	43	0.0	1120	GBRZ01001399.1 TSA: Symbiodinium sp. B2 Locus_535_Transcript_1/1_Confidence_1.000_Length_1269 transcribed RNA sequence
Unigene0156196	GBRZ01000535.1	86.319	1535	210	0	120	1654	1545	11	0.0	1672	GBRZ01000535.1 TSA: Symbiodinium sp. B2 Locus_2650_Transcript_1/1_Confidence_1.000_Length_1673 transcribed RNA sequence
Unigene0072604	GBRZ01066876.1	86.316	190	26	0	118	307	34	223	7.91e-53	207	GBRZ01066876.1 TSA: Symbiodinium sp. B2 Locus_117836_Transcript_1/1_Confidence_1.000_Length_233 transcribed RNA sequence
Unigene0034965	GBRZ01000010.1	86.315	3259	430	13	34	3284	1	3251	0.0	3533	GBRZ01000010.1 TSA: Symbiodinium sp. B2 Locus_16846_Transcript_1/1_Confidence_1.000_Length_3550 transcribed RNA sequence
Unigene0040717	GBRZ01007858.1	86.301	657	90	0	180	836	3	659	0.0	715	GBRZ01007858.1 TSA: Symbiodinium sp. B2 Locus_124270_Transcript_1/1_Confidence_1.000_Length_659 transcribed RNA sequence
Unigene0061364	GBRZ01064924.1	86.301	219	30	0	1302	1520	234	16	4.17e-62	239	GBRZ01064924.1 TSA: Symbiodinium sp. B2 Locus_131994_Transcript_1/1_Confidence_1.000_Length_237 transcribed RNA sequence
Unigene0094655	GBRZ01073305.1	86.301	219	30	0	966	1184	219	1	3.50e-62	239	GBRZ01073305.1 TSA: Symbiodinium sp. B2 Locus_83014_Transcript_1/1_Confidence_1.000_Length_220 transcribed RNA sequence
Unigene0158094	GBRZ01007215.1	86.289	547	75	0	121	667	131	677	2.09e-169	595	GBRZ01007215.1 TSA: Symbiodinium sp. B2 Locus_1983_Transcript_2/2_Confidence_1.000_Length_683 transcribed RNA sequence
Unigene0116206	GBRZ01056683.1	86.275	255	35	0	3043	3297	255	1	2.27e-73	278	GBRZ01056683.1 TSA: Symbiodinium sp. B2 Locus_70154_Transcript_1/1_Confidence_1.000_Length_255 transcribed RNA sequence
Unigene0050853	GBRZ01007894.1	86.268	619	85	0	72	690	39	657	0.0	673	GBRZ01007894.1 TSA: Symbiodinium sp. B2 Locus_8279_Transcript_1/1_Confidence_1.000_Length_657 transcribed RNA sequence
Unigene0051222	GBRZ01046429.1	86.268	284	37	2	1843	2125	284	2	1.88e-82	307	GBRZ01046429.1 TSA: Symbiodinium sp. B2 Locus_20386_Transcript_1/1_Confidence_1.000_Length_284 transcribed RNA sequence
Unigene0084922	GBRZ01079545.1	86.260	131	18	0	44	174	33	163	9.77e-34	143	GBRZ01079545.1 TSA: Symbiodinium sp. B2 Locus_16106_Transcript_1/1_Confidence_1.000_Length_210 transcribed RNA sequence
Unigene0093504	GBRZ01061724.1	86.250	240	33	0	1536	1775	1	240	2.62e-68	261	GBRZ01061724.1 TSA: Symbiodinium sp. B2 Locus_89204_Transcript_1/1_Confidence_1.000_Length_243 transcribed RNA sequence
Unigene0121258	GBRZ01008442.1	86.247	429	59	0	275	703	189	617	1.95e-130	466	GBRZ01008442.1 TSA: Symbiodinium sp. B2 Locus_6131_Transcript_1/1_Confidence_1.000_Length_638 transcribed RNA sequence
Unigene0044812	GBRZ01030442.1	86.246	349	48	0	412	760	351	3	1.44e-104	379	GBRZ01030442.1 TSA: Symbiodinium sp. B2 Locus_41020_Transcript_1/1_Confidence_1.000_Length_353 transcribed RNA sequence
Unigene0076007	GBRZ01045686.1	86.245	269	37	0	546	814	271	3	3.38e-78	292	GBRZ01045686.1 TSA: Symbiodinium sp. B2 Locus_70518_Transcript_1/1_Confidence_1.000_Length_286 transcribed RNA sequence
Unigene0102153	GBRZ01037255.1	86.242	298	33	6	61	354	6	299	4.11e-86	316	GBRZ01037255.1 TSA: Symbiodinium sp. B2 Locus_69243_Transcript_1/1_Confidence_1.000_Length_318 transcribed RNA sequence
Unigene0129366	GBRZ01012496.1	86.240	516	71	0	5140	5655	538	23	3.01e-158	560	GBRZ01012496.1 TSA: Symbiodinium sp. B2 Locus_56623_Transcript_1/1_Confidence_1.000_Length_538 transcribed RNA sequence
Unigene0145513	GBRZ01018494.1	86.230	443	61	0	137	579	445	3	2.60e-135	481	GBRZ01018494.1 TSA: Symbiodinium sp. B2 Locus_3517_Transcript_2/3_Confidence_0.667_Length_450 transcribed RNA sequence
Unigene0094069	GBRZ01077834.1	86.222	225	15	7	1657	1878	213	2	3.09e-59	230	GBRZ01077834.1 TSA: Symbiodinium sp. B2 Locus_100009_Transcript_1/1_Confidence_1.000_Length_213 transcribed RNA sequence
Unigene0204123	GBRZ01007600.1	86.220	254	32	2	7	260	660	410	6.48e-73	272	GBRZ01007600.1 TSA: Symbiodinium sp. B2 Locus_10171_Transcript_1/2_Confidence_1.000_Length_669 transcribed RNA sequence
Unigene0053338	GBRZ01038685.1	86.218	312	41	2	1810	2120	1	311	3.07e-91	337	GBRZ01038685.1 TSA: Symbiodinium sp. B2 Locus_49140_Transcript_1/1_Confidence_1.000_Length_312 transcribed RNA sequence
Unigene0009573	GBRZ01047770.1	86.192	239	29	4	4	240	237	1	7.60e-68	255	GBRZ01047770.1 TSA: Symbiodinium sp. B2 Locus_15172_Transcript_1/1_Confidence_1.000_Length_280 transcribed RNA sequence
Unigene0057016	GBRZ01057748.1	86.192	239	33	0	147	385	239	1	1.60e-68	259	GBRZ01057748.1 TSA: Symbiodinium sp. B2 Locus_116633_Transcript_1/1_Confidence_1.000_Length_253 transcribed RNA sequence
Unigene0096301	GBRZ01065092.1	86.190	210	29	0	416	625	18	227	1.15e-58	228	GBRZ01065092.1 TSA: Symbiodinium sp. B2 Locus_86800_Transcript_1/1_Confidence_1.000_Length_236 transcribed RNA sequence
Unigene0096106	GBRZ01001639.1	86.177	1143	154	4	1396	2536	1203	63	0.0	1232	GBRZ01001639.1 TSA: Symbiodinium sp. B2 Locus_4580_Transcript_1/1_Confidence_1.000_Length_1203 transcribed RNA sequence
Unigene0051158	GBRZ01023136.1	86.173	405	54	2	2548	2951	1	404	3.60e-121	436	GBRZ01023136.1 TSA: Symbiodinium sp. B2 Locus_41114_Transcript_1/1_Confidence_1.000_Length_404 transcribed RNA sequence
Unigene0074854	GBRZ01001988.1	86.173	1027	131	10	284	1302	1075	52	0.0	1099	GBRZ01001988.1 TSA: Symbiodinium sp. B2 Locus_46878_Transcript_1/1_Confidence_1.000_Length_1125 transcribed RNA sequence
Unigene0084369	GBRZ01037339.1	86.166	253	33	2	2475	2726	318	67	1.46e-71	272	GBRZ01037339.1 TSA: Symbiodinium sp. B2 Locus_35031_Transcript_1/1_Confidence_1.000_Length_318 transcribed RNA sequence
Unigene0044155	GBRZ01000169.1	86.162	2168	294	2	75	2242	2163	2	0.0	2337	GBRZ01000169.1 TSA: Symbiodinium sp. B2 Locus_4483_Transcript_1/2_Confidence_1.000_Length_2186 transcribed RNA sequence
Unigene0043272	GBRZ01010304.1	86.154	65	9	0	1304	1368	358	294	1.76e-11	71.3	GBRZ01010304.1 TSA: Symbiodinium sp. B2 Locus_11459_Transcript_1/2_Confidence_1.000_Length_587 transcribed RNA sequence
Unigene0071298	GBRZ01026524.1	86.154	65	9	0	402	466	7	71	4.72e-12	71.3	GBRZ01026524.1 TSA: Symbiodinium sp. B2 Locus_3818_Transcript_6/6_Confidence_0.389_Length_378 transcribed RNA sequence
Unigene0053428	GBRZ01011940.1	86.151	491	68	0	106	596	497	7	2.43e-150	531	GBRZ01011940.1 TSA: Symbiodinium sp. B2 Locus_7294_Transcript_1/1_Confidence_1.000_Length_550 transcribed RNA sequence
Unigene0094089	GBRZ01002902.1	86.151	982	132	4	242	1221	980	1	0.0	1057	GBRZ01002902.1 TSA: Symbiodinium sp. B2 Locus_16084_Transcript_1/1_Confidence_1.000_Length_983 transcribed RNA sequence
Unigene0072145	GBRZ01003125.1	86.149	953	132	0	1326	2278	1	953	0.0	1029	GBRZ01003125.1 TSA: Symbiodinium sp. B2 Locus_50122_Transcript_1/1_Confidence_1.000_Length_955 transcribed RNA sequence
Unigene0000501	GBRZ01030407.1	86.145	332	46	0	1021	1352	1	332	3.37e-98	359	GBRZ01030407.1 TSA: Symbiodinium sp. B2 Locus_58657_Transcript_1/1_Confidence_1.000_Length_353 transcribed RNA sequence
Unigene0093684	GBRZ01052342.1	86.142	267	37	0	2379	2645	267	1	7.13e-77	289	GBRZ01052342.1 TSA: Symbiodinium sp. B2 Locus_115028_Transcript_1/1_Confidence_1.000_Length_267 transcribed RNA sequence
Unigene0133224	GBRZ01058397.1	86.139	101	14	0	17	117	79	179	4.21e-23	110	GBRZ01058397.1 TSA: Symbiodinium sp. B2 Locus_47959_Transcript_1/1_Confidence_1.000_Length_251 transcribed RNA sequence
Unigene0041333	GBRZ01026777.1	86.133	375	52	0	215	589	2	376	3.90e-112	405	GBRZ01026777.1 TSA: Symbiodinium sp. B2 Locus_58488_Transcript_1/1_Confidence_1.000_Length_376 transcribed RNA sequence
Unigene0079639	GBRZ01046576.1	86.131	274	38	0	1461	1734	283	10	3.04e-79	296	GBRZ01046576.1 TSA: Symbiodinium sp. B2 Locus_77684_Transcript_1/1_Confidence_1.000_Length_283 transcribed RNA sequence
Unigene0169882	GBRZ01000037.1	86.130	3129	428	6	58	3183	3181	56	0.0	3369	GBRZ01000037.1 TSA: Symbiodinium sp. B2 Locus_611_Transcript_5/9_Confidence_0.600_Length_3208 transcribed RNA sequence
Unigene0065320	GBRZ01077953.1	86.124	209	29	0	109	317	212	4	6.85e-59	226	GBRZ01077953.1 TSA: Symbiodinium sp. B2 Locus_77786_Transcript_1/1_Confidence_1.000_Length_212 transcribed RNA sequence
Unigene0007410	GBRZ01082980.1	86.111	180	22	2	548	725	9	187	6.04e-48	191	GBRZ01082980.1 TSA: Symbiodinium sp. B2 Locus_17992_Transcript_1/1_Confidence_1.000_Length_205 transcribed RNA sequence
Unigene0007580	GBRZ01007257.1	86.111	72	8	2	754	824	43	113	1.95e-13	76.8	GBRZ01007257.1 TSA: Symbiodinium sp. B2 Locus_13690_Transcript_1/1_Confidence_1.000_Length_681 transcribed RNA sequence
Unigene0042882	GBRZ01065063.1	86.111	72	7	3	125	193	201	130	2.00e-12	75.0	GBRZ01065063.1 TSA: Symbiodinium sp. B2 Locus_93055_Transcript_1/1_Confidence_1.000_Length_236 transcribed RNA sequence
Unigene0045301	GBRZ01076026.1	86.111	216	30	0	71	286	1	216	1.38e-60	233	GBRZ01076026.1 TSA: Symbiodinium sp. B2 Locus_105534_Transcript_1/1_Confidence_1.000_Length_216 transcribed RNA sequence
Unigene0074727	GBRZ01057521.1	86.111	252	35	0	3507	3758	2	253	1.20e-71	272	GBRZ01057521.1 TSA: Symbiodinium sp. B2 Locus_63920_Transcript_1/1_Confidence_1.000_Length_253 transcribed RNA sequence
Unigene0184456	GBRZ01054641.1	86.111	180	21	4	57	234	1	178	1.67e-48	191	GBRZ01054641.1 TSA: Symbiodinium sp. B2 Locus_89259_Transcript_1/1_Confidence_1.000_Length_260 transcribed RNA sequence
Unigene0040202	GBRZ01007215.1	86.106	547	74	2	834	1379	683	138	3.47e-167	588	GBRZ01007215.1 TSA: Symbiodinium sp. B2 Locus_1983_Transcript_2/2_Confidence_1.000_Length_683 transcribed RNA sequence
Unigene0068772	GBRZ01013361.1	86.100	518	72	0	432	949	3	520	1.93e-158	558	GBRZ01013361.1 TSA: Symbiodinium sp. B2 Locus_116390_Transcript_1/1_Confidence_1.000_Length_523 transcribed RNA sequence
Unigene0094160	GBRZ01073537.1	86.099	223	25	3	528	747	220	1	3.89e-61	235	GBRZ01073537.1 TSA: Symbiodinium sp. B2 Locus_31873_Transcript_1/1_Confidence_1.000_Length_220 transcribed RNA sequence
Unigene0072834	GBRZ01014642.1	86.098	410	57	0	1954	2363	498	89	4.77e-123	442	GBRZ01014642.1 TSA: Symbiodinium sp. B2 Locus_55429_Transcript_1/1_Confidence_1.000_Length_501 transcribed RNA sequence
Unigene0045728	GBRZ01015876.1	86.096	374	52	0	182	555	46	419	5.57e-112	403	GBRZ01015876.1 TSA: Symbiodinium sp. B2 Locus_14371_Transcript_1/1_Confidence_1.000_Length_483 transcribed RNA sequence
Unigene0164885	GBRZ01000434.1	86.094	1769	246	0	517	2285	1773	5	0.0	1905	GBRZ01000434.1 TSA: Symbiodinium sp. B2 Locus_7271_Transcript_3/3_Confidence_0.737_Length_1776 transcribed RNA sequence
Unigene0086300	GBRZ01011814.1	86.093	453	54	8	34	483	496	50	7.60e-135	479	GBRZ01011814.1 TSA: Symbiodinium sp. B2 Locus_9726_Transcript_1/1_Confidence_1.000_Length_552 transcribed RNA sequence
Unigene0075422	GBRZ01013110.1	86.085	424	59	0	77	500	487	64	4.40e-128	457	GBRZ01013110.1 TSA: Symbiodinium sp. B2 Locus_28185_Transcript_1/1_Confidence_1.000_Length_527 transcribed RNA sequence
Unigene0042087	GBRZ01049042.1	86.076	237	33	0	367	603	19	255	7.04e-67	255	GBRZ01049042.1 TSA: Symbiodinium sp. B2 Locus_42690_Transcript_1/1_Confidence_1.000_Length_276 transcribed RNA sequence
Unigene0082639	GBRZ01069749.1	86.076	79	11	0	247	325	134	212	3.61e-16	86.1	GBRZ01069749.1 TSA: Symbiodinium sp. B2 Locus_24187_Transcript_1/1_Confidence_1.000_Length_227 transcribed RNA sequence
Unigene0082796	GBRZ01073674.1	86.076	79	7	3	2201	2277	96	20	1.11e-14	82.4	GBRZ01073674.1 TSA: Symbiodinium sp. B2 Locus_123746_Transcript_1/1_Confidence_1.000_Length_220 transcribed RNA sequence
