qaccver	saccver	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
Unigene0119526	GBGW01057315.1	86.316	190	26	0	4325	4514	12	201	3.48e-52	207	GBGW01057315.1 TSA: Symbiodinium sp. A2 Locus_29343_Transcript_1/1_Confidence_1.000_Length_201 transcribed RNA sequence
Unigene0157776	GBGW01003277.1	86.315	833	110	4	708	1538	2	832	0.0	904	GBGW01003277.1 TSA: Symbiodinium sp. A2 Locus_285_Transcript_2/5_Confidence_0.538_Length_872 transcribed RNA sequence
Unigene0098895	GBGW01008597.1	86.306	555	76	0	269	823	573	19	1.37e-172	604	GBGW01008597.1 TSA: Symbiodinium sp. A2 Locus_5963_Transcript_1/1_Confidence_1.000_Length_575 transcribed RNA sequence
Unigene0136584	GBGW01001189.1	86.306	1183	162	0	34	1216	44	1226	0.0	1288	GBGW01001189.1 TSA: Symbiodinium sp. A2 Locus_6885_Transcript_1/2_Confidence_1.000_Length_1243 transcribed RNA sequence
Unigene0130176	GBGW01000504.1	86.282	277	36	2	1	276	140	415	2.22e-81	300	GBGW01000504.1 TSA: Symbiodinium sp. A2 Locus_1516_Transcript_2/2_Confidence_1.000_Length_1552 transcribed RNA sequence
Unigene0083675	GBGW01004661.1	86.278	583	76	4	195	775	658	78	2.20e-180	630	GBGW01004661.1 TSA: Symbiodinium sp. A2 Locus_8936_Transcript_1/1_Confidence_1.000_Length_755 transcribed RNA sequence
Unigene0144463	GBGW01016603.1	86.269	386	51	2	48	432	10	394	1.02e-116	418	GBGW01016603.1 TSA: Symbiodinium sp. A2 Locus_15065_Transcript_1/1_Confidence_1.000_Length_413 transcribed RNA sequence
Unigene0130177	GBGW01000504.1	86.250	240	33	0	1	240	140	379	8.97e-70	261	GBGW01000504.1 TSA: Symbiodinium sp. A2 Locus_1516_Transcript_2/2_Confidence_1.000_Length_1552 transcribed RNA sequence
Unigene0065685	GBGW01004439.1	86.236	356	49	0	338	693	480	125	4.74e-107	387	GBGW01004439.1 TSA: Symbiodinium sp. A2 Locus_4194_Transcript_1/1_Confidence_1.000_Length_772 transcribed RNA sequence
Unigene0135983	GBGW01008514.1	86.230	443	54	5	6	443	41	481	2.14e-133	473	GBGW01008514.1 TSA: Symbiodinium sp. A2 Locus_7960_Transcript_1/1_Confidence_1.000_Length_578 transcribed RNA sequence
Unigene0035116	GBGW01003076.1	86.207	261	31	5	3	260	317	59	9.72e-75	278	GBGW01003076.1 TSA: Symbiodinium sp. A2 Locus_20384_Transcript_2/3_Confidence_0.571_Length_892 transcribed RNA sequence
Unigene0044428	GBGW01030686.1	86.207	261	36	0	78	338	294	34	2.86e-76	283	GBGW01030686.1 TSA: Symbiodinium sp. A2 Locus_21309_Transcript_1/1_Confidence_1.000_Length_294 transcribed RNA sequence
Unigene0099554	GBGW01034976.1	86.207	174	22	2	518	690	1	173	5.55e-47	187	GBGW01034976.1 TSA: Symbiodinium sp. A2 Locus_55562_Transcript_1/1_Confidence_1.000_Length_272 transcribed RNA sequence
Unigene0009573	GBGW01033235.1	86.192	239	29	4	4	240	237	1	5.31e-68	255	GBGW01033235.1 TSA: Symbiodinium sp. A2 Locus_84219_Transcript_1/1_Confidence_1.000_Length_280 transcribed RNA sequence
Unigene0017405	GBGW01027306.1	86.192	239	33	0	320	558	9	247	8.49e-69	259	GBGW01027306.1 TSA: Symbiodinium sp. A2 Locus_15562_Transcript_1/1_Confidence_1.000_Length_315 transcribed RNA sequence
Unigene0137498	GBGW01008512.1	86.170	376	45	5	70	440	436	63	3.68e-111	399	GBGW01008512.1 TSA: Symbiodinium sp. A2 Locus_11196_Transcript_1/1_Confidence_1.000_Length_579 transcribed RNA sequence
Unigene0024558	GBGW01003076.1	86.159	289	36	4	3	287	317	29	3.94e-84	309	GBGW01003076.1 TSA: Symbiodinium sp. A2 Locus_20384_Transcript_2/3_Confidence_0.571_Length_892 transcribed RNA sequence
Unigene0180143	GBGW01000820.1	86.159	289	40	0	4	292	429	141	4.40e-85	313	GBGW01000820.1 TSA: Symbiodinium sp. A2 Locus_1295_Transcript_1/5_Confidence_0.708_Length_1385 transcribed RNA sequence
Unigene0180140	GBGW01000504.1	86.157	549	74	2	4	551	640	93	8.11e-169	592	GBGW01000504.1 TSA: Symbiodinium sp. A2 Locus_1516_Transcript_2/2_Confidence_1.000_Length_1552 transcribed RNA sequence
Unigene0003231	GBGW01000174.1	86.154	195	18	6	1	193	1066	879	5.87e-52	202	GBGW01000174.1 TSA: Symbiodinium sp. A2 Locus_1092_Transcript_1/7_Confidence_0.438_Length_1921 transcribed RNA sequence
Unigene0043272	GBGW01000566.1	86.154	65	9	0	1304	1368	438	374	1.23e-11	71.3	GBGW01000566.1 TSA: Symbiodinium sp. A2 Locus_389_Transcript_2/3_Confidence_0.500_Length_1517 transcribed RNA sequence
Unigene0067152	GBGW01016069.1	86.145	332	46	0	1052	1383	419	88	2.01e-98	359	GBGW01016069.1 TSA: Symbiodinium sp. A2 Locus_56003_Transcript_1/1_Confidence_1.000_Length_419 transcribed RNA sequence
Unigene0152950	GBGW01014884.1	86.131	274	38	0	53	326	58	331	4.76e-80	296	GBGW01014884.1 TSA: Symbiodinium sp. A2 Locus_10488_Transcript_1/1_Confidence_1.000_Length_437 transcribed RNA sequence
Unigene0078810	GBGW01050983.1	86.111	108	13	2	868	974	83	189	3.34e-25	115	GBGW01050983.1 TSA: Symbiodinium sp. A2 Locus_796_Transcript_1/1_Confidence_1.000_Length_215 transcribed RNA sequence
Unigene0044437	GBGW01013392.1	86.076	237	33	0	61	297	460	224	5.73e-68	255	GBGW01013392.1 TSA: Symbiodinium sp. A2 Locus_16926_Transcript_1/1_Confidence_1.000_Length_462 transcribed RNA sequence
Unigene0100760	GBGW01020509.1	86.076	316	44	0	40	355	54	369	2.51e-93	340	GBGW01020509.1 TSA: Symbiodinium sp. A2 Locus_5120_Transcript_1/1_Confidence_1.000_Length_369 transcribed RNA sequence
Unigene0123389	GBGW01019054.1	86.053	337	47	0	21	357	38	374	4.45e-100	363	GBGW01019054.1 TSA: Symbiodinium sp. A2 Locus_22724_Transcript_1/1_Confidence_1.000_Length_384 transcribed RNA sequence
Unigene0062408	GBGW01049464.1	86.047	172	24	0	873	1044	215	44	3.09e-46	185	GBGW01049464.1 TSA: Symbiodinium sp. A2 Locus_28748_Transcript_1/1_Confidence_1.000_Length_220 transcribed RNA sequence
Unigene0147986	GBGW01006609.1	86.037	487	68	0	41	527	642	156	2.62e-148	523	GBGW01006609.1 TSA: Symbiodinium sp. A2 Locus_12499_Transcript_1/1_Confidence_1.000_Length_650 transcribed RNA sequence
Unigene0145415	GBGW01012605.1	86.036	222	31	0	11	232	429	208	4.05e-63	239	GBGW01012605.1 TSA: Symbiodinium sp. A2 Locus_5664_Transcript_1/1_Confidence_1.000_Length_476 transcribed RNA sequence
Unigene0132650	GBGW01031020.1	86.022	93	12	1	23	115	1	92	1.15e-20	99.0	GBGW01031020.1 TSA: Symbiodinium sp. A2 Locus_31266_Transcript_1/1_Confidence_1.000_Length_292 transcribed RNA sequence
Unigene0001257	GBGW01043138.1	86.000	50	7	0	209	258	82	33	1.77e-07	54.7	GBGW01043138.1 TSA: Symbiodinium sp. A2 Locus_89698_Transcript_1/1_Confidence_1.000_Length_239 transcribed RNA sequence
Unigene0135542	GBGW01008176.1	86.000	100	11	3	130	227	280	378	3.41e-22	104	GBGW01008176.1 TSA: Symbiodinium sp. A2 Locus_1092_Transcript_5/7_Confidence_0.188_Length_591 transcribed RNA sequence
Unigene0135543	GBGW01008176.1	86.000	100	11	3	158	255	280	378	3.62e-22	104	GBGW01008176.1 TSA: Symbiodinium sp. A2 Locus_1092_Transcript_5/7_Confidence_0.188_Length_591 transcribed RNA sequence
Unigene0091688	GBGW01011517.1	85.993	307	43	0	50	356	144	450	4.14e-90	329	GBGW01011517.1 TSA: Symbiodinium sp. A2 Locus_6180_Transcript_1/1_Confidence_1.000_Length_499 transcribed RNA sequence
Unigene0147250	GBGW01019235.1	85.950	121	17	0	232	352	174	294	4.00e-30	130	GBGW01019235.1 TSA: Symbiodinium sp. A2 Locus_25526_Transcript_1/1_Confidence_1.000_Length_382 transcribed RNA sequence
Unigene0167560	GBGW01033779.1	85.946	185	22	3	91	273	1	183	1.06e-49	195	GBGW01033779.1 TSA: Symbiodinium sp. A2 Locus_25300_Transcript_1/1_Confidence_1.000_Length_278 transcribed RNA sequence
Unigene0045109	GBGW01028953.1	85.938	256	36	0	168	423	43	298	1.38e-72	274	GBGW01028953.1 TSA: Symbiodinium sp. A2 Locus_39647_Transcript_1/1_Confidence_1.000_Length_304 transcribed RNA sequence
Unigene0169882	GBGW01000186.1	85.922	1790	244	7	1392	3177	1883	98	0.0	1903	GBGW01000186.1 TSA: Symbiodinium sp. A2 Locus_3167_Transcript_2/3_Confidence_0.667_Length_1890 transcribed RNA sequence
Unigene0004949	GBGW01007843.1	85.921	277	37	2	17	292	286	561	1.20e-79	294	GBGW01007843.1 TSA: Symbiodinium sp. A2 Locus_49095_Transcript_2/2_Confidence_1.000_Length_601 transcribed RNA sequence
Unigene0018750	GBGW01007349.1	85.918	561	76	3	75	634	59	617	6.82e-170	595	GBGW01007349.1 TSA: Symbiodinium sp. A2 Locus_3079_Transcript_2/4_Confidence_0.700_Length_620 transcribed RNA sequence
Unigene0136112	GBGW01012085.1	85.915	284	40	0	40	323	51	334	3.50e-82	303	GBGW01012085.1 TSA: Symbiodinium sp. A2 Locus_30285_Transcript_1/1_Confidence_1.000_Length_487 transcribed RNA sequence
Unigene0146580	GBGW01022537.1	85.915	213	28	2	276	487	95	306	2.16e-58	226	GBGW01022537.1 TSA: Symbiodinium sp. A2 Locus_54971_Transcript_1/1_Confidence_1.000_Length_350 transcribed RNA sequence
Unigene0009574	GBGW01024692.1	85.893	319	41	3	187	503	331	15	3.79e-92	337	GBGW01024692.1 TSA: Symbiodinium sp. A2 Locus_49312_Transcript_1/1_Confidence_1.000_Length_333 transcribed RNA sequence
Unigene0028800	GBGW01014205.1	85.882	340	40	8	497	832	85	420	1.48e-97	355	GBGW01014205.1 TSA: Symbiodinium sp. A2 Locus_16388_Transcript_1/1_Confidence_1.000_Length_448 transcribed RNA sequence
Unigene0083298	GBGW01008834.1	85.882	85	12	0	690	774	114	198	1.32e-17	91.6	GBGW01008834.1 TSA: Symbiodinium sp. A2 Locus_45271_Transcript_1/1_Confidence_1.000_Length_568 transcribed RNA sequence
Unigene0069934	GBGW01006558.1	85.866	566	75	5	69	633	652	91	1.73e-170	597	GBGW01006558.1 TSA: Symbiodinium sp. A2 Locus_3079_Transcript_4/4_Confidence_0.700_Length_652 transcribed RNA sequence
Unigene0138330	GBGW01052016.1	85.841	113	10	5	508	617	35	144	2.03e-25	115	GBGW01052016.1 TSA: Symbiodinium sp. A2 Locus_31703_Transcript_1/1_Confidence_1.000_Length_213 transcribed RNA sequence
Unigene0082281	GBGW01007505.1	85.832	487	61	6	42	521	63	548	1.89e-144	510	GBGW01007505.1 TSA: Symbiodinium sp. A2 Locus_3179_Transcript_2/4_Confidence_0.625_Length_614 transcribed RNA sequence
Unigene0147985	GBGW01006609.1	85.832	487	69	0	40	526	642	156	1.22e-146	518	GBGW01006609.1 TSA: Symbiodinium sp. A2 Locus_12499_Transcript_1/1_Confidence_1.000_Length_650 transcribed RNA sequence
Unigene0063453	GBGW01015777.1	85.824	261	35	2	752	1011	1	260	1.79e-73	276	GBGW01015777.1 TSA: Symbiodinium sp. A2 Locus_67676_Transcript_1/1_Confidence_1.000_Length_423 transcribed RNA sequence
Unigene0184447	GBGW01056702.1	85.802	162	23	0	29	190	41	202	4.28e-43	172	GBGW01056702.1 TSA: Symbiodinium sp. A2 Locus_4813_Transcript_1/1_Confidence_1.000_Length_202 transcribed RNA sequence
Unigene0037504	GBGW01000004.1	85.789	190	27	0	151	340	2588	2399	8.28e-52	202	GBGW01000004.1 TSA: Symbiodinium sp. A2 Locus_1092_Transcript_4/7_Confidence_0.562_Length_3278 transcribed RNA sequence
Unigene0154352	GBGW01004707.1	85.788	584	81	2	19	601	674	92	1.29e-176	617	GBGW01004707.1 TSA: Symbiodinium sp. A2 Locus_2644_Transcript_2/2_Confidence_1.000_Length_752 transcribed RNA sequence
Unigene0022648	GBGW01002748.1	85.784	823	113	4	93	913	47	867	0.0	869	GBGW01002748.1 TSA: Symbiodinium sp. A2 Locus_7729_Transcript_1/1_Confidence_1.000_Length_936 transcribed RNA sequence
Unigene0162677	GBGW01019953.1	85.771	253	35	1	105	357	307	56	3.34e-71	267	GBGW01019953.1 TSA: Symbiodinium sp. A2 Locus_12227_Transcript_1/1_Confidence_1.000_Length_375 transcribed RNA sequence
Unigene0154852	GBGW01015999.1	85.749	414	57	2	113	525	418	6	4.54e-122	436	GBGW01015999.1 TSA: Symbiodinium sp. A2 Locus_36517_Transcript_1/1_Confidence_1.000_Length_420 transcribed RNA sequence
Unigene0033286	GBGW01000815.1	85.714	105	13	2	1410	1513	807	704	2.91e-23	110	GBGW01000815.1 TSA: Symbiodinium sp. A2 Locus_8085_Transcript_1/1_Confidence_1.000_Length_1385 transcribed RNA sequence
Unigene0044156	GBGW01018682.1	85.714	133	15	3	124	254	258	388	1.35e-31	137	GBGW01018682.1 TSA: Symbiodinium sp. A2 Locus_23957_Transcript_1/1_Confidence_1.000_Length_388 transcribed RNA sequence
Unigene0090252	GBGW01031266.1	85.714	77	11	0	120	196	178	254	2.37e-15	82.4	GBGW01031266.1 TSA: Symbiodinium sp. A2 Locus_75724_Transcript_1/1_Confidence_1.000_Length_290 transcribed RNA sequence
Unigene0106312	GBGW01007196.1	85.714	504	72	0	180	683	504	1	6.90e-151	532	GBGW01007196.1 TSA: Symbiodinium sp. A2 Locus_49302_Transcript_1/1_Confidence_1.000_Length_626 transcribed RNA sequence
Unigene0116539	GBGW01009064.1	85.714	77	9	2	79	154	244	169	2.40e-15	80.5	GBGW01009064.1 TSA: Symbiodinium sp. A2 Locus_44315_Transcript_1/1_Confidence_1.000_Length_561 transcribed RNA sequence
Unigene0132273	GBGW01029374.1	85.714	238	32	2	313	549	4	240	4.68e-66	250	GBGW01029374.1 TSA: Symbiodinium sp. A2 Locus_13093_Transcript_1/1_Confidence_1.000_Length_302 transcribed RNA sequence
Unigene0140348	GBGW01003055.1	85.714	147	19	2	123	268	539	394	1.77e-37	154	GBGW01003055.1 TSA: Symbiodinium sp. A2 Locus_540_Transcript_9/14_Confidence_0.250_Length_894 transcribed RNA sequence
Unigene0149841	GBGW01008059.1	85.714	497	71	0	32	528	43	539	8.25e-149	525	GBGW01008059.1 TSA: Symbiodinium sp. A2 Locus_6937_Transcript_1/1_Confidence_1.000_Length_594 transcribed RNA sequence
Unigene0132262	GBGW01000490.1	85.696	1545	215	5	284	1825	13	1554	0.0	1624	GBGW01000490.1 TSA: Symbiodinium sp. A2 Locus_3141_Transcript_1/1_Confidence_1.000_Length_1555 transcribed RNA sequence
Unigene0030737	GBGW01008243.1	85.682	447	64	0	53	499	558	112	8.31e-133	472	GBGW01008243.1 TSA: Symbiodinium sp. A2 Locus_6638_Transcript_1/1_Confidence_1.000_Length_588 transcribed RNA sequence
Unigene0207097	GBGW01002152.1	85.667	300	43	0	146	445	806	507	3.85e-86	316	GBGW01002152.1 TSA: Symbiodinium sp. A2 Locus_1092_Transcript_3/7_Confidence_0.188_Length_1023 transcribed RNA sequence
Unigene0167301	GBGW01025757.1	85.663	279	40	0	1007	1285	1	279	5.30e-79	294	GBGW01025757.1 TSA: Symbiodinium sp. A2 Locus_57176_Transcript_1/1_Confidence_1.000_Length_325 transcribed RNA sequence
Unigene0016510	GBGW01049063.1	85.629	167	24	0	1719	1885	1	167	2.93e-43	176	GBGW01049063.1 TSA: Symbiodinium sp. A2 Locus_43842_Transcript_1/1_Confidence_1.000_Length_221 transcribed RNA sequence
Unigene0106819	GBGW01020358.1	85.629	334	47	1	24	357	14	346	4.01e-96	350	GBGW01020358.1 TSA: Symbiodinium sp. A2 Locus_12915_Transcript_1/1_Confidence_1.000_Length_371 transcribed RNA sequence
Unigene0183343	GBGW01008566.1	85.614	285	39	2	1	284	291	574	8.22e-81	298	GBGW01008566.1 TSA: Symbiodinium sp. A2 Locus_6361_Transcript_1/1_Confidence_1.000_Length_576 transcribed RNA sequence
Unigene0095213	GBGW01024078.1	85.609	271	37	2	97	366	2	271	4.42e-76	283	GBGW01024078.1 TSA: Symbiodinium sp. A2 Locus_35959_Transcript_1/1_Confidence_1.000_Length_338 transcribed RNA sequence
Unigene0121210	GBGW01005627.1	85.600	125	18	0	1371	1495	259	135	9.03e-30	132	GBGW01005627.1 TSA: Symbiodinium sp. A2 Locus_970_Transcript_1/1_Confidence_1.000_Length_695 transcribed RNA sequence
Unigene0146345	GBGW01021885.1	85.600	125	18	0	154	278	219	95	9.60e-31	132	GBGW01021885.1 TSA: Symbiodinium sp. A2 Locus_49127_Transcript_1/1_Confidence_1.000_Length_356 transcribed RNA sequence
Unigene0125762	GBGW01000314.1	85.593	354	51	0	1	354	1526	1173	6.06e-103	372	GBGW01000314.1 TSA: Symbiodinium sp. A2 Locus_540_Transcript_12/14_Confidence_0.339_Length_1709 transcribed RNA sequence
Unigene0169881	GBGW01000185.1	85.587	1797	249	8	1405	3196	1889	98	0.0	1875	GBGW01000185.1 TSA: Symbiodinium sp. A2 Locus_3167_Transcript_3/3_Confidence_0.667_Length_1890 transcribed RNA sequence
Unigene0152751	GBGW01011370.1	85.577	208	30	0	21	228	61	268	5.17e-57	219	GBGW01011370.1 TSA: Symbiodinium sp. A2 Locus_466_Transcript_1/1_Confidence_1.000_Length_503 transcribed RNA sequence
Unigene0087774	GBGW01012642.1	85.560	464	63	4	100	561	475	14	5.82e-136	483	GBGW01012642.1 TSA: Symbiodinium sp. A2 Locus_6527_Transcript_1/2_Confidence_1.000_Length_475 transcribed RNA sequence
Unigene0050930	GBGW01054493.1	85.542	83	10	2	254	334	35	117	1.14e-15	86.1	GBGW01054493.1 TSA: Symbiodinium sp. A2 Locus_34214_Transcript_1/1_Confidence_1.000_Length_207 transcribed RNA sequence
Unigene0056503	GBGW01013028.1	85.535	159	23	0	1191	1349	451	293	1.36e-40	167	GBGW01013028.1 TSA: Symbiodinium sp. A2 Locus_43305_Transcript_1/1_Confidence_1.000_Length_468 transcribed RNA sequence
Unigene0157619	GBGW01001905.1	85.528	995	126	16	61	1041	1057	67	0.0	1024	GBGW01001905.1 TSA: Symbiodinium sp. A2 Locus_18548_Transcript_1/1_Confidence_1.000_Length_1065 transcribed RNA sequence
Unigene0163550	GBGW01002607.1	85.526	228	33	0	87	314	303	76	6.33e-63	239	GBGW01002607.1 TSA: Symbiodinium sp. A2 Locus_6900_Transcript_1/1_Confidence_1.000_Length_954 transcribed RNA sequence
Unigene0053176	GBGW01049741.1	85.517	145	20	1	174	317	219	75	3.26e-36	150	GBGW01049741.1 TSA: Symbiodinium sp. A2 Locus_41920_Transcript_1/1_Confidence_1.000_Length_219 transcribed RNA sequence
Unigene0076019	GBGW01010299.1	85.507	69	10	0	381	449	161	93	1.09e-12	73.1	GBGW01010299.1 TSA: Symbiodinium sp. A2 Locus_1115_Transcript_1/1_Confidence_1.000_Length_528 transcribed RNA sequence
Unigene0145702	GBGW01011934.1	85.476	420	59	2	26	444	47	465	2.84e-122	436	GBGW01011934.1 TSA: Symbiodinium sp. A2 Locus_3620_Transcript_1/2_Confidence_1.000_Length_490 transcribed RNA sequence
Unigene0055378	GBGW01039071.1	85.455	55	6	2	871	924	82	29	3.55e-07	56.5	GBGW01039071.1 TSA: Symbiodinium sp. A2 Locus_31125_Transcript_1/1_Confidence_1.000_Length_255 transcribed RNA sequence
Unigene0067296	GBGW01019892.1	85.449	323	47	0	165	487	26	348	4.31e-92	337	GBGW01019892.1 TSA: Symbiodinium sp. A2 Locus_50834_Transcript_1/1_Confidence_1.000_Length_375 transcribed RNA sequence
Unigene0085395	GBGW01015027.1	85.437	412	60	0	1269	1680	3	414	1.80e-119	429	GBGW01015027.1 TSA: Symbiodinium sp. A2 Locus_36153_Transcript_1/1_Confidence_1.000_Length_434 transcribed RNA sequence
Unigene0205833	GBGW01019140.1	85.429	350	51	0	4774	5123	1	350	1.63e-99	364	GBGW01019140.1 TSA: Symbiodinium sp. A2 Locus_24103_Transcript_1/1_Confidence_1.000_Length_383 transcribed RNA sequence
Unigene0149840	GBGW01008327.1	85.421	487	71	0	46	532	585	99	2.60e-143	507	GBGW01008327.1 TSA: Symbiodinium sp. A2 Locus_5397_Transcript_1/1_Confidence_1.000_Length_585 transcribed RNA sequence
Unigene0183342	GBGW01037207.1	85.401	137	18	2	1	136	138	3	1.21e-33	141	GBGW01037207.1 TSA: Symbiodinium sp. A2 Locus_68825_Transcript_1/1_Confidence_1.000_Length_262 transcribed RNA sequence
Unigene0178392	GBGW01000030.1	85.396	2287	312	16	134	2409	2581	306	0.0	2353	GBGW01000030.1 TSA: Symbiodinium sp. A2 Locus_1785_Transcript_4/6_Confidence_0.722_Length_2649 transcribed RNA sequence
Unigene0073436	GBGW01029508.1	85.393	178	23	3	904	1080	105	280	4.31e-45	182	GBGW01029508.1 TSA: Symbiodinium sp. A2 Locus_31442_Transcript_1/1_Confidence_1.000_Length_301 transcribed RNA sequence
Unigene0094042	GBGW01016664.1	85.366	410	60	0	386	795	412	3	1.16e-118	425	GBGW01016664.1 TSA: Symbiodinium sp. A2 Locus_33736_Transcript_1/1_Confidence_1.000_Length_412 transcribed RNA sequence
Unigene0157092	GBGW01008243.1	85.360	403	55	4	34	435	573	174	1.24e-115	414	GBGW01008243.1 TSA: Symbiodinium sp. A2 Locus_6638_Transcript_1/1_Confidence_1.000_Length_588 transcribed RNA sequence
Unigene0052451	GBGW01000704.1	85.353	1345	193	4	41	1383	61	1403	0.0	1389	GBGW01000704.1 TSA: Symbiodinium sp. A2 Locus_134_Transcript_1/1_Confidence_1.000_Length_1442 transcribed RNA sequence
Unigene0204451	GBGW01000983.1	85.320	1267	178	7	44	1306	1263	1	0.0	1303	GBGW01000983.1 TSA: Symbiodinium sp. A2 Locus_688_Transcript_6/12_Confidence_0.275_Length_1321 transcribed RNA sequence
Unigene0141225	GBGW01021885.1	85.317	252	37	0	43	294	60	311	1.25e-69	261	GBGW01021885.1 TSA: Symbiodinium sp. A2 Locus_49127_Transcript_1/1_Confidence_1.000_Length_356 transcribed RNA sequence
Unigene0000656	GBGW01001518.1	85.311	1028	151	0	97	1124	1063	36	0.0	1062	GBGW01001518.1 TSA: Symbiodinium sp. A2 Locus_853_Transcript_2/3_Confidence_0.222_Length_1149 transcribed RNA sequence
Unigene0142075	GBGW01007917.1	85.301	449	62	4	139	585	516	70	2.33e-129	460	GBGW01007917.1 TSA: Symbiodinium sp. A2 Locus_25267_Transcript_3/4_Confidence_0.571_Length_599 transcribed RNA sequence
Unigene0061597	GBGW01022754.1	85.294	68	10	0	1856	1923	254	187	1.67e-11	71.3	GBGW01022754.1 TSA: Symbiodinium sp. A2 Locus_69571_Transcript_1/1_Confidence_1.000_Length_348 transcribed RNA sequence
Unigene0137615	GBGW01008327.1	85.270	482	71	0	59	540	95	576	1.63e-140	497	GBGW01008327.1 TSA: Symbiodinium sp. A2 Locus_5397_Transcript_1/1_Confidence_1.000_Length_585 transcribed RNA sequence
Unigene0119667	GBGW01015206.1	85.266	319	47	0	18	336	398	80	3.50e-90	329	GBGW01015206.1 TSA: Symbiodinium sp. A2 Locus_50644_Transcript_1/1_Confidence_1.000_Length_431 transcribed RNA sequence
Unigene0026962	GBGW01000939.1	85.221	521	75	2	1	520	552	33	1.20e-151	534	GBGW01000939.1 TSA: Symbiodinium sp. A2 Locus_7123_Transcript_1/1_Confidence_1.000_Length_1338 transcribed RNA sequence
Unigene0158777	GBGW01000098.1	85.216	1921	277	5	96	2011	2073	155	0.0	1967	GBGW01000098.1 TSA: Symbiodinium sp. A2 Locus_1642_Transcript_2/3_Confidence_0.600_Length_2098 transcribed RNA sequence
Unigene0192990	GBGW01010673.1	85.214	514	76	0	371	884	514	1	1.72e-149	529	GBGW01010673.1 TSA: Symbiodinium sp. A2 Locus_49221_Transcript_1/1_Confidence_1.000_Length_518 transcribed RNA sequence
Unigene0120517	GBGW01000004.1	85.204	196	27	2	86	280	2597	2403	2.45e-51	200	GBGW01000004.1 TSA: Symbiodinium sp. A2 Locus_1092_Transcript_4/7_Confidence_0.562_Length_3278 transcribed RNA sequence
Unigene0120518	GBGW01000004.1	85.204	196	27	2	43	237	2597	2403	2.06e-51	200	GBGW01000004.1 TSA: Symbiodinium sp. A2 Locus_1092_Transcript_4/7_Confidence_0.562_Length_3278 transcribed RNA sequence
Unigene0105456	GBGW01010682.1	85.193	466	61	5	86	547	1	462	1.00e-132	472	GBGW01010682.1 TSA: Symbiodinium sp. A2 Locus_4392_Transcript_1/1_Confidence_1.000_Length_518 transcribed RNA sequence
Unigene0042037	GBGW01033905.1	85.185	243	34	2	501	742	242	1	9.01e-65	248	GBGW01033905.1 TSA: Symbiodinium sp. A2 Locus_57713_Transcript_1/1_Confidence_1.000_Length_277 transcribed RNA sequence
Unigene0088255	GBGW01044938.1	85.185	216	30	2	326	540	1	215	5.32e-57	220	GBGW01044938.1 TSA: Symbiodinium sp. A2 Locus_89884_Transcript_1/1_Confidence_1.000_Length_233 transcribed RNA sequence
Unigene0055157	GBGW01013392.1	85.169	236	33	2	103	337	226	460	2.05e-63	241	GBGW01013392.1 TSA: Symbiodinium sp. A2 Locus_16926_Transcript_1/1_Confidence_1.000_Length_462 transcribed RNA sequence
Unigene0102438	GBGW01028065.1	85.156	128	19	0	182	309	230	103	1.14e-30	132	GBGW01028065.1 TSA: Symbiodinium sp. A2 Locus_83820_Transcript_1/1_Confidence_1.000_Length_309 transcribed RNA sequence
Unigene0108378	GBGW01016446.1	85.153	229	34	0	302	530	297	69	1.30e-61	235	GBGW01016446.1 TSA: Symbiodinium sp. A2 Locus_7827_Transcript_1/1_Confidence_1.000_Length_414 transcribed RNA sequence
Unigene0133464	GBGW01038586.1	85.124	242	36	0	192	433	248	7	2.87e-65	248	GBGW01038586.1 TSA: Symbiodinium sp. A2 Locus_2615_Transcript_1/1_Confidence_1.000_Length_257 transcribed RNA sequence
Unigene0072251	GBGW01018547.1	85.117	383	57	0	727	1109	7	389	8.19e-108	392	GBGW01018547.1 TSA: Symbiodinium sp. A2 Locus_46446_Transcript_1/1_Confidence_1.000_Length_389 transcribed RNA sequence
Unigene0030822	GBGW01000472.1	85.115	1572	220	10	179	1740	3	1570	0.0	1594	GBGW01000472.1 TSA: Symbiodinium sp. A2 Locus_1308_Transcript_5/7_Confidence_0.526_Length_1573 transcribed RNA sequence
Unigene0093977	GBGW01004459.1	85.110	544	80	1	82	625	73	615	1.33e-157	555	GBGW01004459.1 TSA: Symbiodinium sp. A2 Locus_2534_Transcript_1/1_Confidence_1.000_Length_771 transcribed RNA sequence
Unigene0063030	GBGW01000953.1	85.103	1215	147	21	233	1424	5	1208	0.0	1210	GBGW01000953.1 TSA: Symbiodinium sp. A2 Locus_17821_Transcript_1/1_Confidence_1.000_Length_1333 transcribed RNA sequence
Unigene0096992	GBGW01007377.1	85.102	443	64	2	35	476	564	123	1.53e-126	451	GBGW01007377.1 TSA: Symbiodinium sp. A2 Locus_14385_Transcript_1/1_Confidence_1.000_Length_619 transcribed RNA sequence
Unigene0198008	GBGW01004823.1	85.079	697	104	0	919	1615	744	48	0.0	712	GBGW01004823.1 TSA: Symbiodinium sp. A2 Locus_48741_Transcript_1/1_Confidence_1.000_Length_744 transcribed RNA sequence
