qaccver	saccver	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	stitle
Unigene0151493	kb8_s51476	88.024	167	17	1	143	306	3	169	3.35e-49	195	kb8_s51476
Unigene0142199	kb8_c16878	88.000	550	35	11	48	568	719	172	9.39e-178	623	kb8_c16878
Unigene0076019	kb8_s59236	87.931	58	7	0	358	415	215	158	3.92e-11	69.4	kb8_s59236
Unigene0149125	kb8_rep_c43513	87.826	230	28	0	1	230	1366	1595	3.94e-72	270	kb8_rep_c43513
Unigene0135985	kb8_rep_c10150	87.810	443	50	4	21	459	498	56	1.02e-145	516	kb8_rep_c10150
Unigene0149352	kb8_rep_c29387	87.781	311	38	0	1	311	3692	4002	2.52e-100	364	kb8_rep_c29387
Unigene0099248	kb8_rep_c35865	87.755	49	6	0	438	486	519	567	1.45e-07	58.4	kb8_rep_c35865
Unigene0080039	kb8_c8469	87.692	65	8	0	19	83	798	862	1.01e-13	76.8	kb8_c8469
Unigene0155316	kb8_rep_c7870	87.665	227	28	0	1	227	2266	2492	1.86e-70	265	kb8_rep_c7870
Unigene0144464	kb8_rep_c11803	87.661	389	48	0	32	420	436	48	7.59e-127	453	kb8_rep_c11803
Unigene0183332	kb8_rep_c41885	87.654	81	9	1	270	349	13	93	1.44e-18	93.5	kb8_rep_c41885
Unigene0099284	kb8_c6547	87.611	226	28	0	1	226	369	144	6.46e-70	263	kb8_c6547
Unigene0021169	kb8_rep_c52671	87.565	193	24	0	92	284	446	254	4.48e-58	224	kb8_rep_c52671
Unigene0004834	kb8_c32904	87.556	667	79	4	297	961	1	665	0.0	769	kb8_c32904
Unigene0167560	kb8_rep_c21200	87.546	273	34	0	1	273	229	501	6.03e-86	316	kb8_rep_c21200
Unigene0041408	kb8_rep_c6232	87.500	56	7	0	2479	2534	922	867	3.21e-09	65.8	kb8_rep_c6232
Unigene0112749	kb8_s71656	87.500	80	7	3	191	269	96	19	1.41e-17	89.8	kb8_s71656
Unigene0123901	kb8_rep_c17074	87.500	56	7	0	6037	6092	1147	1092	6.63e-09	65.8	kb8_rep_c17074
Unigene0130179	kb8_c47474	87.500	48	5	1	233	279	57	10	7.44e-07	54.7	kb8_c47474
Unigene0143458	kb8_s63870	87.500	56	7	0	1028	1083	424	369	2.09e-09	65.8	kb8_s63870
Unigene0196411	kb8_s56860	87.500	256	32	0	2	257	341	86	7.35e-80	296	kb8_s56860
Unigene0178268	kb8_rep_c38693	87.324	71	7	2	1	70	164	95	8.88e-15	80.5	kb8_rep_c38693
Unigene0085434	kb8_rep_c9062	87.313	268	34	0	1	268	3542	3809	9.47e-83	307	kb8_rep_c9062
Unigene0041368	kb8_c12806	87.288	1707	178	30	11	1695	54	1743	0.0	1917	kb8_c12806
Unigene0167567	kb8_c31821	87.285	582	66	7	1	578	815	238	0.0	658	kb8_c31821
Unigene0130177	kb8_rep_c53537	87.243	243	27	4	1	240	28	269	3.19e-73	274	kb8_rep_c53537
Unigene0045120	kb8_rep_c59	87.206	977	125	0	47	1023	1110	134	0.0	1112	kb8_rep_c59
Unigene0047439	kb8_rep_c11578	87.195	492	63	0	67	558	526	35	5.69e-159	560	kb8_rep_c11578
Unigene0035120	kb8_s65363	87.179	78	8	2	1	78	14	89	8.50e-17	87.9	kb8_s65363
Unigene0122877	kb8_rep_c20326	87.179	78	10	0	1502	1579	936	1013	1.30e-16	89.8	kb8_rep_c20326
Unigene0071596	kb8_c52235	87.156	218	28	0	1	218	353	570	1.74e-65	248	kb8_c52235
Unigene0040695	kb8_rep_c3042	87.153	576	72	2	41	615	705	131	0.0	652	kb8_rep_c3042
Unigene0155785	kb8_rep_c43513	87.143	280	33	3	4	281	576	298	2.24e-85	315	kb8_rep_c43513
Unigene0023893	kb8_c24577	87.129	303	33	6	1	300	123	422	1.52e-92	339	kb8_c24577
Unigene0001660	kb8_s60783	87.008	254	29	4	22	273	383	132	6.11e-76	283	kb8_s60783
Unigene0017673	kb8_rep_c20577	86.985	461	59	1	96	555	102	562	3.47e-146	518	kb8_rep_c20577
Unigene0126581	kb8_rep_c2560	86.957	69	9	0	210	278	595	663	4.09e-14	78.7	kb8_rep_c2560
Unigene0032726	kb8_rep_c48612	86.928	153	18	1	240	390	182	334	5.64e-43	174	kb8_rep_c48612
Unigene0163420	kb8_rep_c8107	86.916	214	26	2	1	213	1246	1458	1.14e-62	239	kb8_rep_c8107
Unigene0064853	kb8_c15086	86.905	84	11	0	466	549	430	513	1.07e-18	95.3	kb8_c15086
Unigene0204124	kb8_rep_c5447	86.893	206	25	2	1	205	2483	2687	5.87e-60	230	kb8_rep_c5447
Unigene0140127	kb8_c27101	86.890	328	43	0	23	350	52	379	2.30e-101	368	kb8_c27101
Unigene0066537	kb8_c17059	86.857	175	23	0	398	572	450	276	2.30e-49	196	kb8_c17059
Unigene0066798	kb8_rep_c2128	86.842	380	50	0	3	382	457	836	1.39e-118	425	kb8_rep_c2128
Unigene0135984	kb8_rep_c10150	86.842	380	50	0	4	383	449	70	1.51e-118	425	kb8_rep_c10150
Unigene0144463	kb8_c48927	86.835	395	52	0	44	438	415	21	4.69e-124	444	kb8_c48927
Unigene0147691	kb8_rep_c5	86.795	2022	207	37	1	1977	2055	49	0.0	2200	kb8_rep_c5
Unigene0127174	kb8_rep_c1677	86.747	581	76	1	20	599	654	74	0.0	645	kb8_rep_c1677
Unigene0130765	kb8_rep_c45185	86.726	113	14	1	304	415	269	381	8.27e-28	124	kb8_rep_c45185
Unigene0067239	kb8_rep_c53945	86.691	278	35	2	3	279	752	1028	3.71e-83	307	kb8_rep_c53945
Unigene0003231	kb8_rep_c40039	86.667	195	17	7	1	193	762	949	3.50e-53	207	kb8_rep_c40039
Unigene0017749	kb8_rep_c52929	86.667	480	58	3	39	512	13	492	6.01e-149	527	kb8_rep_c52929
Unigene0064046	kb8_s52961	86.667	135	18	0	616	750	121	255	4.06e-35	150	kb8_s52961
Unigene0147019	kb8_rep_c15993	86.667	270	34	2	32	300	55	323	4.33e-80	298	kb8_rep_c15993
Unigene0150308	kb8_rep_c28097	86.577	298	32	7	5	298	518	225	1.43e-87	322	kb8_rep_c28097
Unigene0164900	kb8_c51058	86.572	633	74	10	504	1131	817	191	0.0	688	kb8_c51058
Unigene0136584	kb8_rep_c388	86.571	1184	157	2	34	1216	46	1228	0.0	1304	kb8_rep_c388
Unigene0018952	kb8_rep_c41885	86.550	513	67	2	42	553	1112	601	4.13e-160	564	kb8_rep_c41885
Unigene0172932	kb8_rep_c22019	86.538	104	14	0	748	851	698	595	2.00e-24	115	kb8_rep_c22019
Unigene0119972	kb8_rep_c46000	86.534	401	50	4	32	429	433	34	5.55e-123	440	kb8_rep_c46000
Unigene0131709	kb8_rep_c28097	86.528	193	26	0	10	202	280	472	5.81e-55	213	kb8_rep_c28097
Unigene0022648	kb8_rep_c12182	86.486	740	94	5	98	834	25	761	0.0	808	kb8_rep_c12182
Unigene0030871	kb8_rep_c34262	86.460	613	83	0	3	615	809	1421	0.0	673	kb8_rep_c34262
Unigene0001352	kb8_rep_c3042	86.435	575	78	0	130	704	131	705	5.59e-180	630	kb8_rep_c3042
Unigene0149353	kb8_rep_c52682	86.415	265	36	0	1	265	559	295	3.54e-78	291	kb8_rep_c52682
Unigene0154852	kb8_rep_c46460	86.397	544	74	0	20	563	730	187	1.97e-169	595	kb8_rep_c46460
Unigene0127817	kb8_rep_c2259	86.392	6070	808	10	1070	7131	14	6073	0.0	6617	kb8_rep_c2259
Unigene0009573	kb8_c48927	86.387	191	26	0	109	299	253	63	1.16e-53	209	kb8_c48927
Unigene0163769	kb8_rep_c5434	86.380	1417	189	4	117	1531	1504	90	0.0	1544	kb8_rep_c5434
Unigene0096992	kb8_c12940	86.374	433	56	3	48	478	594	163	1.18e-131	470	kb8_c12940
Unigene0083981	kb8_c42656	86.364	88	12	0	2173	2260	195	282	9.10e-19	97.1	kb8_c42656
Unigene0100359	kb8_rep_c5279	86.364	66	7	2	1099	1163	478	414	3.24e-11	71.3	kb8_rep_c5279
Unigene0082281	kb8_rep_c52929	86.354	469	57	6	60	525	31	495	2.45e-142	505	kb8_rep_c52929
Unigene0164632	kb8_rep_c18362	86.331	139	19	0	320	458	519	657	1.22e-35	152	kb8_rep_c18362
Unigene0067014	kb8_rep_c97	86.315	928	127	0	53	980	81	1008	0.0	1011	kb8_rep_c97
Unigene0147185	kb8_rep_c9268	86.275	153	21	0	63	215	132	284	5.88e-41	167	kb8_rep_c9268
Unigene0152787	kb8_rep_c46770	86.275	51	7	0	11	61	387	337	1.16e-07	56.5	kb8_rep_c46770
Unigene0149729	kb8_rep_c2531	86.256	211	26	3	1	209	2561	2770	7.80e-59	226	kb8_rep_c2531
Unigene0077902	kb8_c18130	86.250	80	11	0	895	974	123	44	2.12e-16	87.9	kb8_c18130
Unigene0112750	kb8_s71656	86.250	80	8	3	178	256	96	19	6.20e-16	84.2	kb8_s71656
Unigene0162588	kb8_rep_c44121	86.250	160	21	1	4	162	364	205	1.14e-42	172	kb8_rep_c44121
Unigene0180141	kb8_rep_c40365	86.239	218	30	0	3	220	1196	1413	4.94e-62	237	kb8_rep_c40365
Unigene0174551	kb8_rep_c86	86.223	2526	336	12	48	2567	55	2574	0.0	2726	kb8_rep_c86
Unigene0074226	kb8_c31665	86.207	58	8	0	2600	2657	651	594	2.15e-08	63.9	kb8_c31665
Unigene0177424	kb8_rep_c6131	86.195	297	37	4	1	295	1342	1048	1.82e-86	318	kb8_rep_c6131
Unigene0173269	kb8_rep_c6458	86.170	188	26	0	287	474	13	200	1.67e-51	204	kb8_rep_c6458
Unigene0180140	kb8_rep_c11168	86.157	549	74	2	4	551	742	195	2.26e-168	592	kb8_rep_c11168
Unigene0069934	kb8_rep_c6270	86.135	577	75	4	42	617	60	632	3.69e-176	617	kb8_rep_c6270
Unigene0093935	kb8_rep_c6045	86.131	137	19	0	2742	2878	2709	2845	3.55e-34	148	kb8_rep_c6045
Unigene0025345	kb8_rep_c43513	86.112	2117	276	17	204	2308	56	2166	0.0	2266	kb8_rep_c43513
Unigene0180412	kb8_c21745	86.111	108	11	3	182	287	597	702	9.48e-25	113	kb8_c21745
Unigene0141313	kb8_rep_c25823	86.095	338	45	2	51	387	467	131	1.28e-99	363	kb8_rep_c25823
Unigene0106819	kb8_rep_c3335	86.068	323	45	0	8	330	575	897	4.01e-95	348	kb8_rep_c3335
Unigene0152495	kb8_rep_c1803	86.024	1338	185	2	34	1370	1496	160	0.0	1434	kb8_rep_c1803
Unigene0140457	kb8_s65917	86.022	93	13	0	445	537	94	186	2.55e-20	100	kb8_s65917
Unigene0205352	kb8_c24577	86.019	422	50	8	1	416	123	541	4.16e-124	444	kb8_c24577
Unigene0164898	kb8_rep_c28097	86.000	150	21	0	206	355	717	568	3.97e-39	161	kb8_rep_c28097
Unigene0130261	kb8_rep_c1056	85.997	657	92	0	11	667	52	708	0.0	704	kb8_rep_c1056
Unigene0026962	kb8_rep_c51570	85.985	528	68	6	1	525	944	1468	5.51e-159	560	kb8_rep_c51570
Unigene0018750	kb8_rep_c65	85.983	585	80	2	82	666	79	661	2.42e-178	625	kb8_rep_c65
Unigene0075470	kb8_c44792	85.957	235	33	0	57	291	384	150	2.52e-66	252	kb8_c44792
Unigene0125402	kb8_rep_c53587	85.926	135	15	4	7	139	823	691	3.06e-33	141	kb8_rep_c53587
Unigene0192077	kb8_rep_c54838	85.903	227	32	0	1	227	847	621	2.08e-63	243	kb8_rep_c54838
Unigene0020469	kb8_rep_c50984	85.902	305	43	0	1	305	36	340	1.14e-88	326	kb8_rep_c50984
Unigene0055497	kb8_rep_c22082	85.887	496	70	0	148	643	553	58	1.84e-149	529	kb8_rep_c22082
Unigene0184447	kb8_c26466	85.864	191	27	0	29	219	662	472	4.21e-52	204	kb8_c26466
Unigene0029822	kb8_rep_c46000	85.859	396	52	4	32	424	433	39	7.34e-117	420	kb8_rep_c46000
Unigene0135542	kb8_rep_c4	85.849	106	12	3	130	233	390	286	2.04e-23	110	kb8_rep_c4
Unigene0135543	kb8_rep_c4	85.849	106	12	3	158	261	390	286	2.16e-23	110	kb8_rep_c4
Unigene0151492	kb8_rep_c25129	85.841	113	14	2	147	258	844	955	3.56e-26	119	kb8_rep_c25129
Unigene0162589	kb8_s60783	85.841	113	16	0	1	113	125	13	4.62e-27	121	kb8_s60783
Unigene0190547	kb8_rep_c43333	85.827	127	18	0	98	224	277	403	1.45e-31	135	kb8_rep_c43333
Unigene0035116	kb8_rep_c4	85.824	261	32	5	3	260	6430	6172	1.25e-72	272	kb8_rep_c4
Unigene0024558	kb8_rep_c4	85.813	289	37	4	3	287	6430	6142	5.09e-82	303	kb8_rep_c4
Unigene0037504	kb8_rep_c52671	85.789	190	27	0	151	340	439	250	2.30e-51	202	kb8_rep_c52671
Unigene0051351	kb8_rep_c3178	85.714	56	8	0	255	310	585	640	2.19e-08	60.2	kb8_rep_c3178
Unigene0147841	kb8_rep_c8714	85.714	203	29	0	5	207	347	145	2.79e-55	215	kb8_rep_c8714
Unigene0158777	kb8_rep_c43	85.707	1924	264	9	94	2010	2040	121	0.0	2019	kb8_rep_c43
Unigene0155718	kb8_rep_c51989	85.689	573	79	1	15	587	35	604	3.71e-171	601	kb8_rep_c51989
Unigene0204125	kb8_rep_c51392	85.680	412	59	0	1	412	1048	1459	2.48e-121	435	kb8_rep_c51392
Unigene0123388	kb8_c30365	85.675	363	52	0	21	383	440	78	2.64e-106	385	kb8_c30365
Unigene0130176	kb8_rep_c53537	85.663	279	36	4	1	276	28	305	3.70e-78	291	kb8_rep_c53537
Unigene0094251	kb8_c29677	85.662	272	39	0	44	315	187	458	1.04e-76	287	kb8_c29677
Unigene0007557	kb8_rep_c786	85.615	577	81	2	10	585	65	640	2.58e-172	604	kb8_rep_c786
Unigene0059407	kb8_c14650	85.609	271	37	2	105	374	347	78	9.83e-76	283	kb8_c14650
Unigene0093952	kb8_rep_c445	85.600	125	16	2	942	1065	1140	1263	5.25e-29	130	kb8_rep_c445
Unigene0000976	kb8_rep_c53492	85.577	208	30	0	19	226	844	1051	3.61e-56	219	kb8_rep_c53492
Unigene0095090	kb8_c48927	85.567	388	56	0	50	437	27	414	1.79e-113	409	kb8_c48927
Unigene0098268	kb8_rep_c3879	85.560	554	75	4	33	582	669	117	2.14e-163	575	kb8_rep_c3879
Unigene0077587	kb8_rep_c45913	85.507	69	4	5	899	964	391	456	4.04e-10	67.6	kb8_rep_c45913
Unigene0096615	kb8_rep_c14144	85.507	69	9	1	726	793	592	660	3.61e-11	71.3	kb8_rep_c14144
Unigene0025212	kb8_rep_c6131	85.491	1344	195	0	37	1380	62	1405	0.0	1402	kb8_rep_c6131
Unigene0081629	kb8_rep_c13496	85.490	255	37	0	6	260	665	919	5.83e-71	267	kb8_rep_c13496
Unigene0102153	kb8_rep_c54411	85.489	317	43	3	38	352	1146	831	3.70e-89	327	kb8_rep_c54411
Unigene0180143	kb8_rep_c7434	85.467	289	42	0	4	292	460	172	2.63e-81	302	kb8_rep_c7434
Unigene0038415	kb8_c17962	85.461	282	37	4	1	280	2682	2403	3.81e-78	291	kb8_c17962
Unigene0140114	kb8_rep_c25386	85.455	55	8	0	268	322	514	460	1.02e-07	58.4	kb8_rep_c25386
Unigene0194015	kb8_rep_c28097	85.455	165	24	0	199	363	721	557	1.91e-42	172	kb8_rep_c28097
Unigene0035117	kb8_rep_c53695	85.437	309	43	2	7	314	320	627	5.44e-87	320	kb8_rep_c53695
Unigene0081812	kb8_rep_c31054	85.437	206	30	0	1	206	213	418	2.31e-55	215	kb8_rep_c31054
Unigene0132914	kb8_rep_c870	85.425	1482	216	0	36	1517	45	1526	0.0	1541	kb8_rep_c870
Unigene0133619	kb8_rep_c1869	85.401	137	20	0	677	813	874	738	3.42e-33	143	kb8_rep_c1869
Unigene0047793	kb8_rep_c1792	85.395	671	96	2	170	839	735	66	0.0	695	kb8_rep_c1792
Unigene0084922	kb8_rep_c45185	85.385	130	16	3	48	174	378	249	4.11e-30	132	kb8_rep_c45185
Unigene0190546	kb8_rep_c43333	85.385	130	18	1	112	241	275	403	5.68e-31	134	kb8_rep_c43333
Unigene0180598	kb8_rep_c48641	85.384	1211	165	8	403	1610	239	1440	0.0	1245	kb8_rep_c48641
Unigene0149841	kb8_rep_c12227	85.375	506	73	1	24	528	556	51	8.25e-148	523	kb8_rep_c12227
Unigene0184446	kb8_c26466	85.366	287	31	7	1	283	212	491	4.92e-77	287	kb8_c26466
Unigene0096821	kb8_c36299	85.345	116	15	2	934	1048	1039	1153	8.48e-26	119	kb8_c36299
Unigene0099688	kb8_rep_c45185	85.345	116	15	2	10	123	378	263	2.88e-26	119	kb8_rep_c45185
Unigene0020069	kb8_rep_c34674	85.333	75	11	0	743	817	523	597	3.15e-13	78.7	kb8_rep_c34674
Unigene0000571	kb8_rep_c50543	85.318	974	133	9	445	1416	72	1037	0.0	998	kb8_rep_c50543
Unigene0113235	kb8_rep_c1056	85.303	660	94	3	30	688	52	709	0.0	678	kb8_rep_c1056
Unigene0130263	kb8_rep_c1056	85.294	306	45	0	31	336	52	357	7.58e-86	316	kb8_rep_c1056
Unigene0086056	kb8_rep_c21351	85.241	332	49	0	38	369	76	407	1.65e-93	342	kb8_rep_c21351
Unigene0065988	kb8_rep_c4828	85.227	1056	154	2	17	1071	1699	645	0.0	1085	kb8_rep_c4828
Unigene0149840	kb8_rep_c12227	85.223	494	73	0	39	532	544	51	2.01e-143	508	kb8_rep_c12227
Unigene0167564	kb8_rep_c21200	85.209	622	82	10	13	631	996	382	4.64e-180	630	kb8_rep_c21200
Unigene0076218	kb8_rep_c6714	85.206	1406	205	2	17	1422	34	1436	0.0	1441	kb8_rep_c6714
Unigene0120517	kb8_rep_c52671	85.204	196	27	2	86	280	448	254	6.79e-51	200	kb8_rep_c52671
Unigene0120518	kb8_rep_c52671	85.204	196	27	2	43	237	448	254	5.70e-51	200	kb8_rep_c52671
Unigene0145701	kb8_rep_c10363	85.203	419	60	2	35	452	51	468	1.37e-119	429	kb8_rep_c10363
Unigene0141226	kb8_s59520	85.200	250	37	0	44	293	304	55	4.14e-68	257	kb8_s59520
Unigene0057012	kb8_c25284	85.185	81	10	2	269	348	113	192	7.40e-15	82.4	kb8_c25284
Unigene0165621	kb8_rep_c17584	85.185	135	20	0	72	206	27	161	1.04e-32	139	kb8_rep_c17584
Unigene0109580	kb8_rep_c51806	85.174	317	47	0	1	317	1864	2180	1.50e-88	326	kb8_rep_c51806
Unigene0147985	kb8_rep_c104	85.170	499	74	0	28	526	641	143	1.57e-144	512	kb8_rep_c104
Unigene0194010	kb8_rep_c28097	85.159	283	38	4	58	338	848	568	5.96e-77	287	kb8_rep_c28097
Unigene0204973	kb8_rep_c51917	85.149	606	90	0	65	670	671	66	2.95e-177	621	kb8_rep_c51917
Unigene0141392	kb8_rep_c4170	85.125	1042	151	4	90	1129	192	1231	0.0	1062	kb8_rep_c4170
Unigene0080722	kb8_rep_c22082	85.115	262	39	0	12	273	553	292	1.71e-71	268	kb8_rep_c22082
Unigene0083675	kb8_rep_c7131	85.095	577	83	3	183	758	575	1	1.35e-166	586	kb8_rep_c7131
Unigene0184450	kb8_c46585	85.047	107	15	1	344	450	649	544	6.73e-23	108	kb8_c46585
Unigene0184451	kb8_c46585	85.047	107	15	1	338	444	649	544	6.64e-23	108	kb8_c46585
Unigene0204451	kb8_c48899	85.039	1905	281	4	44	1946	1903	1	0.0	1938	kb8_c48899
Unigene0008860	kb8_rep_c2531	85.023	434	62	3	4	436	851	420	2.03e-122	438	kb8_rep_c2531
Unigene0156574	kb8_rep_c14855	85.013	1548	226	6	97	1641	2665	1121	0.0	1568	kb8_rep_c14855
Unigene0132915	kb8_rep_c870	85.010	1481	220	2	46	1525	47	1526	0.0	1504	kb8_rep_c870
Unigene0073568	kb8_c25826	85.000	300	45	0	49	348	86	385	2.06e-82	305	kb8_c25826
Unigene0145700	kb8_c12803	84.964	419	59	3	20	436	455	39	2.41e-117	422	kb8_c12803
Unigene0054456	kb8_rep_c2119	84.956	113	17	0	938	1050	798	910	1.77e-24	115	kb8_rep_c2119
Unigene0064697	kb8_rep_c1118	84.952	731	107	3	51	779	775	46	0.0	737	kb8_rep_c1118
Unigene0078798	kb8_rep_c12400	84.946	93	14	0	415	507	436	344	9.38e-19	95.3	kb8_rep_c12400
Unigene0124435	kb8_rep_c37547	84.946	93	14	0	284	376	868	960	7.36e-19	95.3	kb8_rep_c37547
Unigene0141801	kb8_rep_c116	84.935	770	114	2	7	775	24	792	0.0	778	kb8_rep_c116
Unigene0207097	kb8_rep_c53587	84.923	325	44	5	145	467	619	298	6.40e-88	324	kb8_rep_c53587
Unigene0154352	kb8_rep_c7663	84.906	583	81	7	27	605	607	28	1.31e-165	582	kb8_rep_c7663
Unigene0137615	kb8_rep_c12227	84.879	496	75	0	63	558	51	546	3.51e-141	501	kb8_rep_c12227
Unigene0187162	kb8_s59568	84.878	205	31	0	66	270	45	249	4.13e-53	207	kb8_s59568
Unigene0132273	kb8_rep_c7663	84.872	509	72	5	44	549	96	602	1.95e-143	508	kb8_rep_c7663
Unigene0065685	kb8_rep_c4519	84.831	356	54	0	338	693	364	719	2.88e-98	359	kb8_rep_c4519
Unigene0109701	kb8_rep_c6308	84.810	158	24	0	73	230	208	51	9.15e-39	159	kb8_rep_c6308
Unigene0137498	kb8_rep_c37363	84.807	362	44	8	84	440	129	484	8.09e-97	353	kb8_rep_c37363
Unigene0089718	kb8_rep_c50354	84.769	650	98	1	126	774	81	730	0.0	651	kb8_rep_c50354
Unigene0157092	kb8_rep_c20577	84.767	407	59	3	30	434	576	171	2.07e-112	405	kb8_rep_c20577
Unigene0154787	kb8_rep_c1431	84.758	807	121	2	67	872	844	39	0.0	808	kb8_rep_c1431
Unigene0135886	kb8_c31104	84.756	164	25	0	170	333	813	976	7.83e-40	165	kb8_c31104
Unigene0000572	kb8_rep_c50543	84.746	649	98	1	1	648	862	1510	0.0	652	kb8_rep_c50543
Unigene0089928	kb8_rep_c7958	84.737	570	87	0	42	611	606	37	2.75e-162	571	kb8_rep_c7958
Unigene0052451	kb8_rep_c31062	84.736	1343	203	2	41	1382	1533	192	0.0	1345	kb8_rep_c31062
Unigene0007558	kb8_rep_c786	84.722	576	88	0	13	588	65	640	5.65e-164	577	kb8_rep_c786
Unigene0161699	kb8_rep_c23996	84.706	85	11	2	721	804	332	249	4.45e-15	84.2	kb8_rep_c23996
Unigene0158775	kb8_rep_c886	84.700	1915	287	5	51	1961	2064	152	0.0	1908	kb8_rep_c886
Unigene0005044	kb8_rep_c54516	84.677	248	34	4	1	246	751	506	2.57e-64	244	kb8_rep_c54516
Unigene0045009	kb8_c10015	84.670	1409	211	5	18	1422	1425	18	0.0	1400	kb8_c10015
Unigene0132262	kb8_rep_c5366	84.664	1741	252	14	135	1866	1774	40	0.0	1722	kb8_rep_c5366
Unigene0123389	kb8_c13871	84.658	365	56	0	22	386	449	85	3.42e-100	364	kb8_c13871
Unigene0162750	kb8_rep_c8271	84.656	189	27	2	118	305	728	541	8.96e-47	187	kb8_rep_c8271
Unigene0021432	kb8_rep_c26418	84.653	202	29	2	80	280	1520	1320	6.54e-51	200	kb8_rep_c26418
Unigene0000656	kb8_rep_c58503	84.645	1029	158	0	97	1125	1101	73	0.0	1026	kb8_rep_c58503
Unigene0028765	kb8_c43501	84.615	260	38	2	557	815	210	468	9.80e-69	261	kb8_c43501
Unigene0207102	kb8_rep_c53587	84.583	240	34	3	36	274	977	740	1.76e-61	235	kb8_rep_c53587
Unigene0178392	kb8_rep_c119	84.582	2296	327	20	128	2409	2603	321	0.0	2254	kb8_rep_c119
Unigene0020915	kb8_rep_c58503	84.574	1102	170	0	158	1259	1102	1	0.0	1094	kb8_rep_c58503
Unigene0183343	kb8_s70558	84.532	278	43	0	1	278	278	1	1.07e-73	276	kb8_s70558
Unigene0198008	kb8_rep_c11692	84.497	1432	216	6	187	1615	1461	33	0.0	1410	kb8_rep_c11692
Unigene0070431	kb8_rep_c8107	84.488	361	54	2	1	360	1629	1270	1.72e-97	355	kb8_rep_c8107
Unigene0157619	kb8_rep_c2954	84.469	998	136	16	56	1038	84	1077	0.0	966	kb8_rep_c2954
Unigene0030822	kb8_rep_c19387	84.467	1603	240	5	148	1744	169	1768	0.0	1572	kb8_rep_c19387
Unigene0125762	kb8_rep_c54908	84.444	315	47	2	38	351	21	334	1.34e-83	309	kb8_rep_c54908
Unigene0149728	kb8_rep_c2531	84.434	212	28	5	2	210	2561	2770	3.68e-52	204	kb8_rep_c2531
Unigene0167659	kb8_rep_c51570	84.428	411	62	2	1	410	720	311	7.11e-112	403	kb8_rep_c51570
Unigene0048237	kb8_rep_c15385	84.422	199	29	2	1	198	52	249	2.17e-49	195	kb8_rep_c15385
Unigene0073506	kb8_c43114	84.420	276	41	2	104	378	120	394	8.36e-72	270	kb8_c43114
Unigene0050995	kb8_c11644	84.401	1436	219	4	224	1658	91	1522	0.0	1406	kb8_c11644
Unigene0147986	kb8_rep_c104	84.400	500	78	0	28	527	642	143	2.05e-138	492	kb8_rep_c104
Unigene0180144	kb8_rep_c11168	84.396	1365	208	4	71	1432	1555	193	0.0	1338	kb8_rep_c11168
Unigene0155784	kb8_rep_c51661	84.389	1153	166	13	2	1144	1581	2729	0.0	1122	kb8_rep_c51661
Unigene0144286	kb8_rep_c51864	84.387	538	81	3	33	568	569	33	2.06e-148	525	kb8_rep_c51864
Unigene0145696	kb8_rep_c16462	84.383	397	61	1	51	446	420	24	2.27e-107	388	kb8_rep_c16462
Unigene0051204	kb8_rep_c1109	84.372	1203	184	4	40	1240	47	1247	0.0	1177	kb8_rep_c1109
Unigene0061352	kb8_rep_c6845	84.369	499	78	0	125	623	160	658	8.84e-138	490	kb8_rep_c6845
Unigene0151718	kb8_rep_c44647	84.369	499	72	6	20	515	58	553	3.78e-136	484	kb8_rep_c44647
Unigene0193014	kb8_rep_c14249	84.360	211	29	3	4	214	738	532	3.81e-52	204	kb8_rep_c14249
Unigene0151548	kb8_c15246	84.355	1419	219	3	119	1535	115	1532	0.0	1387	kb8_c15246
Unigene0016696	kb8_c24024	84.348	115	18	0	3139	3253	3095	3209	2.93e-23	113	kb8_c24024
Unigene0028804	kb8_c51058	84.314	765	103	14	77	832	817	61	0.0	732	kb8_c51058
Unigene0053207	kb8_rep_c8109	84.314	102	14	2	644	744	867	967	9.89e-20	99.0	kb8_rep_c8109
Unigene0141225	kb8_s59520	84.314	255	39	1	44	298	304	51	2.70e-65	248	kb8_s59520
Unigene0156575	kb8_rep_c19387	84.314	1224	184	7	19	1238	170	1389	0.0	1190	kb8_rep_c19387
Unigene0180815	kb8_rep_c2623	84.311	1842	282	6	265	2103	1865	28	0.0	1796	kb8_rep_c2623
Unigene0156888	kb8_rep_c41885	84.298	1140	174	5	205	1341	13	1150	0.0	1109	kb8_rep_c41885
Unigene0161698	kb8_rep_c23996	84.286	70	9	2	105	173	317	249	5.33e-11	67.6	kb8_rep_c23996
Unigene0108378	kb8_rep_c11803	84.279	229	36	0	302	530	280	52	7.82e-58	224	kb8_rep_c11803
Unigene0145415	kb8_rep_c51570	84.264	197	31	0	11	207	101	297	8.85e-49	193	kb8_rep_c51570
Unigene0149124	kb8_rep_c7870	84.247	146	23	0	73	218	3006	2861	6.55e-35	147	kb8_rep_c7870
Unigene0021937	kb8_rep_c32274	84.239	736	72	26	15	720	7	728	0.0	676	kb8_rep_c32274
Unigene0204121	kb8_rep_c20518	84.233	2131	330	6	111	2238	2175	48	0.0	2069	kb8_rep_c20518
Unigene0167565	kb8_c38777	84.231	260	29	8	2	255	458	205	9.62e-64	243	kb8_c38777
